,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,-107.22944951839126,-81.24151943231091,35.07137561499646,180.34845122031203,-37.64418494494062,-81.47421013787633,153.62068162422685,-3.304188316733281,215.75142625774302,-33.96081432206371,81.96729902306717,67.21674789734705,-42.69716302903156,71.10691312514977,28.30075825044359,29.60284068269024,-79.68513802266718,96.22768716459281,-47.199341263251505,-104.85114809373111,-102.94320565291126,166.78780335778998,-115.46609890360409,-162.88495745463456,-66.22065222258232,135.1291799915988,-56.44670228182176,-44.91931902611884,6.414532905830603,-15.956795256480044,-54.94785385200856,-4.162491984191696,44.86872428250018,-90.2624457229812,-40.318949874853466,-43.4181973736241,-71.73651737950065,-45.30407555432202,-48.224506443580246,-62.9968665237357,74.04086221672213,0.29277570934596825,69.10818698412143,19.249310178699574,-19.51310682999479,-93.53568338239415,-24.523454156207077,224.91297133137112,-83.15267818097101,12.205146528826322,-93.73827616114909,23.04654821465476,-110.30438221449113,264.4451208501492,-371.22335729442295,265.5275304486374,-113.39156756160448,12.606134281746042,80.7461705205033,466.7031078411611,58.30850701507857,-49.51032085585229,-194.00177135320388,44.182944178002195,222.57339512290304,78.02294320681825,35.57085289212629,97.40572383796055,-137.30275780646727,34.46621467000987,204.925962694975,199.98736203585875,-65.65929690355053,51.993089488500786,7.364625793727717,-95.7179430951928,15.30446490826739,47.614526878048984,-138.87033625530395,136.8778002060881,52.82443402710225,136.264315242592,-79.72517483656465,-78.8866476938416,100.03651551686042,72.10444402348018,93.85980054893108,46.20953151467317,0.7136614501619275,-44.013153525714706,44.0896204307679,-33.39323877833133,-81.6986213065436,49.635228101380996,-87.17249804959815
1,-116.94560664849391,475.194518295214,-38.70843642464588,387.5380988527944,65.73117898459779,-37.37787492290137,16.295216460615396,153.56015528404726,0.007671399598228601,32.805224551623425,38.826697826064674,1.0348423615461046,81.45519254482477,89.9377299633901,-148.35479986359377,295.8472784711236,-258.1939563408648,191.82165916720913,-2.369393359246586,-56.829159010485775,134.69771886849884,18.016681085075156,510.11767211015393,436.1669582393576,562.303366825588,417.5293964212833,-31.155955585322076,-152.45313589182635,201.73097663023583,-258.54420742869695,-46.630286347167846,-207.26103719696067,-158.19676586784882,-255.47646825267233,-47.315418205657025,-233.02887678672394,535.3770652049108,-125.7527849446421,-78.66012144164849,-146.409158210543,-14.559882976437793,107.37388677294484,199.24112814472474,-81.8348940756911,45.15963489886198,115.06681762278644,156.12654296330936,90.88640664289599,14.325787408981045,-35.111938003502935,-43.28625177089525,61.3368641631271,2.786544639757269,7.6589637559425485,19.665441059740967,-48.92998179561333,-43.63807760307573,6.9818213982696875,14.536381690988451,-4.291557028671292,-25.08481266154775,-13.172994930655074,-4.5647412519159225,-19.65927177592431,-1.1926399361955098,20.5520103470915,1.8150417096286566,18.649732439958534,30.826768966792518,-20.87078202766211,32.35154638524078,3.014820342605591,26.833789257559825,-31.150228153575778,-22.728211764222376,28.723972383592127,-22.93518607690881,-7.014260369389501,4.828726805992637,2.0047289436635474,-12.7713227887073,-42.295944523870915,21.062361370772813,17.803449971936683,16.53856402434756,4.100092391978843,49.09853069664467,21.109548303058567,2.102463051991828,-10.360177203767462,-36.516913745314646,-5.566895396714483,-7.512827023971653,12.951856037966664,14.798625484500716
2,-120.89219667413677,17.84458302582628,-6.7381768331328304,111.97206187855882,54.28590062568472,-80.74549259219012,-55.47634595518745,1.5433085821303694,-82.75934958854928,-30.39829891682489,-10.215758891165395,23.5196113780787,-100.81123727843948,81.1792787897785,63.641574599584764,-27.29591673210354,-78.21518020486587,-17.078557154925928,11.499573332521798,-16.803472020022788,-49.30404693661674,59.638282551337305,-124.57379958274213,-12.665044613499077,-54.551679094600004,-22.28293239058861,30.738363901423664,-27.89304119258929,-139.5228853698498,-20.747710685298003,8.959711347980155,62.62813281827365,-31.56788499805869,-63.440063480312325,-36.27823962073077,-34.07073548155235,27.323646464592205,11.719206474914786,14.714663806183328,8.192494143270228,-7.107281398780337,-23.93798955111021,93.46340763397266,-66.92326825905631,-32.89264805377693,22.16444284972961,10.060825824698723,56.68757705364703,-38.43059360332681,35.1156563452112,56.36278927015151,183.16141637581893,47.12556286817589,16.70773530364155,26.388613678851463,20.454962496196654,-77.59337094024862,-105.523371097114,4.307082702198376,47.993134811570954,-31.58388566422935,-128.26217258210295,-157.92897214948854,-59.7751194243154,22.233656547873238,9.276219588643054,-17.971074611872414,-96.84264372580314,-17.229737927941375,-50.24217785707145,16.072554587435697,-0.8526620873018289,101.04332601711337,39.642812636941464,21.78626277378133,-70.54275992376304,-101.6786950415744,1.9339620998154268,45.10477714953538,66.18499919414114,-17.19490935764446,-41.328292039225026,-78.50352443604557,81.26764105959816,-30.205603785386923,-36.673561806566894,33.284484921804115,78.92471149553721,7.323147358563483,5.026381770528651,-37.665553509102274,46.79595413134951,101.05907607092907,45.70204137406589,116.45347145702728
3,-102.47648765151166,-140.16114322491524,3.8742730930518405,-68.48041266836931,-40.02652203098401,-35.85461473059925,5.533765504482525,-17.0678089615092,-42.54905147165682,34.265698762938904,23.793748072658886,-25.015715669545234,-36.842275223956506,59.141508459746085,27.782200551054228,1.3074700494956941,-3.2827297185702013,-38.444675525771586,-18.889586123651167,-35.25215639542663,-69.4156153576055,77.4248463352037,-40.26228517674989,-39.42434621882194,-78.347436016815,56.02869812897116,11.96089953311351,44.047688384283774,-42.48556045116941,-101.14521656265815,3.6901098182138394,-28.843861747059453,5.891346154569593,-39.52795442233351,-5.89762631636853,-54.40093950084734,10.205926836371553,-32.282335127024,30.96587368048097,-112.57705333937868,-1.1742769002686506,30.65138152295796,16.72899912041255,-30.533527002515918,9.45748704092742,-16.69985144165409,-22.47862179081009,19.09261664235049,-8.748602811679696,-17.722834921063388,53.68877607048409,69.30459348099619,51.241231128517136,-3.088816671032225,-28.793937798369523,-9.949920612093448,-38.12261957665087,-77.81657082474435,-29.909847943672247,29.10083087029001,-56.68377719756933,21.32203476290149,-85.08902061165355,0.06757577088070296,63.0079208000907,-37.92485984267036,-7.580207020457849,9.646718604605503,-66.48780501686788,36.14806868406711,10.14639621575311,-22.61501383108531,26.217869262646538,13.4852408744336,-37.49146676881419,5.455510572469131,-56.062132479877896,16.53999243609316,61.755982097203216,24.17396882686724,3.651432965337985,3.996728300910026,23.43433149578018,-10.288218073526126,-1.244423257863334,-44.29588030281973,-16.71840558866948,66.27382566697662,-18.056283823981783,9.570650363399267,-19.021329043412173,0.7634375114566609,51.20610803385324,-69.80893940850918,20.78129690669051
4,-119.996097607136,98.40229272456045,-18.890012945020636,75.12126566962986,9.574899601622008,-59.06507977420174,-166.95286418755134,23.54684426018835,-129.5447543402811,-64.24113676306392,-8.13957909723699,34.50061929299778,-46.415411248563714,44.42389731759321,136.92462124304845,-55.58803058797791,-44.39269439588471,-83.24393631728299,-61.060492441944355,14.501048442514424,-71.12871753869835,87.47783797778762,-123.66025686955224,55.09341934431142,2.4634319219658845,18.032497387655184,-51.77855041645753,9.030700403494995,-192.29631442110872,-51.19852471768798,-61.139896175590664,-52.84590257751471,-151.2284219506005,-42.68790879559357,-33.170795277179415,-94.80275102893268,83.49259323278035,-13.68780755447055,-9.544256755437514,-34.98883660306265,-138.89753105271666,-55.07957706703929,-32.50583165203874,97.75258335209051,0.4241169426752568,35.2393390161333,-24.690000004362393,-45.08147559553666,13.0212424895908,-33.788750211848416,-62.09458721636136,-135.2150026893478,-60.09259605835164,13.35865387791821,-43.596876581919474,146.91329650711475,-59.81330294692508,71.0645371551505,-87.5556295194418,117.96757305579455,45.27610144425004,-137.3413063710588,108.21917214485248,-68.31882212784578,87.364308387734,21.95343704788226,-161.36135340601183,0.8581405103847101,101.23606698240762,-150.27734439229073,-169.90290555095478,1.712766032361194,52.764559160445664,87.78987498723002,-37.78096886541101,19.647376776808347,6.080146573004768,62.72276940672732,136.38334723013676,-60.51248737047279,265.6520370153699,-31.25824231245146,90.19936699839543,-16.681884848228318,42.53197405878894,-36.93130530715768,-101.97071526469419,40.66998252350802,-49.88834528694524,-31.45279799218718,104.85830231251742,-169.10292718765797,-50.519895920017944,80.88830765027001,-87.25539367133645
5,-130.1967876972376,47.89180167262251,-8.263358811210361,254.02112399606787,73.4521903382127,-123.33662713994104,33.27098716764397,21.369066970150094,-18.731448815002818,-35.44725376134213,-18.29848303845878,73.37852130722949,-77.96344875671508,70.68635020607647,-14.978054121102932,-3.2699430235449474,-166.09798490790976,50.366296026971504,17.820096188595457,-20.622786802975135,42.82741967959649,4.05574663195752,-112.43003918499053,62.4182732058025,-6.251667950378719,-3.41818536337135,-108.82009879779868,-39.95573217080318,-41.74266438556732,-153.03609529736596,4.275110620475626,-6.1166547324777225,-50.57645347364858,-89.30533397101964,-9.17088962991173,89.37839418399572,-35.89303065499087,119.5068431685689,-12.913415741975795,-71.60798066928339,90.50880409218911,71.28541842218564,-28.668966629889027,-62.09508582654798,-70.14456605999484,42.968590026514015,-21.20669765584316,64.7854562990386,-62.682330315640435,-139.57205379759893,32.24096272075376,-63.97239904702072,20.870926613239074,-11.531715610881326,-32.341788939376585,78.95431731166448,136.69740516898418,-60.91652086137396,-32.62567423519966,-76.21850389515018,105.25669976976695,13.007944987051882,-12.301462212622962,-65.62226610370223,-84.2018240894708,-62.08029880012941,-183.45298328773077,-119.02018038396409,-136.5843897356298,186.1015584929776,-180.09293843303865,58.26347281694873,-211.7075873914903,-137.0878453429434,34.99194873445189,60.74849390791041,45.729990372876266,-84.57894831368903,-157.86804764348526,-27.537898688073003,93.69038564800913,38.96308508138475,-1.34557800860424,-16.294691667370195,3.864579888729738,-36.4281630745501,-77.76204145475329,-21.950785492051015,55.993244235271504,-21.597487273282574,-25.465618823622364,-125.6181304633324,55.578392542147355,-207.75326519354314,-63.696093583575156
6,-128.8133986749552,63.1882739079999,-36.93712224616613,132.41911010218718,160.48091087758104,-85.60476783783216,-36.875490122133336,38.04997823976498,-148.74000552757298,2.4575434266982,-24.117237838278115,-17.168872187728866,14.822262696802492,58.3906212124674,-29.223963103595853,-67.60703094466766,-62.73760137387127,-67.30559421483997,45.377253508508005,24.365161649525366,3.4328039155527894,-43.13409541165685,-34.99627340200158,0.7694249936113571,-90.43599361709188,-7.826266075410338,-13.963227110030903,-91.87309103326871,-115.22971001385324,79.43338088260424,-29.333795376810023,34.27977241172383,-31.88612872133743,45.521736924181745,-0.676096650123291,-12.299401127148736,66.82130173018113,112.8914686245379,-29.368086065803364,53.3587900638964,-58.898921764161585,-30.004262513104756,56.58292668028234,-11.764013111975764,38.28913266647163,152.3941539218823,-39.445258275299615,8.339517765442874,-50.09058824112534,67.9614911913265,-22.181015434494764,100.83565931986213,-17.44100198846372,11.467292455722694,30.472127436344508,-29.050596390606497,-207.29512455843962,-88.79449610521495,-10.210368498744264,-30.323847678329546,67.50495389974941,-91.0832485760917,-91.38298467553369,53.44255928622091,16.558104258672756,1.4673818938748033,12.620102102433352,14.81889757722798,-71.06021323581196,48.56087572957153,5.399640660021183,-12.262564272664546,-19.84229492363152,-6.792021386633435,-3.2075136366321413,65.88184450362805,-29.583000799870238,-96.75375860698357,-79.96782009099944,-100.78961750010211,-12.04721938002513,6.7653467020247735,-50.764829962717265,-41.51638813255096,-35.39931760999814,133.3642290179161,13.46847421112972,-25.5353279091708,143.49995489667143,43.61508131884243,41.1126164954117,20.936637140503652,-34.888217535815045,-77.87615167557546,161.71699512638295
7,-118.95331887880079,-125.05590914809466,9.904049078518032,38.95502822765016,-6.2468552464223706,-82.30433634604002,56.77141808562053,-14.142979720334504,-60.40992190001981,90.28981741965869,38.27369465557049,-23.44961838314023,-34.30763088382367,90.72241762455599,-40.80846972160702,7.974611904942815,-65.35277546133165,-21.620896753541736,48.29345953224339,-17.85916081139739,-64.00995232373977,96.7623128012153,-38.73003140762474,-30.876607252729507,-73.4810410216088,2.099633065262722,8.11391796424629,29.855288658913583,-29.76373806071309,-64.67871180986363,39.19283300017304,-64.94032934962583,8.85379201500231,-55.55256642786161,52.380762952341435,6.338851073683516,-16.034650056508045,-76.1208885913714,-5.196102132426862,-86.44102505295476,49.85350841006526,-20.074195971674687,-0.20097196204405193,-25.340122949907688,20.543804438183766,15.984836030764853,-40.1601359721848,16.857505980972523,-4.127849149773922,-32.24958604656494,-17.70594290023159,35.58111634245214,-35.752742753145746,48.67615407331481,-51.95726397295652,3.0611502801117068,-24.897110426486407,-31.101780587177245,-40.85694707546778,-9.214780925859914,-48.76139964788216,-35.25580912076371,9.448017571824842,3.3241843224737933,-31.841617474632645,-89.63729074197718,67.09040207318355,8.112346893299076,-15.758180040945184,-40.165845598279404,-9.392423367975898,5.946661273119041,38.206017648051365,-5.007028203689884,-8.016676767877037,-1.5104369908860855,-9.421396782686015,12.88802519499336,39.0432723405807,82.72828079515318,-21.321471199616184,-51.73381864088769,-38.9415609309839,14.275327297249353,-20.58241863576648,-36.855907661683375,-26.73578697966378,-13.344309304703804,-28.65204955270925,21.00335959925735,-39.77065956707108,57.46056985653779,25.13358308534628,-10.840643879158517,-27.24053652928571
8,-117.04559631705374,216.2283882252268,-1.8305353819271588,225.3458203661765,64.10838415889128,-106.02415257952524,-81.87463837089949,7.135688673503485,-14.6839940274261,-78.73649075198436,31.512078456400825,63.89734866831169,-65.5992199276985,98.05693776469435,86.10864127736141,23.96565633631329,-183.84955438892985,101.44526037974316,-78.07233724670608,-53.04941782807559,37.0247212057509,33.62367225330428,-93.77144679123907,92.0535137500243,61.8400034367592,-94.40664861791734,-74.80644195007756,17.497865134892272,19.915924988625896,100.36492986192725,-58.41050923414523,212.89703787567615,3.254389996480358,26.55656136465614,57.20157140608932,10.426675433264945,-188.5596702480064,765.3139513912477,-51.712456883178454,-364.2716701685277,-178.0902628927367,373.0676957765994,-99.40915409595479,-316.7378137657553,149.2714545471149,-69.71877923261641,113.41412772131368,-55.320763462118634,224.82366252369414,-59.66409119045406,-56.575095994861144,2.9669705360761642,-209.34624082956068,-137.5086452326077,-72.21102602508661,-195.89325586820254,-24.82756240322555,78.11948640443758,35.125931539562394,48.94405514305045,-47.09701673402475,-41.906479207205564,95.94812652845468,-17.757016756569673,69.99198804563787,80.41415598740444,169.0401705525055,33.971442045835474,44.85476927072241,50.47202048749093,50.25762325458519,-16.291473726898417,69.29755628855219,17.11769897310023,-13.099882229579167,-5.5499676510809755,-62.71066045290358,80.7477411887108,55.94770544303831,77.27167859488344,42.9833593696486,-15.028772780472673,29.114819853243084,14.469209760372468,-94.04574994971912,18.489741911958852,90.0382063670243,21.709304071078012,32.23072450472071,28.796573232121037,10.167143226701484,-15.928864524393866,7.172998807252904,-6.122065156891287,-57.815340864329436
9,-115.67119060832722,-13.564436016546077,-2.7362848761218332,103.20742492282835,7.301794045549866,-75.77447480882643,-15.040569324159984,-27.878176914807412,-40.498059767416564,-30.90683925709919,-27.487033129546056,44.43631409713328,-113.05880000001916,72.16708640684003,59.496905104644014,0.10268583376061724,-77.63261863826668,-10.405533162504046,-13.148167623324092,-8.687261649374884,-35.49217285408226,93.13055649254888,-121.56435665086616,-6.9337296543656075,-28.076888042485294,-16.71919943562639,37.18907804587864,26.515478039664153,-124.77097989771889,-88.54219764641165,3.3344012098991844,46.58080784831342,-100.18780570033178,-66.82192482617339,-20.80985279165506,65.64000696713111,-9.152186127440945,-21.921328081500445,37.960617357918935,1.1546194948493738,25.397994458776918,7.367722573431008,66.6294523280066,-69.20037471146723,-85.68398902761908,21.61063199331188,-25.81488729953272,32.93395936945376,-14.62025352636641,-35.49847635396972,24.17882816725187,101.70521996098714,5.696641676863715,-52.43428464362937,2.9644900512669397,1.8186853409897006,55.13502316154434,-29.173454366771796,-75.85757603159446,1.9854337456163527,-4.535814456546387,-16.648804241883024,50.64916911100502,-35.73689594330188,10.265150196116132,-23.871011206118546,-21.645230832720888,-83.65932920252025,-68.59455408645584,-54.32556315284719,-26.66369270826862,2.619352522015964,63.15444947071923,-27.9083337912485,91.28063504272714,32.21517476434205,26.686298211681148,-99.67294925460777,25.725734047629757,-24.221608037030354,-10.520282305165571,53.57141128936153,-22.81013963653843,90.04214183240842,-14.704169678389494,-27.844282921012734,39.78961101386113,-23.114722854849763,-12.592386427877221,6.541118097351252,-19.9393095814325,-48.45508276235094,-22.344147698805795,-49.784928037174716,17.474605421113928
