,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-53.611186586530906,-70.9582300546435,69.30878932931525,120.63309892751101,49.54838859837902,-172.03561683184162,71.605699943125,9.890960831612885,151.2817350893659,-0.43604097863212665,-5.651098575366209,79.8144397790375,59.970493197369336,-30.040190082894313,-39.74747415241692,23.828626793259122,-99.25450404976027,-16.804616398382276,81.29681714704353,114.42457127578682,45.81012668647281,-79.8974891926824,33.66421919582249,13.90308453747691,38.09356843365367,-112.53142809649243,-109.74213361011755,21.612449137278354,-25.909233424799723,16.704751430903613,-117.69980068743766,15.751525549823949,9.092748586072174,53.160863138917,-4.370183370757909,-54.857073699590174,56.689438555386026,-128.2758099606431,48.8274193845663,-58.74205146251322,41.153882823381046,214.62070089476438,321.41813137880536,-14.522877556594203,-73.1635776123996,18.759177670919794,-38.3446440973891,-30.30321158840043,-68.69036818039162,406.39430204439907,-29.541839859719687,-15.281872000548793,-60.08418323188286,31.575772246919488,-66.74347175725832,210.8066288925427,-16.720902721095612,-32.18258071420321,11.796852014537338,65.60636786028394,-130.49317005858575,43.59360679262993,56.34194529591502,-115.4215032090429,42.904927952322595,76.9612285606983,2.60672058804788,56.40827652280853,-15.510364755694836,62.441155052300196,32.31851864370378,-9.730038345075645,7.270306092372386,42.48849561837467,50.35344109636986,11.926014356363707,-29.01026678589118,-43.40665325951867,-54.14550077814254,-35.83363332624275,-74.4916181565837,39.264492125933565,70.97890891165143,-27.281584990927236,31.355476185379427,-60.82145860734142,-27.399016912373636,14.902146402018573,-1.4975041434687015,10.549732493909627,37.12622882366411,-7.591586350307071,42.25481057780687,6.599088773051376,-1.6573055544762778,-8.007509323035555,21.25896141883712,-39.933868124770626,-9.739776688640198,-51.553930485528326
1,-92.06953972064649,341.41802031282975,207.2885030991278,215.51908628650764,-101.88089974045046,-110.06040825340409,94.46858658929153,-61.89394999818195,18.465604771540978,-248.3651184160909,-306.6317966619922,-2.73516449656827,-237.7768575811188,-10.554663500835911,132.74118456007093,124.140805515186,548.0964094949629,25.39785334693813,124.22207015878553,-115.96293605932793,394.5373890854635,107.53401272977145,-76.48001506252403,382.87716386748235,-79.28950482783145,-118.00560705955345,-108.50697900964967,52.89128477931482,-129.82772376652426,-50.05249131313473,140.65014719728933,-116.48713427474527,-81.91435003916872,-26.674688191090212,60.74542499471576,-113.28484910465151,-0.7335401461769406,50.76537993975617,61.254644441452264,-10.957512923775969,51.825040763351964,13.027206397752595,8.793784015294273,20.336444655853516,32.92232956370065,-49.68426402325496,31.897513517443997,-18.09811529199804,19.987040620697197,23.446527000461163,-15.438637141549563,6.6963278223461336,10.968348528505013,48.208807261560175,1.7624227992042085,-7.124915096206612,-0.012431611985959212,15.943127928492789,12.067908561302659,-20.90663728256419,10.17461772905696,-13.190232608509184,-5.078346592666625,-9.190009875669555,-9.819035861420183,-2.470557725733353,7.814559462805279,-11.551144118130445,4.4129920060264585,23.965785279165043,-13.833414421860848,-16.58594200925926,1.6919243050063448,-5.666380992983727,16.668028616782504,-0.05773019104384469,14.552937517743613,-3.297483585394292,2.28742403540539,2.2974024709296,-4.215610933359367,4.587365322533966,-13.711639603946873,17.5557987467008,7.470174694108976,2.5438449387606834,9.104094577224922,2.714289262560819,5.68714471955019,-22.5674611522331,-4.179794786432091,-3.3664080327487547,-0.4624269613267281,-9.24634444190159,16.362387460404946,-5.424904791543753,-7.2470589127928475,-4.378151677938336,0.6259101254221487,-7.532408427395098
2,-89.97369278085385,8.40905618533002,78.2809304088996,70.11141509400004,-35.60243619284602,25.221704554376075,-98.03816313049725,-22.356607148265837,31.57798310516436,-31.62507135586067,85.70497567460306,-33.480101643962485,87.289269106592,-20.434194292986234,3.7575696411076187,-39.04768001100055,-80.9927294041204,-50.54435040174966,-18.28532639214874,1.496804987084845,68.39997900866184,-7.043460022141786,-19.328937799704057,35.67570681232841,47.110199155903175,27.346606302473663,-2.2623970218048246,14.600067354091514,12.187618268782298,-52.60828001281023,41.380920318100365,-45.45620628644686,64.99214228725002,-64.12703821981268,33.411796048093436,-22.717059718563988,14.039518115482553,-21.292471213570902,39.253217916513314,-17.261136966213456,14.093058865397188,28.177156048169984,-13.051320297648793,-18.392940767486277,-20.80070115828155,-34.04541567978364,-21.231124973277538,-102.24393705233743,10.775023342538137,72.50548978558847,-6.319336524318037,-53.678540669627566,129.493982408489,-8.611337866560588,-45.53831429367128,-13.43136794955151,-63.455181284462256,-41.49803591567705,-53.389420707920536,-76.45597545339538,-8.192545177666751,-27.593734224202237,46.621483867208795,-61.46010249542827,-53.28243540740712,18.473962121713665,33.23479798325567,-75.42876003645512,5.954395410677846,-70.84882601046286,43.235871111193816,-43.62707511464854,11.410861159213198,-29.319502029610728,5.838196357322551,0.05802047903963159,-24.884048289696782,-41.81906545017827,-14.384659304414464,-49.310886597798536,-14.00976354264432,-45.31580174206537,19.88251323325318,-78.40105255718714,-10.552053626625437,101.80207290544858,35.094747214230885,-0.37012619711832484,103.61223678865382,-137.53506019643592,-62.89306775801354,-29.402544002891922,-54.1438215742907,-70.47697059205588,-91.15389561676834,79.04611953725554,-18.347453517491527,46.77986659560282,-16.802897642495466,62.98650326604807
3,-48.12786739769569,-97.62040853315162,-42.79949193128227,-31.41029403909623,9.86926508447308,-1.4116158271285892,-29.497663121888213,11.475351937100369,-11.611903658942008,-4.979955607507974,-3.4635480126329536,-23.662621174003306,49.95423384573272,-28.08872127312226,-0.8214086232882365,19.947477968019015,-59.37269759336925,16.41159155058541,18.16876031527704,70.88319898871146,23.706931642579516,10.561922717759119,-16.375697682804297,60.90985130966727,26.841308329863743,-54.687034386751755,-53.20646123763335,22.664276791254316,24.60517366909594,56.750622643201176,25.420788118108934,-3.4385160704718936,7.774172862924381,-15.60727654783542,29.309993916690857,-8.556744715851291,3.7963877628141387,-7.722657738918495,-15.639640868169716,-1.4267888056957987,10.36690453626604,-8.301197357066311,16.951143006280375,-8.435707041964273,-44.608441153251185,-34.96092192957187,21.622333666587195,-34.76114766884416,-9.197668657414802,-8.31403745780078,-28.089736085990296,0.4031753923306509,6.9112527107565285,7.647312289467332,-10.997141570411143,13.085916978180196,-2.3218823298109084,-66.14912730498658,-6.86492195419434,-48.94292697793645,8.607863064180576,5.230196241957656,-25.261228030664284,-10.77715032193051,1.7797117940856846,7.801448752955298,-16.41728590337855,-17.137456129263175,-2.253014905307063,-16.995795811689273,16.14439454570172,-0.7880054856644655,-8.937951475749884,-47.727481767167994,20.718390536864,-2.9399176511371494,-0.7756447849755675,-8.612838859174882,-25.00990846307976,11.10526373024596,51.72900578591456,13.821894252916064,-4.7243584460994335,-7.38363632891532,-33.19160549688352,14.217283250140772,1.4327503521795002,-22.42753114953699,11.277763824316208,-23.633479886380222,-12.203998200092192,-21.844941760586625,32.485875629816164,1.550205744459556,-13.286772929468029,12.07734777432494,25.832765860976853,3.157894409957139,56.83450082130049,1.585015214308547
4,-86.61703158895486,67.55061310337138,25.286968304477554,44.63743691077987,-118.1285832682673,43.72937603475116,-118.82174089288863,-24.726837336602912,13.674025043519222,38.92065502230205,86.06020541972175,-49.42655674100083,112.36348871919576,-57.742381985688624,-11.855269597117793,0.44468346598160435,-50.142570041325506,-8.948044477390466,8.162678082549144,-18.53703163553858,94.03540195522362,46.56918438881854,-53.46855874617764,80.82806920434345,109.42673991439091,-1.6981141168168379,6.353503948408461,22.30634261423045,24.4481085991641,-36.67746149484982,-10.79233147429746,-24.523215858080476,47.97797128502766,-26.77403266200986,7.750817721269863,-14.984927651811073,-124.4917417167609,-37.327630021901484,-51.36888027270472,53.53252418588011,-31.78099042645191,102.25602753260958,-12.880352174086367,34.36878862598807,76.98163023230624,21.96116295977868,-2.473145390437617,163.34949342074412,-57.96751862372328,43.44559766251777,-56.92923841051346,-37.44661704210496,-96.46410592478811,-36.77728960942127,-13.11633679197067,28.30002503322777,-88.90422146610233,-2.3389824571763214,36.36585227792244,52.30969138165115,59.75912753080321,-86.91514198460541,-103.92287924987407,-8.008402852371134,-170.84571453770232,-64.27416905475658,208.87578578516565,-58.580890390867566,-11.211314181222939,-14.90111365006929,-112.4716513722973,-6.083223128775769,24.235900051206713,-196.85452132177736,-140.63047547724796,-107.65063227205859,39.04703960662519,-78.0778326796221,-37.789543087447065,-22.331633540284948,112.83156747782374,18.193612719700493,162.6918013116546,34.032667015232676,-42.982732236328424,22.43680559057143,-105.06484971155086,-25.75995356784024,-93.69906189389354,61.44218614362689,54.43544015718703,-26.981585515817326,64.92890888499981,-50.058247939439795,-55.95562287228267,7.73314452183151,117.433479779974,-1.732985344416872,51.97949363098168,88.55629184969875
5,-108.5137323938337,31.564554043034274,176.8653228831538,150.30000522790257,-0.12065054140424047,-53.87871744410455,-37.107115452813474,-36.35051484989838,44.87531078266727,-64.33030623961244,64.73331273509442,25.425863178165887,68.40554534093741,38.596559258126405,-41.388217930493305,-71.87845307025249,-41.622953043214665,6.721178774781812,49.349427751203265,18.338722233105504,139.51415224846355,59.66837438062543,-39.3536053421235,3.627447982391988,-20.641731409890077,14.872582910808113,-2.6673763235692194,85.6906255656001,76.55223965943576,58.57438735963298,2.4257594686422332,80.15866146921634,-18.591348515375937,68.6067326368197,-81.12764632873629,48.948737492178246,-71.16711096672476,50.470476664915914,-43.26393613687342,-18.153622612775703,4.823303570253346,56.25552669734022,35.28480298598666,-36.028789264936464,39.163775197196934,50.1045681007734,55.16438116834547,-35.155990307093624,18.427015279499177,-56.234902024997474,84.71026712843008,-92.59065301548424,-66.08725612074308,-101.49684911676594,11.475296114701381,-32.31998872555313,143.4497524538796,49.25212016979537,-45.935734304605774,-57.233383565985555,-45.77385677691186,32.90930605282293,-141.85779215358852,-51.164607439609775,37.5651984633076,-95.21590283518978,-182.66551663787365,-56.40735399572704,99.42575781489572,-3.866361954758549,20.526350877891932,-20.060345822667863,-38.284794340628146,53.19597229524703,28.867728510527186,-4.1566054737778035,-6.298637612918212,-137.58258531506132,10.175927660238088,79.91884346245303,-17.249998140910623,-5.7646590655310606,-0.06974507545983466,-71.14258732695302,-101.6514733988407,50.77876496278181,67.8288179057371,-41.41304245398052,-105.88924529852136,219.25815634739985,182.3928051155294,53.22650466674325,-91.37654510286104,-109.7467826162643,50.01786962974925,-59.34484260789811,-17.46390512700809,-63.80700117547808,37.384689875402415,-26.369953939631447
6,-105.46153405349354,43.257304792218726,142.5738505940505,35.333073428531804,19.29600636954623,115.47412376486899,-58.539956554547516,-23.635815243442966,-63.3038533760797,4.149283815695513,15.806487617344825,-60.93525234553703,49.976538954174956,71.83215043026512,-7.0401424831568225,-59.988242224917336,-18.523741676233534,-26.498443827856306,-52.540609610815174,-13.71201289293966,41.76569357592096,18.979579999905006,10.82784090522334,-53.56361553519221,79.85377520303491,11.125576528423213,38.40520572963729,-75.23708772409194,-5.147476322401124,-80.9839126866244,2.5977522787896796,-0.1495862281691802,1.0573787753403305,-71.53705011950717,7.700035357747826,-70.01272153205456,-10.485033169827732,-14.940037033814082,61.01698810213141,-53.786539965696896,42.15072322787829,28.215118859052698,-23.48041154872044,12.257845743444335,95.08709058534747,-23.850016570589425,5.765130982746706,-111.4176549012356,5.368207713332328,68.16458016847211,-43.0200411492446,45.68580408220037,-1.9066355991006472,54.739923205018464,48.03208364272948,7.840253894843816,-14.561721905527182,-14.85195312861758,-71.68785564810126,-118.75248525737302,-9.928258736056321,-17.669428854601122,-21.75585053294389,-60.42272928249097,-31.90889878590505,-47.723072585832895,-12.8345651521825,7.425878662739979,39.14151835265258,-35.733386464594524,118.47296630519924,18.236268374957618,4.667531761700906,59.260052541944155,-11.764026754210509,-26.17418744255458,-41.32533266156658,59.91482534789443,-13.071840249132118,-36.41994840492514,-29.892660418674847,20.283467304801043,-99.51354696958377,-56.28097243483115,-16.659374243510285,121.25166531867478,-72.37966564482504,9.846063953233129,-35.392150516534315,1.6515289556432282,8.392374655842964,-24.59478994301335,-59.50715829518054,71.68853341546296,-34.086066453844886,58.875000627481995,-11.927055421405091,-11.223427710666899,46.52053214369384,-24.9706952349828
7,-70.29445411900018,-86.95465800521833,18.788003179162583,28.612734826102958,43.39200804472684,-17.99341647192866,-19.400958966218138,0.840256843779948,-34.5526662831757,-65.83723175226264,-21.28188834701694,-35.56966818248593,53.442331619564065,6.125012898385703,31.615146185467445,21.599601135370857,-75.67287713398517,-10.364930991762925,23.667162370013795,30.81088934045572,11.646785380452677,9.92997439028242,1.9453975048395635,63.42962477840587,27.56257892535187,-20.169129384847473,-57.12887845736678,40.34677891264663,1.3127302799145544,23.282042855653017,28.837989714288913,41.816300348614625,7.482838136226423,16.109127179591354,36.29305318388887,50.21528376812998,23.123803264405748,-24.590910914511493,-15.578995397520492,37.56032816583656,36.66906577524591,-21.713620300357917,9.776720340788446,-6.948549805670604,-26.988055431601975,-15.90093516186002,-36.750526933084274,-20.682663818157327,17.53005464509072,13.311107628093712,52.42507514651741,4.875369070270828,4.890978215100137,1.8158075871397146,-8.010175752015039,-5.036574585468375,-12.552581338840831,-40.30398631761152,-17.16272824399829,-3.8185612729089167,37.758238851244215,24.7758452974202,-36.05095081108274,4.354289309757718,23.213620156359436,22.13038652274573,35.15189235339454,-11.703742126198682,6.136854401318974,-31.96169810272031,12.972196662230798,-12.85622453903211,10.7861962927714,-33.43025890901615,4.156138841971489,-12.454253784044235,11.404160404837134,-20.700426395080854,-6.03279693836566,1.8458947693330634,21.27195693829814,-14.404525687526537,-43.32829901151594,-6.642731936640261,-33.525097531250964,-27.09608864650477,-12.680444176236387,-14.569019226105814,-2.7736583394225622,-42.576519511672515,-54.23666146444052,0.4882289939152453,5.670602935369674,-12.850026728421817,-8.775767177207621,-27.969894047060414,-12.8495910442154,26.508278156449165,60.847665117298824,-36.73466714058718
8,-97.12922020734275,158.3793605577945,127.67614994137787,136.42351271866505,-60.61802574095763,-44.90860339729393,-97.32210093705379,-7.3333784263920325,83.71489755632712,-75.00399245201747,-8.57968849817381,123.49999567073851,66.94104723330939,-40.12646901444065,-23.253132167186045,-46.961470227575575,9.59366112634475,-14.043032635685588,19.74235878235455,-98.5530895814518,127.21633889621948,179.71311236983846,92.23441808117468,-263.39978180296725,54.74139723262138,-304.26889960553314,411.79558836734066,-59.700212747487335,406.26452399194085,283.94965674223135,133.86921862983138,-64.3642739679314,-204.01601364220903,73.4896180744558,173.06397468696468,-123.16579031619032,107.69385289163395,11.429847342458986,-15.364818246582567,1.9915477238680563,30.836149469256263,-75.96716481937106,50.46827515162782,27.84068878067339,-44.72371566843949,49.33678603599944,-26.26178705795602,24.143997092682085,7.013396475715177,-2.0145007802286727,-2.514454689881918,-10.447738475887782,-33.063468025369865,60.453381786646574,27.804384330778497,-23.53200891882711,-97.45533422208796,13.470412414156309,8.256117656361063,11.606637091685467,2.1757414684217347,14.520106811769967,-4.371413456560417,41.80219128643108,-53.64870097440893,43.114297628864364,36.07418641798955,-20.28200670185168,-14.561868951149467,25.61706024817318,14.612365037504624,17.35594508083434,-7.581270984436359,22.18353978823618,23.448444390622868,18.67691986471862,26.93685191091146,-5.70671773239665,-5.929330586924312,-0.15855932964966568,0.795138717636519,-14.428530790925135,8.878385673047532,-2.178387170297551,9.216842505972696,-17.090219563038403,1.3616156110882411,6.30716636119423,9.950436870166035,-7.421097271617838,-4.891291433816661,27.91976950715937,13.439572298555987,28.430757641038884,-21.02355514612897,-18.983118870920247,-12.771108636477756,14.094620073141362,-15.783535828723345,-7.971874693924848
9,-80.56273043648419,-17.71651647902624,64.16011349054115,62.30988731429526,-27.2754079570896,-19.64487076671954,-78.35504920702651,-19.944452282991946,33.864606498606655,-42.18791902083778,86.5404810702255,-25.018729340604178,62.84656019964923,-31.77458527885763,16.388961092475963,-28.935710835600617,-85.8503724751671,-28.943858009053447,6.939651596327601,23.15515895137348,66.04537433603284,-25.64902930931982,-25.047217791581957,51.37796072616151,-11.905002916819662,47.37292028487004,-5.166276979049255,60.093790100358056,58.05591431030465,-5.585191135421308,23.039575654180457,7.423281652406116,45.86815356125146,-5.608572083374132,-17.743045938262,-11.363511372161465,-22.4124484081,14.831680816363487,15.9710443901508,-11.292919025743258,1.11383011759654,13.952762729956264,-23.49184826602069,9.491236478221708,-36.604227330167895,3.9971724658058463,11.45921929713574,-52.44664294020995,36.001960543207055,18.166452623243682,52.47497459564258,-54.90647034144527,22.295584391151078,-50.515441302462904,2.580543490114061,-22.083144144375137,11.914019711918483,-4.923562889255639,28.690502512206045,-4.450004664279499,8.233988465415242,-14.180757631198412,-85.80985276513849,-10.847203196456261,-32.51830991093699,-5.1394518246065575,-20.681592725401046,-37.376068102604926,-10.331824852152502,23.400141051229152,0.890715726517683,-17.924379524895556,-7.084077237076855,-34.0440179764326,20.544369203512538,8.694240669454256,-18.057336523906457,-5.781128963181292,42.97597185486735,5.604835838584221,-40.900700106205825,-2.170109252325583,5.666057946392072,-17.926963675216033,-5.709124123337079,13.087645458995272,25.253958633896854,-9.117073070753504,24.810294806434012,1.7460064221939828,-18.441064476627027,-28.021579169883893,20.143006365622874,-3.8036566916998344,-88.04796854828058,-34.117835554715214,-14.75568773129876,-22.480211856670852,-43.55578936566027,36.25658021882529
