,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,-96.46446385649129,-69.27478202835299,-89.23693230044262,-63.55172850375572,50.30872369899536,-25.500331227745637,19.9166559943947,-58.74895013436109,105.8001906411907,91.45255137667765,148.9096418522554,-118.57478770804401,-122.75838371538346,-133.13934826052102,92.8276286990176,34.989243267814594,-65.4842667137759,-40.837551232194365,55.193211731093,87.62664033405406,-92.056017975472,35.836460522929315,151.99122915912787,-23.973880096157114,15.084944764838513,-49.976367217651216,39.86799734174129,-142.66741094221555,-64.6560862419289,-57.936726254171546,46.654340154487265,-5.888604413439929,-30.727496062700855,12.877263901299637,-37.83650237300874,11.518193357259811,21.58267951767783,-71.89593695313236,-45.05777625557288,1.0416441603345779,-95.27538182529376,23.29488120251874,-20.590937467525148,97.48746388556503,-29.848986653047284,-75.5099994071717,21.329356167457725,-41.780936354114296,-3.8168189891647732,-47.72780800510882,125.85783236859737,-158.1963766058052,-2.8140440604842554,40.26201063559602,87.39011140670794,-6.19125029903084,285.1699269206905,-59.528943264487324,-29.955385089323606,-63.58240341350853,59.876753036012445,-51.50141084778167,162.58453704275718,-126.28594479636659,135.66539055019854,41.731246125268406,76.18666954257246,-77.94205259978726,-130.84255042610582,80.43725903110688,-50.34589459993959,-49.656724992622024,11.537916560806899,47.16269538420559,27.37367995842277,-43.866248579070046
1,-92.74374017403143,365.4347098480715,-119.20791447404915,-196.86176955721237,202.35506253733922,64.71129307568962,-4.103688219087003,38.18458908770752,-31.30895969898825,98.84444509599912,19.758489913799355,-7.412904897475359,-7.26617077042944,-189.3977012146256,91.18177176106107,38.62034269365384,141.01151831957452,-25.252518703962235,40.09547889088018,102.8599732770825,167.42795212214833,222.67993952362104,208.35674355530196,-71.36592094961034,-7.006500977791117,405.89991881881593,149.47179925064935,77.59076281945154,309.2783898861694,-10.550830415991433,-26.323784855390176,232.74852590739204,-67.45793233028769,-179.72761093134096,-99.36405956632974,6.1359064111608825,31.76167118815052,-19.99241767830549,325.5097399457605,107.50347428694334,-158.1278603972927,-246.2002585343309,110.75707798610428,52.81368901676699,118.99261131597676,-11.174956053581381,-29.225089546678518,-37.642680788281,-125.89130004879351,-114.82093892205248,36.20154383128257,44.30538309824558,-100.22165679224335,-53.59049671156491,21.70485573366585,6.185647528463543,-55.323977939759395,-39.373499874065914,39.46241629077938,-44.5985944227631,22.0228688098295,27.778756845339544,37.99605811990339,43.575421123106,-11.958422752144159,22.691914536238865,-16.10308398928968,21.601201224940787,51.490625923964636,33.42925754171926,12.614645464700184,-10.20974418372347,8.92846873441993,14.370611400691406,-28.894116025981326,23.31418932979117
2,-113.55255040237543,73.0540777702196,-46.226277961922406,-123.85824974355144,42.704283304554146,-160.29205366496785,-94.66424587038858,48.94626045389264,-25.054834119609712,13.853980314943417,142.94725062615584,-21.490751377888486,-80.33850991312526,-113.41715672342025,6.511760846800967,17.01162430567912,-100.30250801422982,-30.622906669389366,33.98070867669449,-22.15602023123072,-43.6802796180902,-22.200656598140277,36.90168977638369,4.269034140289767,-11.539813046048195,-37.509798926126706,-9.238102096355583,-45.8394478610853,-74.1775249225188,17.07841515564901,-27.739059745195327,-42.201730901500696,9.037272349586187,-64.98973847067103,43.44770937392634,26.593689120788856,-41.944891572013056,-0.35006979365915725,23.219591009033934,-8.30112942670599,45.34928792489421,-47.067656436552085,-4.785388775992583,-4.341769773630241,96.32562920332722,15.533177417141514,13.989219195710573,-7.060132267380768,-77.21159747386847,-9.217961276245571,45.205823953845574,2.6046998910845884,16.600719069324565,110.0407562607279,13.687856154756831,17.268149080012424,113.01705314270583,24.865421931595996,-53.40390898206981,-29.321329171179332,-21.30915516464025,48.735205734890535,85.84665541906809,22.65956762441238,6.000293876499998,-30.694412721897777,-61.80635978063839,-43.629503572407415,23.615223803666684,-30.346694300378584,-10.5181008205498,-2.593337134936971,82.75039607021216,-30.293019907896728,-44.99222814017139,-9.32987653365597
3,-101.60508846547776,-97.78773940981367,-23.381683409293046,6.15113438255729,-91.85881975266453,-95.77929814462328,-0.713354139186068,47.062773280892884,-29.69010198656668,-4.226343058447679,120.41197806504766,-53.162965151779446,-44.20640536803343,-82.94491935393388,35.85126912416873,-7.35339050474454,-68.65496435051818,14.322653650464622,-10.10634922274544,14.497669696610204,-54.66247562807018,0.6128215617079992,31.29610093208822,6.933901246005872,36.32407735441882,-23.27054296275059,1.1385614018603762,-14.195412859510537,-55.71372889934767,53.211016785219655,20.64795072495241,42.66262328044406,-17.2943681771396,3.330423191294151,7.900813428995787,35.449757538327475,-54.37785710017657,-23.61925256824607,42.16240449912756,5.7779596105432995,-55.99315652755496,-18.836298824795293,54.39854190412736,1.606733717767764,13.787275570518748,-22.780214324112926,-4.73827395643135,-15.672912759230739,-6.366843330484789,21.12544488880982,-32.05441573759042,-19.029442307370626,2.0271505803152556,39.8976609757974,-0.2321650701773681,42.36013319422114,56.06081113094365,31.337234621333717,-18.16559343063969,7.037316525256883,-2.479565367486901,2.3279978146911926,37.419215958014746,35.93384443978624,37.87587328118,-42.88837669521099,15.742253182386293,-25.985875455199782,-29.482521049963243,-0.8024586532313648,-23.40372073495224,34.6258960632947,5.560793931351005,22.55228904293531,1.1342342657016953,-20.589549534299326
4,-105.74198215560871,167.3545668621154,-71.82041092672678,-107.118810272144,31.701388016894576,-78.53572460111403,-98.26430414472617,46.758351318245495,-175.2555069297166,14.059189025620789,77.95803789905895,7.902293655519571,-45.9081695106736,51.683615578532994,-27.283273499741654,-64.44944384888105,-146.3140198012036,-2.9726822696517274,-70.88668588213844,-8.507618238608005,-20.591847773272335,-50.32153983665052,-137.35042667519858,-45.75828414635496,4.080950961647857,99.12540075534912,-7.371429881006802,74.45076441494686,-64.10983079263636,35.51100529998261,37.68575734795095,-4.340219234763561,-44.32607626280857,-16.834397332924926,-64.93117104138915,-58.92492581163721,-15.107084778155018,27.20884957029529,40.59842782790951,96.2045560652865,-61.08976178039394,42.251026515362376,-36.74946862287713,53.26133070099935,-24.571287103582453,-32.557781719085014,27.83035128527209,-83.68633019831022,7.235500004972433,-98.11756013312514,47.04140551901784,24.623670401272328,26.85538703153288,19.12618403289721,96.82672716357973,-21.59098188904914,85.74548447285757,-45.42991003704864,-27.179573646100845,-61.6396229310946,-53.55130707488631,-83.86980848897299,76.2688133923817,-113.55398086007156,-30.13629456477621,48.34884602514562,-13.038040899916608,80.38835227178426,-17.680867644493667,-122.17040136021735,18.197953217259727,122.65272466133645,-22.445198684840737,-147.57316263972203,72.95011466691354,64.26071585606873
5,-108.8301299244262,43.73313620750775,-98.20521814793157,-157.87525218727717,118.30277212225596,-43.4767394851689,-14.846620240400147,-13.395133264458584,-9.798906093390801,40.386096531287244,99.3111838208777,-14.089507349845876,-51.252915500564384,-22.3152442158901,-6.002764220476101,36.9721337594972,-4.9029118566328345,-3.7516805010629093,62.15799103918467,22.30867721709314,127.36252974717591,-19.825454456921747,-49.651664234250994,-26.772442192798078,-37.15056776587436,13.701671986121717,20.819135249159384,-64.23714357245188,-58.03417977758146,48.054564340533936,36.12760792118223,24.75704369995434,-50.07320647990293,-140.4557200787376,-46.97251382899091,57.533612232023486,8.24065153937862,12.111337611181854,-54.48017564898644,31.047270869023322,-31.068116590356173,-12.990500333327846,75.77099094708126,-52.4186215847007,-70.99758058444037,-7.689503738789425,-56.80890312406973,-70.96983785175371,12.93211563719491,-20.33394663762099,12.099881430758401,35.20909784085814,15.709927772378041,-13.28843771738523,28.35331810751803,-53.236371953010334,-62.48136106156251,30.761592857451294,-83.67758824248692,15.055579214167318,37.40457036940684,-74.747909473438,-70.84592772896902,-6.179266481403231,-20.765261820363268,-139.40697619276935,29.823141383630933,-62.28680194557902,-47.89126451984296,-43.82470579537176,-49.079766574772,-13.021938006517017,-111.53849740968289,-1.4681750842051782,27.268269197807754,-39.04208967583795
6,-108.9675094180312,96.45500508117408,-41.67975984974686,-159.57259676644168,115.560228215125,-106.32868333359416,-27.537388429830088,-6.891029629721148,-33.81836736605193,-17.657440307511813,-38.64803240588438,91.82410315523774,29.491562904929342,-36.22585127036622,-16.823283923975143,18.701160820319867,-53.011733758678304,10.545326778862815,7.257509063537911,-62.99940179165278,19.52060205589888,-60.877452931461946,-15.157960648735065,23.600866605789673,-37.904608868774595,-23.095861546188342,-54.12662228236798,1.4005471244614769,-80.60224606007549,-49.193885540523446,19.05373710711068,-96.90088584957346,45.09211522759099,-44.57309018835162,18.469371027497,42.966265752802386,6.098035964868617,69.05737589430676,34.67679713137697,36.32322313052453,23.497953123229376,-61.307574846617285,-32.835596388016796,-6.517451352080989,154.1769764311071,-4.384902293704032,-19.220194134714493,-23.421336107369555,-27.604339308522825,-8.264391701731766,-26.17830433573885,-40.094742584572515,-47.273964524740684,-44.32692590597032,18.564682210166207,-16.191446708802637,85.75020318693299,-12.32872622917007,3.89924389673074,33.03178493386668,-71.3030179402321,55.24068283114071,-46.054804528068736,0.37466952301476897,-9.85615807439766,-43.8656224215589,14.246698221907236,-45.47218962660865,26.782293366158225,54.18726601541344,-47.56901993984479,-14.036510586588792,-35.633142299755775,24.419456356937786,-85.83316917373378,24.757618819895477
7,-104.57710039710003,-101.49244889088203,-80.47759451862267,-59.09025253830806,-37.198745592025844,-100.09735627864767,57.67475698634163,2.2741256034236477,-28.788471349695982,-4.610968983038038,95.88162698226485,-44.5347808720892,-18.09757206656178,-107.0194680924591,51.96580713728387,5.345790485922374,-27.691124619259455,19.05404321201609,0.01097759447891572,-27.032234169545298,-22.658414341631673,-16.232453015489227,-27.477092732752883,22.27812767038736,30.476184168061753,-45.67937340625193,14.59266477338081,-0.10918456189384029,-18.590222729382365,53.39496892597016,8.288407434519376,38.74012821736149,-7.807167854165326,9.045850894421491,-22.658582389476173,24.820807208035102,13.522560684248889,-40.62598176323327,-9.576315791319287,-23.513540752469755,11.580377889719148,16.249641884629895,69.20143453181124,-13.249333970734458,8.978250054763057,-65.4353607759874,-20.284572712461397,1.8336228001071593,25.45148693421369,-23.119784210458167,-34.18516764634255,-41.151429364023386,-58.436349301419575,5.571833976245769,-16.317309727519664,-6.856034193760158,19.541523085675227,24.02702057789239,47.58718131125155,6.442123743198376,21.36049677946583,12.69895747457732,34.85300682588594,-31.814123119364403,-15.420980748763894,-32.76186194635539,-0.8491608648885245,10.999129082642927,4.911841923365586,15.264414947230552,18.94969966614179,-17.051285399164435,67.58090430619538,-11.444008796208747,-8.689163718573875,27.642421572799332
8,-89.39170854224409,169.7539557980247,-125.66089370709055,-163.4449893694522,188.26857841789365,52.70122719683055,-50.12087994691143,-38.92869574919218,-93.13540822098264,13.386490725567178,-5.3739528683245625,72.6409155124107,-104.1414344043998,-43.91634899995134,-82.33519336248422,5.474755388556359,-2.0641891061953945,-51.8053530560266,10.233544634281467,47.50286436737359,116.996951568953,-37.37623430329589,4.82515447728749,-80.17519274172612,-37.423494883498435,22.541199046131634,28.698943459412895,-178.31916398627524,12.15650440738074,-24.94688702489322,24.39755559693608,-78.81197214642101,58.616075030056464,-55.59731970041569,166.51631621894157,78.49496341318103,-247.47085413682436,62.05948594067848,-223.36966821460027,402.2891458481516,-18.383517005552836,97.71599862810017,106.32063042835351,-210.06409688130032,-93.6943318323191,49.28009144663885,-132.9728453620175,-71.95631696752442,-139.6159259681018,37.5757071681944,-154.01511727822256,-39.90449697194288,68.37090726801975,-36.68120264978747,-46.845550473195296,-50.874514671016044,-74.4968808681812,-122.4618346273738,53.16672466379747,-94.14886374120155,11.608327492329861,66.43015092023386,36.19228642281953,-28.752831986758803,94.02496051563072,155.38635005937874,-67.71285610761842,-17.142177598534754,0.29994776553963975,17.751274200301964,16.34468957881425,-5.940751983563193,10.003494802054488,71.24483340083692,-34.55785417757883,36.733921827912624
9,-99.98192756372465,2.4198882431180517,-81.123357826339,-93.25045507253967,32.94175101364096,-57.71034001915105,-29.73009207874644,-23.80304183722438,-57.135045932484346,-1.8933532986229082,132.95371139272257,-34.76851010928581,-92.18882197676662,-20.724013143941644,-48.22361094305769,23.431281055844167,-68.98798226028268,-16.339742811106696,-27.222297203959684,-19.65208515036629,-20.638306171456193,-15.888588419727744,-53.03317134933305,-34.13648873784158,-43.193315031756356,-37.1789891456304,17.607020926739995,14.951350487670092,-81.3892318798469,63.1986504247185,7.324594478066619,53.07570082089492,59.38834678258425,-93.98615271838594,21.26763689370501,14.184200867718802,9.504674981795707,38.68099114624047,-11.087660780583207,-30.807796660671098,41.561168793610875,-5.3500267523282785,31.08418173497588,-50.47639534175225,13.961583233604038,-5.566431646115444,-9.500535646679236,-0.6939017005936531,2.278886509184951,-7.341622348106842,43.30554002808705,32.890846749295804,4.665206242033201,87.23242813684189,2.544399482925493,-23.203927972094114,-58.026971648954266,38.269588389556496,-6.294623662398437,16.930959063555864,-24.633756624963414,-32.851678888114606,31.115191787197297,-17.4594101214863,-1.550745920449781,-46.02536660891873,4.5943005278086115,34.25519418964417,22.676951725191742,-21.89022644053087,-58.71944491580073,-20.31129161680188,72.75520797912253,-32.40581986644867,-51.69255940910224,30.374061647680442
