,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0,-180.92586078776142,-126.31554347339056,50.94457790845854,166.56047003849795,102.26175474270465,-160.32325505545273,79.23306527220778,129.60159733424751,3.175589615238889,-72.44270896661641,145.0228564796535,87.51541611497515,258.2397751407517,-66.3981703422788,22.835783275681663,-393.2049947979678,-230.38849786341154,64.09750781394847,14.98553578989186,213.47839673048634,-15.534612577840877,-201.86210620265615,76.37507021620524,-274.3822407768501,160.60908965845485,-46.73025800020442,193.22379375944087,-177.233062958487,114.20551082900381,-170.67203557103292,-114.07968379835712,-43.79699380765947,25.364525034137323,-23.16685315180127,63.928814934405054,-64.33235251374967,-27.98737456688133,115.2543331559055,-18.734294199225097,-111.62408095587388,-18.077791616387792,-57.71944367499666,163.24938068472693,176.18785231377944,76.78024827954701,38.867100165114344,-144.07419919224495,-61.43382115735327,-61.674836015494215,39.898208316927466,173.0929036238413,-242.56328059893755,-23.747391132319354,104.20418494094801,151.38981158372266,495.3673768179735,-422.9584457642321,-287.2364057927052,-95.56527748339632,122.05256589312239,-202.88432508849,-356.7047545203589,227.19046864047803,47.90531664133861,-129.0722737200672,-208.61506449949215,164.4728650200542,198.30413917237044,147.7841086475658,-105.38929096686249,-129.28807279284112,-137.10466195182335,51.33352841332841,-0.6045970615287116,202.3417678506174,192.25240724858406,-18.07912711064238,47.918857291285704,69.20854920111128,137.6169247093808,-69.48555970292954
1,-171.18726056174506,753.6233253793611,25.446758136702616,481.98570695339805,269.4961741231112,-43.584394769584875,-72.5659204237027,97.29374741883878,251.8076378947352,80.3659556881939,-1.192249036232769,-41.52856340971851,5.893571175094818,-159.99951160089756,73.06076930352317,-179.46013254310196,-275.6244164106564,-237.76109651878906,162.001476944853,20.435263189465672,-170.35100487905544,-394.7471607593671,546.0834561155878,442.54582484652497,699.4561045509631,770.2940896976029,-57.29263049618755,274.0290598330601,-554.9004799046937,-170.28533911537636,517.3044579998018,-94.04018736671519,212.27424270649178,147.11008232447762,80.54272105691251,-439.0836481006165,170.1400487890111,160.18929866519318,-436.19366922852686,119.93588003341864,-45.049740810252715,-519.739239525131,-94.1146222068561,221.8449961273876,-321.95401520662955,113.82218181602188,-30.941786814415487,158.93403654192443,-59.98176715994806,23.491636457922127,124.2169484298607,104.24483935544175,-68.42906270052798,77.11866127739847,-110.39781129399387,-140.534179123996,13.128525386327828,-47.217945451471756,40.605652199095516,19.57955814608542,-24.814300388956674,-38.54563972959731,-46.556253881176,-41.339251895960786,-34.51890319176626,35.74869486572184,-54.33772044922272,-81.21315527547557,-43.73847477867257,-24.709135836171964,-39.48355869339545,44.039633303324074,-62.71092308335016,37.18642554688933,26.597052080131277,18.786008921966484,-27.60684637645809,16.732706529120414,-1.8422015541617776,11.972160733560761,40.76737228987919
2,-215.03970933376257,170.4113513703482,-50.25243772685149,85.14539721182393,268.9812370442854,-204.61043796235026,-105.95841499449412,277.41388264290686,-177.60157500206554,54.62111924786242,166.8933884500112,79.0944369591259,-9.198751570872982,-166.13643793532663,-31.95711601003715,-247.2622737472921,-47.786495958071065,-12.74923441909079,32.86164958731774,148.80202138015352,-65.17109592440912,-33.69918324763216,-91.28484841314568,-139.3107277810865,-6.343318685592697,-91.189001953593,107.76644290114196,-27.230398943582575,149.9501939979412,36.050534406006165,-48.39343266771779,40.59188939886609,15.753836969345805,124.96132091597843,20.366833931825095,-19.73540757790263,-133.65834921536484,66.69071798800282,7.560611819740477,60.07460123895604,-48.27080017293392,-65.94745914590098,-115.13390602253304,26.88489657706721,-195.6280343263876,7.425796085655497,77.36195598255972,148.1233107037544,24.739347789882437,-64.1899613070246,43.626108273818026,-128.0055178414027,-141.78390459602502,-11.4272553441087,99.04658885191398,89.54339003475339,-129.69539909202797,50.53471614563433,-160.95557259502414,40.00478629699628,-197.2374752199676,56.833643352213606,76.5914957077007,-32.57266457322383,-30.773994535664414,107.04361018116818,-50.655413811327506,100.48758141513991,-99.41772082968038,-6.016337039711516,41.489561686153245,-65.98362315789909,3.237713386124061,234.60309624047636,-4.867216640702123,-68.71715714425761,27.357638923110805,-38.78822740139004,-59.32260637490869,18.146628312595507,6.740855218835458
3,-192.81402475493377,-165.89069965946652,-45.85091468951262,-106.05157450937016,-0.07864245371857592,-70.93940810844603,80.51950432577624,168.08190662549552,-185.88268522431073,93.31132257495166,114.01796670179739,63.74954326157942,76.68445480147138,-168.61878084634168,-30.706358462791872,-129.67202141671152,-68.08723500686494,40.08277630294536,69.65005878784541,57.86837426576579,7.521817587078305,-46.28937723402647,-46.00301409338774,-141.8795611121121,19.012724833488,-1.238084571786081,8.674400917639915,-58.382831088012644,14.1648879477423,32.361521529915876,-66.12810942554727,-40.53752632971441,112.70012628532774,3.8344128083925413,16.46764891121282,-23.559396155605153,-135.71186304401837,73.32590215379126,-91.49500052017049,-9.081126442430227,-40.70854424278776,-107.74058580750355,72.37647503130462,20.308757240333374,-15.185727912401402,17.546811777939077,-37.141307646505616,-4.08617540194763,4.835582832668123,-41.37440908455426,-50.89730608752071,-60.0213529088125,-47.72543778678755,17.742649012573576,49.839527640554486,14.770952175153196,-51.4582143987174,85.91659842720169,-4.437664055157118,78.0574199911944,-37.650573173072004,-1.7368832589062952,99.89604830491571,93.06002299825677,-63.95636539691095,-15.955170751876086,-44.51465202382299,53.685568963410745,-12.345392130111518,-2.974819213684992,24.065785863288706,-91.65456454403805,-16.399972376531665,2.3249640040704382,44.59751814374334,-24.993644071481167,-19.56042027232078,-4.449164153225683,-41.66576728847596,49.04951777459349,44.228044093947915
4,-199.79467525708205,349.98036393508477,-34.30495021005279,140.05951278219058,164.1629392031719,-178.97728196837542,-82.02218755027658,159.3715154926925,-25.043256159931857,228.8567042396329,105.47622100866703,36.82069165707811,-172.07250357949755,-187.16727424278886,-11.431985712691093,-68.62665882038034,168.210009836621,150.1351341620915,-57.63592632279619,-41.8462794774137,128.78214206759452,144.22705864126905,-115.12069036158229,-66.17885347392254,-197.7785592303239,98.01244777884884,21.18760798673225,323.95448554270075,139.4841326009354,30.333785519514677,-16.48962062737252,-59.631184360674105,57.74228355438157,-91.21051112220921,83.67832345154088,-209.9548381851584,-16.312895241613578,-96.33615203685423,-246.99840192886666,110.09661221061762,77.72266078491862,-27.474453805707924,54.579715054146966,40.352729428537856,-23.071555526496155,4.885673276994821,-72.87110957183462,34.22242807696425,-95.71560365274367,219.54154802061845,-27.290219362354538,-78.83844609158284,2.649334073539888,29.087687836268504,108.66619909084244,184.97216940620712,-86.98077942135266,-110.05885230036503,-198.22011474559068,-133.3774268194217,-51.43745857279566,-171.2867966601049,107.08597107475737,-165.11909955590195,110.84842366269694,132.38212409288732,105.38419796669739,-58.18439845749527,103.74241410490569,170.00539635488303,361.79784262319754,-52.844880962877546,69.27306394939284,-147.96080380578013,-384.7004590894772,156.26620996590336,0.3977346684610019,22.798336655400096,-111.63503087677731,-62.92821909739579,109.29975738703622
5,-205.08137730991135,87.91251653987958,6.119067740616785,281.1176544875,246.89094501797925,-157.0589094463676,-8.565229417264076,97.18627751611163,31.70508715448533,-22.920199257008374,121.655819539499,11.545583561321395,9.959633068383386,-39.26032085947417,-4.353448001300463,-133.99236636548736,-82.7895970071327,35.65916114081092,-22.703172377491022,49.373496238031876,-102.26265146788788,43.49918646779068,108.14427130725862,209.32432793760398,-99.50829636935117,-12.174738150639287,200.60919960031234,34.27981410139617,69.06208146241522,-50.52659909212072,-56.22205980515581,-25.31572215132375,143.33158291758113,145.21924601648388,171.6987750070339,-106.57452804278799,-64.25391460255389,-50.163710852532134,118.3324482675249,-63.47477161007686,23.84522654039895,-114.30223532801763,4.553658400437182,-136.36799745946666,24.425681192590925,47.54014872768022,-102.65724945019427,-18.65898538463313,-144.66921839017192,62.60717644015416,-53.90329566022347,49.70405957487784,-45.52684767448775,-52.38890456397918,-48.50996788797606,53.853366226766454,177.40296304235912,-64.72995891999352,-82.30632715060105,143.9978562849353,214.28643568717487,108.25298338918682,-26.709190933282848,58.2460232331743,171.22332198093045,-10.28905801393765,-167.60776123513315,182.7864610066147,103.36457829826833,163.201145173389,-33.21706433321299,-137.02461806756574,43.40688052822966,-264.697330244985,90.67689271707823,99.4022430466857,-140.3852386547395,-205.41982134897322,61.1251492925364,-20.541991129412832,-83.2738009069075
6,-207.58647295991756,206.3303140535115,-34.934701970495375,180.86962907261764,329.74438660712974,-126.42437290298543,-83.89121216946421,37.54813937522565,5.0531041298004755,-68.17364086223655,-77.2968463207603,-0.36685708358118974,-167.7650414895941,-16.6756832720595,15.696004393854322,27.4128777442189,51.457446112123655,-51.44592743141808,47.59177259971386,42.76831171723766,-132.2666441333589,79.57917978025351,-139.8591026108704,56.73111810868557,-37.583557961667,-148.53192153346308,4.969017826601263,20.371923361431257,199.0922257232031,-29.832923594546372,-109.62635514880694,73.11197782258834,-105.72578381550466,99.60749661999547,35.89542461361199,6.268857769072859,37.80753457347694,-82.62747656339577,-33.42457072891089,107.6789288791589,41.937000941685326,-90.66973443806363,-101.44980929401879,149.5686770432118,-218.9869883857337,22.669249437100003,134.46985841851145,52.66277770671091,-76.7401258773219,-79.32022633597869,47.689732123031106,-59.58212322788107,-20.245407724656275,127.69504377667978,-51.57237492549517,-8.910941507395425,-183.3954191398861,83.07336413298775,-48.75607361070947,-118.42022555505065,0.3471659488508191,191.6206613961436,81.98754823358463,70.50684058626743,12.335802891139956,-63.18965012944881,-113.22893568145565,29.817095350255453,24.92930355610226,-63.913634156841596,-127.04244096247733,1.3209793699778694,-146.5134414511215,-22.58800940381583,2.8536195604412415,-64.08586896992536,2.478245660083018,-34.71139621596682,-62.1034873289909,-35.13875086842716,-138.0332413922291
7,-196.88359275462525,-181.01661281334594,-19.446143879197336,39.90904264964305,96.06359932836462,-124.29599707839736,182.21407010052337,98.81700923186447,-120.75674828070385,62.91328743413116,80.49849283169122,47.91100046091766,90.97392394309105,-161.16403934033778,-21.9665866278641,-71.88974358738241,-87.06096861927438,-22.595993552601332,111.59260823311594,89.6126238893329,-40.970726652590216,2.907712544629693,-63.20839687047069,-70.9085348608859,-66.11540241536568,-26.120569995522008,-10.181447693195848,-44.21509356426529,-31.700191438444204,38.76370324460987,-21.15072785769256,-27.992765613644323,106.27146625251808,-19.756728440993772,58.4782205037913,17.5572997130571,-22.08507564449282,83.86380869277474,68.37135488036121,-5.890228789160763,-33.92895773985543,-4.7308555608658125,119.27909332480525,20.275095928249492,-26.193384724567153,84.4887659260784,-76.33360536847464,-72.8217934228888,-31.070530229511707,-4.297015613320317,-9.490230358518442,-35.90918175940079,-60.54279848995576,51.08658344829426,-98.16390325326404,6.27005556790618,-45.884511738832806,66.41966673266441,82.0700885273443,29.865665960104916,-58.445766951674585,-32.21367545718681,34.98250980217353,-8.896269651335707,83.43584912601858,-28.401537184663894,-52.99955056753608,-69.37184311701856,40.66227088557111,-41.1308388605891,-8.77314632873406,-22.543928626750237,38.7112575800081,137.55732706464235,-5.992710452888999,1.1343941103672026,-62.151019922310915,14.51496847750856,-59.66463920164541,-39.426440303594084,41.03192184653566
8,-165.28851349519908,293.3302911636187,74.63886459449998,425.95898788753584,213.55654817097286,-150.49540784316108,-98.21588330586087,-26.473607423436402,205.26423484848365,55.65546239563875,11.411264080296755,110.11236463434018,-202.34140079278134,-16.623252373172384,46.298352935843695,-219.94400131204867,35.26453880277956,-116.27214926161288,-114.7041356548567,-54.973698993498935,-69.26894421979767,50.5424396954359,49.72056418719097,143.00318744136175,-56.49197221123462,52.19262570569423,338.41254668822097,7.5550501924684115,3.8301691156036513,-236.31280461509112,-146.9241273319815,158.5890178993005,-133.01922232020058,154.82576750744204,-105.71698387003445,160.43589845956825,-550.0473269933689,-309.089966936745,280.88667172020274,310.4753404206066,656.8638841422879,-474.11447125616263,-0.22583580448768803,-417.4320888247424,378.55515452373265,31.84863146222321,-201.70114864936303,235.2677739293288,-238.3584325163147,-320.78732215747135,-218.6266640498436,-57.41947732168092,133.29322491907396,141.6304172529143,-254.31461723998999,-170.9121305062322,6.415046722572874,-128.80136344440754,57.4919821059004,-121.22490991944039,-159.4153533930185,-137.45560980136676,-53.3622923918233,-85.53918512176998,-184.11397531445775,116.37009410844577,241.6236728894508,50.23059093184102,-61.23226550939705,-98.42684417610076,-45.433465269597654,129.3829577788608,-96.01260985620286,82.13828021569395,0.4494370238705575,-148.6206418722807,-59.61211268091575,69.01453833729036,-80.30442827697976,2.5690249263986322,52.6287351319616
9,-189.37048792733447,11.077021660994019,-2.3836020287735358,147.22781766693936,136.43164192458883,-172.13093697318104,22.502776385089813,80.27255516758397,-49.70269393681756,59.32956681367372,189.33914763069706,68.57410529995254,-2.0928064494715266,-92.50434536280075,5.999777901618218,-202.3851021391295,14.4155357931006,-9.471979809595311,0.25380047732137934,15.28879924358155,67.6141906319741,86.72093622428838,-28.328704213567676,-86.42256757105841,-97.57898724094689,-106.87883247921319,84.80567722060769,127.9010774026879,47.77193599850262,45.509882372494154,-58.80619779619782,119.53246001632681,196.22345960822165,122.25155506884023,23.118028268327677,-18.727845546306558,-24.986608123228827,-45.43704777409193,30.280828887079462,5.186709440070194,-68.57835107738666,2.5769307251143956,-43.017093626138,-119.44170187551669,-154.37328813317194,30.881180658751326,28.327972592572333,35.24379210673643,26.62746993168097,-21.85480846586921,-19.098066199326894,-46.52326712733024,-100.74260660882533,-52.676882735977536,-35.21725227546361,34.49813532190501,160.10447965613307,37.462764507891535,-37.30817986067399,14.821755079899711,-24.278395841718364,-32.23264445432702,55.811303900883736,-82.2953536735277,79.12015619214591,9.010283925085945,-142.77241409425227,-52.721811714483614,25.806574122294748,63.76522567739383,-2.296448250605179,-96.43511264360927,13.531169932166696,107.73371652859441,-23.563326046465146,-71.62557104733843,-98.68995661919939,-13.225711829829487,89.54146771433415,20.177781257688352,-146.80643804336543
