,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,-85.27722354529821,-84.45257322018182,-43.74944188048497,145.49631829755361,-101.17344697559912,88.29801842366524,235.33779231271728,-72.27788073532206,-24.87420846235068,12.53439888065577,59.93351078855575,-33.89312479905071,-35.10514356175571,28.237665255821156,65.79575386200591,89.54774195642054,-9.888992308665456,127.61728153816016,-33.52279192150898,147.43689227583621,33.51601963160537,11.130629104796334,-2.9449134406370145,-114.60795448517244,8.183802935830549,3.729725267780991,49.57854480091711,-23.989693398298396,10.748640482436791,3.432398958108477,46.43295073268211,-18.350073156879404,-10.57080040888135,-6.816980415378137,-18.81861840246711,-21.441161408272297,81.54682469187111,-36.89116448617724,-46.175466780890794,13.883845690687837,9.761370609297437,-93.86140561727787,-108.68198750802594,-61.110772093771054,-2.0863953936226594,-72.70689577059542,-108.70640379393461,-27.07926079389724,47.26811701708805,-94.86883059604371,75.72765303544485,8.920564674220435,15.551230889191599,-4.247917077531933,-56.642247901399735,-84.11957835323918,-25.919068815290455,195.71268976898506,164.50808917789692,-1.7429611753909298,27.424029720802572,-26.615098700948217,-60.709247587913424,-143.89457651710472,-185.24553301696878,57.59745528243126,39.82893397923609,-22.294758427722588,13.718211676011526,-44.34735398904138,223.75201616374142,158.02447625889712,-18.664073952205165,-126.64029920893203,59.27354057827612,135.70326245558365,14.107571841833938,2.9079640711918455,-114.7760909550531,100.51183945912422,57.17259158932446,45.17031137606545,-145.44343979343623,46.902101641924055,21.02744548075026,-57.68338054722393,72.1261984166487
1,-86.52823049868086,435.7091009104944,-160.16521117481915,221.07689179248356,-108.37966015359537,-63.145537465381885,148.6641077723331,173.71011451458432,-45.69027558319152,-164.99150555446053,-129.62934500229034,-79.76383235821498,-329.2525395922571,-107.62213081852418,339.8924895332272,-18.589159558458807,-103.74185478728349,-298.7506315130901,9.065602181613162,7.904329679649756,-282.22252377281893,92.02640038752462,161.7651365690136,264.1477491368053,77.55307159525142,-96.02391651245077,-56.97763080698335,-207.22093352982398,-43.68455231963498,98.89985689282992,111.23439605648909,-226.810996723676,189.4995771832442,-221.16958470158482,-11.388535693062732,-4.91532997706407,-218.63398933654975,-229.55554847500508,162.95942093294136,-33.2226658620284,-30.87605289890087,-110.61454831165915,-66.6064948939206,165.6707568958649,97.28000943142987,-69.27546532239747,-35.04502160811446,100.38768482715838,65.02885962041688,47.428890151867456,-8.92023097852256,15.553505364800916,-44.5124526487222,-1.4820136474481722,-39.22989441258223,-58.012520245872416,45.53067303770832,17.110083047070624,48.2006249599854,9.412102695566912,22.039139691389313,-0.39651408345282,1.9881520096732914,-2.524394752367516,-28.764138817957804,13.63266977017207,9.630567683564864,-9.809205124648923,-3.9806805089303436,20.818798222571555,-12.903392714637876,-27.1063640346549,18.301990818236373,-3.4522593904814745,35.6147797095325,-10.193911531232375,-32.72408958529735,12.112526887393653,31.474592248608875,9.324483409393997,-13.34566973925208,-31.04631634224002,18.167978595748256,-21.525332476214754,14.41723361885394,5.7061786856590135,27.54602063585515
2,-104.33856728941193,8.303025625163194,-77.38155687109203,70.03656798581113,-51.27375068563626,-79.69127680926368,-47.99116265890528,-91.60579283045993,70.47947949261508,-62.999584338644894,59.64428360243037,-43.071984161611006,123.5706008252682,34.98723830957611,-25.053474332701633,33.081344560361806,-12.681826687695988,6.048716874364693,32.733459763572185,31.81391049875859,-7.722341999546845,22.31415043245596,-77.60844428644283,1.33737742243608,36.891421070044906,-63.926320426929976,-14.085327071324468,62.40997047763634,-4.224874361758381,-64.75036006363392,4.937137152429826,-5.9784062163639335,7.684477328571415,-23.93885908987642,35.39036233029649,54.7710664543864,0.2446182267900114,7.377591770871051,19.995497884069053,3.1757849045105484,5.459336606377019,-17.094882591835294,-29.652769245502725,71.15640683547763,39.183176139412964,-4.052647518934844,-29.56961242215359,48.134345462048564,-69.19345308084941,63.570649636319885,32.97175773298439,-24.495632600895306,-33.49977342574942,-31.559339000628697,108.85328992409335,12.89983796180218,-6.80983890989728,51.447007388951626,88.63151533011504,50.27774380439634,47.24723815251452,16.211548198132927,-23.544262869120267,-17.246517871998485,-21.69807638112294,23.763175756007172,56.06560459402037,-69.91038098559552,-9.914332355672512,33.002924772818204,-23.784373561057425,71.30681352099238,-49.09376217160024,-18.52457826129376,-32.943795519762745,-22.74443449620573,-21.391529367800505,20.206413222619393,46.91765525072526,25.173042699308454,54.4516421157254,9.708345884432227,38.35122705208556,28.909289351593188,18.542306736952728,-24.15342110033935,40.048535703983
3,-82.78126343660139,-121.36543799726171,39.238201453943,-36.40115074529327,-19.615151311488848,45.39421471925607,-49.21215782193695,-21.78033908779834,1.2116961997807445,-5.468401960958703,38.76995577436612,-38.125055208549156,33.26782402061893,59.47854773989878,60.22840496531408,7.708723203233724,11.207109832265838,115.21905676397614,-18.51115639730782,72.29986807164813,13.378107364211525,64.31890975479764,-2.996903401287704,-1.4407790742770588,10.885418382610768,-54.658180319447276,-10.879629549909513,-50.88959968997046,22.682009472559706,-9.224684435273794,-12.320346910694724,-17.490943808052528,3.8270986597702175,15.013533906570707,5.610661233622615,54.333693464255866,-41.711952450912044,26.425006574471436,11.387477343744877,-29.02328836676006,-21.768852108133416,11.469104031462894,1.0264675145673796,29.844261670913,45.042213041477446,-15.783567488318136,-47.60008878532186,36.132669556748,-9.896397558723898,40.51038474885358,13.354653628889865,2.4844951245946385,-11.636094397442234,-27.091107177472914,28.095428831060218,-21.793452348570757,-3.4647722621913974,72.55123821411316,7.761456360603257,-5.621354814053709,-21.678526979091423,-53.04786320872175,-28.28727718122149,-4.646512996063286,31.060562182468672,-8.745353538682044,5.687683371998727,-42.82457431661276,1.0516375300476954,-2.352446308155794,46.88711095048841,-24.872147288240942,-33.279373349109996,12.909430123672205,-26.03237225538485,-55.303947019772686,-1.642503845791594,0.8895476751411971,6.807731253735885,-1.9277568386223394,11.740413612298967,2.3632019095083123,-22.714601736714776,40.786934534903146,-14.270304217366558,34.418971629483174,8.172191783653227
4,-98.81655997136299,99.32558119001624,-8.343476249332902,7.232275472076273,-87.05393684652442,-209.1392732545268,-92.57877567909097,-104.08779254249882,77.38430803521976,39.4888253476828,103.46460273068355,-66.34066666710967,152.029928208472,51.80211646179707,18.225718456121232,9.389951595854766,-25.9630826835224,-31.96432017608639,-0.5026067783454741,52.803033797689125,-18.777217213938613,86.53370974361134,-72.26110422697134,62.12631994980395,67.93240837238206,-45.33973800473993,84.05283974873666,-2.937023675560612,28.245515564008315,-38.61482986902189,-22.442400746369362,-19.918209977461615,52.33483155980878,-30.726098274589898,-26.462624037207714,54.04965975325411,-28.734009771475613,-22.81012817301455,-3.987430278359925,76.03790181466742,-14.34730423580539,-15.804976780327754,-73.14995063602153,-61.44431546944376,-136.28929513969348,-93.92697068538287,82.87681409729065,-9.820105397595144,106.42977394728715,-38.38495385699612,-104.77452352598598,-30.9526199890669,66.96175357451504,86.41846272959091,-2.586701650662532,32.21118788816861,-13.532695225159731,110.74531527952267,17.374090862788993,-19.825592058749216,69.31961324733771,-101.62286331715178,42.00913499529796,8.532726558846958,-202.86729421440066,77.23521722951136,82.22873644800478,107.27354855939366,101.91460594034507,-0.8365325298884096,-41.99326072994086,-64.77807640722627,39.409079065664336,158.4103997790324,-12.518534876861487,-144.89988099052752,-66.4013756321948,-50.10912647409293,-62.12510219504722,-83.4965610939302,-32.80971116041186,-36.934936131591556,-36.46277468197447,61.51599753221775,-66.7535984445772,79.03658305462923,-16.291116946308914
5,-123.49046379456274,47.97504702986791,-185.97489499112066,186.65687993879118,-86.7921773660775,-44.546102514690766,48.67407448874955,-77.5162876498163,84.30448800862474,-62.23293129928725,41.941671058563564,2.157906472736049,61.51658997976274,5.969696717345554,26.47079196085335,182.6431945671736,26.666503303392375,-30.616239292687315,-11.989811625657168,-4.304915227743287,-16.599187455898644,105.7675037237147,35.892760633899094,15.792685879363122,93.93735403505947,6.919786151800022,-29.24579969978303,-38.38730213085285,158.8492205905097,36.19169250282451,-21.612146889749983,22.445729756905315,-64.09316865714015,52.52513828541488,-105.17908085999711,-60.60498686708257,-2.415912565728405,-5.835444517418999,-10.613307284183081,-72.50913093807931,-38.701723710875065,-78.09521511772643,12.16471119579981,8.113012646913978,-22.205099210391378,-66.0574025859397,-10.363365844709696,60.09315709895113,-24.119927357542295,-7.2676709977900185,-4.438388839644817,35.63023579895005,57.42186584245853,51.56122552327789,2.14945278076386,84.98207368068222,-39.36083439608368,-33.16875134394339,3.0371221304217784,1.2344699653520543,-46.69635500610629,-11.927786227346425,-34.457091414763795,-85.6962534410707,65.67658334303583,-138.59376853868056,-150.93835903736056,-72.57251015496736,128.17956439442918,3.3018730479361915,-0.0970167940791011,21.364657866357405,139.87891559498172,-45.37704170710096,-19.684079343739047,120.57186202625641,37.93661640322463,48.859873297383466,-1.5413711119413582,-35.66719813532113,82.16009923271916,-32.37408843144069,40.12417511599593,-107.88097667462483,-71.63968197093033,19.479324204247575,-23.196772613434728
6,-115.62063324339714,60.28785583395306,-188.60785097295144,72.49523569717945,60.08982084917402,-55.92698246088208,-126.71291227187747,31.48518618596542,32.42112562039854,18.597196419611592,-11.703265375527833,-63.113277673748584,128.46905888783564,-59.6543522457898,-29.956534035694546,2.2964413033729065,47.8031080785912,-64.01122156108453,24.127646005358294,-15.895234521848243,-30.24591579277419,-15.511575410323475,-112.29114618897952,-78.7735950646623,7.271071769698917,1.7135583559605083,52.06576418884412,49.02347018463029,-8.42324909114679,-106.40664192711421,1.7724584036512336,31.833761594127058,3.392336703225737,-2.0180738632744712,-44.75985808060802,-13.355410587769413,-14.15439732723725,-55.94628487802063,20.914520077922244,6.874541891212902,5.005938600708305,-12.834289676349433,41.640813661269604,120.08168932934849,-43.245302411123085,-42.129934888442264,-1.6135961836518904,-3.1970864594397845,-38.068121579787764,53.19724383715999,64.95052346560729,-5.033235990561301,-162.606777376625,-14.002512479099511,14.319181393684074,-58.84125360443633,6.674846373547933,55.616323143435274,32.90194783909715,5.782025632123879,-53.35120047472155,-46.8153258928273,26.40758077003425,-85.23835099202266,24.739278674667155,-43.849877722036254,-29.68890740088569,-31.46327119431286,-32.131733333268585,-23.46424398455542,-19.275092714803325,12.753228115022443,4.415954136442439,-87.18728518422267,-16.31219541583461,36.12831480717825,33.39060144420838,21.5852569748234,84.15458590323632,-8.850289058147588,-33.021962690959036,39.275706396488125,9.944746368949689,-38.414134614120954,56.52233762136976,-2.413169160505791,-84.68857523466853
7,-103.82700696328527,-101.60603842934123,-46.96303872755603,57.389096153261825,-18.019520736539597,80.06694857637835,-53.381130121383066,24.44490696523976,12.895942999488257,-84.66920183774425,-5.22638333308239,-76.76818474740706,43.13027800679244,27.498581282857312,21.228664609368114,12.762971136140118,-27.559135068570544,89.19640192911694,-15.809425971304227,68.44726111974377,41.870754762023296,67.8093800951706,-25.434356628917296,33.81068666625972,5.979901490603384,-32.16057666321375,-57.70352607767979,-45.30145877222284,15.1377074312089,62.54713626860534,-17.42283646628708,-15.946244792359206,-45.62014087824129,-10.906132241378918,52.10568531050054,37.035985284362276,16.68150197991903,35.87205081760481,11.068485310483558,47.605342409267585,3.5036101961994506,5.38622349882031,0.151585646258114,35.280671950688344,39.0538886436558,-18.48379171703612,9.929305060853125,-4.0956880698234714,-12.504318893556128,-21.84518161175387,14.601595330696746,-15.475146776384886,26.566333818005184,-37.53487635556507,-6.053579894316139,4.720383671032613,9.300199074921878,36.14443142628991,71.81550985187721,-12.936505268252905,-42.248828817165005,-29.17164580580113,6.972141295673992,30.193060859970647,22.146048070817457,-29.639637876744256,33.601854941208586,42.7983743691854,-12.658957706850675,-21.59664457623526,-2.2252428659917745,26.461557222923897,-35.436071547725504,8.213510403709193,-8.476991181815613,-32.32552595959735,8.583380055924264,-0.11521057014954333,-21.85590175518669,35.814137517309476,57.500283698162676,-69.38388412433433,-13.231145328284688,15.754193203387768,17.214610926797633,15.801079139697253,-7.66239548023948
8,-98.80721659093915,182.18422390515158,-103.03891256642349,144.21797076302397,-117.8491595911311,-72.50008403882917,38.905832055881774,-131.05460061327477,7.294620230734644,-61.13167490429766,55.0669756689472,-41.201092653160664,-45.36787286017491,-67.06153830092175,74.38035825141479,76.33953356780414,-42.84573559241586,-88.06978586430537,-54.276073584211936,-43.022968824562966,91.10436759094438,120.257314872049,62.43528834024558,-62.08961204886134,7.4715533054181265,-2.441879104453033,98.14664417045277,62.35153956290409,93.31166748850436,-234.3446042614056,68.65214674353611,35.03611865381169,-248.51550948824737,212.75503332030226,-271.84001686750696,239.59991814352819,-39.93572863656528,-230.60046375670737,-127.36165401271295,-126.43899452127384,-87.95618671012028,-3.2513721466765957,277.0650380025796,6.320286403205948,207.56267217849717,115.82181133838442,8.73017998957272,-10.629349879097559,187.94440177850396,62.01858397816282,-36.061732468287445,-6.693821738865518,8.071138227804136,-60.1666556824408,-111.84608038787023,80.97913143380114,83.30622019317201,-33.5703311574858,-7.62770806373962,81.47148782945072,-51.795013576074524,-0.6654956455224061,86.34038212964252,42.046386408534,-40.207303903073566,74.43649082538111,-21.205845035415916,40.277494034028656,-72.95434418640471,-39.16963750356876,14.349918838256562,3.943915244224593,-84.11991585975207,90.51550715381066,-33.599751251969984,5.166058412514865,-110.03866353930509,-40.79931877491843,-2.68045633786858,-9.096056105709764,16.574510653834846,-3.57311509784837,-39.56414245818691,-39.982391185508256,60.289386925866374,-27.58149861147904,39.31425415127868
9,-100.11246076502783,-11.831552999666055,-51.84759318727196,63.82910290200461,-89.3531247819537,-64.07222827186766,-12.369376433412201,-115.75705917153108,92.12412919631565,-87.63916679418206,62.139673699849126,2.747224285403746,109.84964831741608,62.16403190724844,-11.900762791182292,53.588494105724536,-40.62914366901716,45.907754079330736,44.98144543856745,24.404686808508895,-18.95777003946853,22.629789422733662,-11.053001312770686,38.90113672348903,53.77521217054139,-44.178078470442536,-57.574041325619945,49.51739605464521,71.756357330086,-4.687121148206596,-38.717066398651596,32.708135865951625,32.9524663477286,5.187001483287855,22.436027594618555,11.777671439283264,25.63566675966544,26.37255177996477,-2.267811542692131,-10.646900038460323,-29.028387349550147,-57.46132897147956,-14.211785797379449,26.430556473243318,-5.623844385029747,-11.617356014989024,-1.4611348822170327,73.86939184395597,-43.726961589474264,30.635544837796733,13.600354641799417,-42.19373244530674,51.57556952655667,-20.971763468916862,22.239370412489976,65.33947496170119,-23.118074864198487,-17.16272558993686,44.317183911190945,-21.566637267827343,-4.589110128693607,-31.20459025145531,-79.74450925214502,-6.856568497001833,-18.812924405588618,-31.929804971501852,-61.55147019450117,-13.391853570224,45.8381531091197,-33.55878631644142,-77.40708141551065,-26.360507530117616,-55.75652817841968,30.84471966996695,58.98094429279496,-1.2319265968122972,-49.53118443130021,30.17791882195796,37.975099134427595,3.8262929988553642,23.30352638178356,6.371349134420897,0.8277656185105426,-30.14685074136856,-12.498484032117064,-3.6550788798765605,37.12444787595497
