,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0,-149.98737815346604,-156.03574910492972,43.43430204709892,156.8268051842985,138.8246746090874,-148.92830858600536,-170.6848082069489,70.72072445110041,5.917467548163409,41.4387833266145,139.26235554357385,-13.826391113546434,178.96199408006572,81.30377818848949,-359.6499589299884,281.11338142473227,79.08655972044689,181.84103766746148,-36.31734174745808,-24.133202707799008,339.91063884510436,-157.6234185223257,-32.570079520128395,-271.26131865611114,69.1740590241857,-207.5806018621633,-14.784588433427354,264.2214999341286,91.34859089245847,-81.44126462748906,-67.02772602581284,-49.81705971040184,-84.48289020394232,25.735697374460205,-138.50199284819038,-115.90184136678445,-77.74024036534759,-103.87699858902499,-162.14779004602735,-309.6965563201412,5.891030823551554,50.216814439853394,42.22040539523447,83.01903422385601,81.26462905033702,382.83131725861773,3.159179700994413,-40.29288838637524,-249.26435793246512,-17.208666681697203,-340.187432913052,-490.0844581472244,-424.30932447543194,-20.225631752773918,215.1186199849963,-338.56427247144717,-79.91513279619714,-456.03427199051777,-26.399113778864123,101.69175783106914,212.9220081985939,-153.72472176092145,111.94368121958519,-105.41429561072148,123.36363955635832,90.64032970139537,-43.7180175180366,-35.977028168976474,100.41912616292565,-249.97650341627764,-95.95981126104192,174.9216075166469,21.1564023266383,-13.665552199006093,-21.9402728223089,0.25941260704149727,109.40232090627107,39.99737362991992,-14.773239685795428,-149.54771155422455,-118.80993675620113,-99.08776561067272,-1.6005361376128546,73.68900587603619,-147.96158632247574
1,-138.03341375961782,673.6510144409519,1.7647479219576834,413.45101194911666,245.79543626887255,-131.51047979033098,55.88191941728637,207.45247667742345,262.34148387579773,-72.68401438154697,95.17152964847122,15.225869191602019,73.6649219898353,-216.4576014446415,-303.1111927013959,-30.155667974142798,352.098074711361,-30.799517330083898,-219.36580799803252,-205.30450922775398,45.91709102717859,-137.29239254181442,440.2520727764401,40.88871156043036,845.5678546377077,670.309912011447,390.99172576651387,260.5537132930471,-663.4107783457752,338.42527043669486,128.89981541966333,-422.7791678190547,-31.049669174893573,46.9747940845315,-464.4405185931528,-147.30507510388517,-39.34131225707275,115.18520881406036,98.22216684133073,67.53574817058593,369.0468146082153,110.17477882418437,63.4903365248587,201.67065660375167,-517.0765507565119,133.5546324730246,52.538928622702485,-76.22765318787934,24.643063327998163,11.686050563034144,-60.23920406561842,70.62823008886151,-1.8868703083878193,14.209456720376446,2.4833422541823826,141.0384642772159,114.55967107521847,30.80922123952699,27.899368424719427,4.7339418427404105,-32.64602040599368,-63.49096596281599,24.28838026835163,31.109686578338376,-33.625474748009744,-10.977042006074539,5.048908337943249,29.866530115478273,18.890582905806788,19.031841064819407,85.86551556294238,34.92104863276882,-20.919813143634094,100.84786925436073,-2.34653637302195,-7.931802214469075,-8.841858462195253,-4.823070411893508,-28.416736543324543,15.547924271074152,12.709977727161386,-25.547564667433267,-14.840261194210036,-55.54872992002005,-5.052510152343101
2,-182.56221818073968,103.65366805031525,-77.02341614502149,77.24699992859789,215.64542675887554,-218.85475930440302,0.1398159846539364,145.13580267483428,-163.7499278949797,-234.10110989536412,163.38227516517483,30.63657836920965,78.28583787130195,-110.061933920503,-199.78412455287994,100.65809157510117,13.644945527741957,117.48370866990331,-15.732263200927608,159.2709798840386,129.74338959554643,-94.82618202045619,-62.578949487729844,-104.01423499218406,-79.60275139171472,-95.96090416758945,-87.22998238585994,178.4262623954974,130.52362776837487,-68.3330167691582,4.93235699330521,9.462083317368846,102.4102819449889,86.11956335346306,-43.13906857696342,-114.21863897557145,0.2738897484635101,83.245855225893,-112.25668066522687,-38.05960954621164,11.183200925631645,-113.06442873294625,-18.02794953933839,44.731103173121745,-210.05447918074185,-173.6313374350851,127.12480109075773,-53.160818582050744,-9.824695951209625,136.9401975085544,-29.723542145933965,-155.76154244648453,-157.2366451979327,-163.4778572306361,-54.326634073701655,-30.496766970738584,49.021221670801935,-5.6622325255799835,-32.597706619880725,157.6920043515732,-163.08959189978643,-118.57791148018185,27.319765504780346,-179.19240626821173,86.26092214499238,-143.84025848963716,-135.2081764125866,-55.98439576795496,-63.50885732592262,-39.8455075044007,-50.456844520470625,-150.8458517612799,117.74533127645554,40.58183360867824,-221.93754948914875,65.23300786145465,-159.68456778110647,-75.31084188129627,-62.1519878730181,95.43072397512829,35.08520037442755,126.51422413117031,87.16306252052078,-99.65961978196758,46.52493838867717
3,-160.22162436203342,-201.08765948618972,-31.492818600909136,-73.77985731566496,-3.836021864324742,-37.89028482707321,-130.04436213136154,7.797681908387577,-81.2266693948808,-184.67553786234149,108.8794439567676,25.009259306063377,118.29529093180908,-71.39939050612928,-68.37439602402459,83.04858987902848,18.367415339186415,111.7078107995575,22.405459892267288,52.32256998582278,87.2633710765264,-61.40296602687823,-50.308959280945736,-77.2777797379227,-29.51062283857472,-63.285709474245884,18.17009960095523,27.92277091998373,25.71300502354765,-41.82506366790524,75.12792281531071,-74.42918548741879,-34.76034388532291,58.29141117501283,27.34354353350024,-62.1789466600771,44.906695837816116,102.43700650145969,-37.70006255346124,-73.08388164679462,51.28069949095919,-45.50833423028026,57.85305777807299,14.44501547613743,-21.002360275394768,72.59295921435178,4.080050713984628,-11.363996472935147,10.139995793611781,-0.21872051830108924,37.7666532252558,-25.29266013688232,-23.044528045045286,-39.70450230495831,-58.586258136965355,-21.992261561864026,-29.870568623792337,15.811927509747003,-33.669188687611104,-33.129267738418356,21.30200569455063,-26.78963246661584,47.46292648805018,-114.65249699723897,4.51224392756618,39.59307136886878,-49.807186424075375,19.75605245592306,-6.23551167749031,-11.609331146524106,-24.647339269253354,-17.893682959363826,-18.99801918540617,-3.841451724521663,-11.079024422581755,-31.88989276258777,-44.70832442197475,3.994266824006829,-41.87894896433367,-38.16267262117218,3.6304421573444343,-18.158244891694892,29.308788571528442,-10.197921128024468,104.66104065580706
4,-175.1093785546482,366.36481342469324,-38.13694832170196,107.73569684114847,105.2989575323959,-183.73636006384942,42.06967585539436,170.57362975329835,32.42163513484571,-263.3582563949032,115.05237945326273,63.81293692435575,-20.663744307420764,-136.03309001531252,46.929915663329076,52.62336167546802,-174.53027982936342,-28.773811969007383,167.76013367567944,32.95026859639403,-35.563980213809955,73.88157643136172,-86.54006024772872,86.332237704289,-246.09094550424288,251.2017695858488,-188.45247779618717,-21.84668577887187,92.69663459062394,46.35594463360477,33.43210924295107,-79.31107756217384,-57.099814470416796,-33.847666205433896,-101.20754109619541,-121.56273600839248,-67.33606469033354,86.9675731118212,166.24284126872615,111.00237430816009,-13.119308646672893,47.328599322611,3.905301319349947,-1.4418564543269414,-112.71568672040628,141.3277199563972,17.17589408878965,-118.29959081314826,-257.2112613455485,-108.69712630423925,-42.17462840283251,-76.97324782433897,-64.30080343946378,46.166377703854096,-83.29945794250587,-101.59228538918332,-34.6332406475859,-171.575885938015,102.4906178705686,46.88966780695237,-91.96337189978496,-110.85874772885008,-120.17263146622949,40.03331208714305,22.404951920520297,-150.77159006980122,74.3116075724555,22.938083201807903,-24.49039956868782,163.1762455430624,-187.4728597703907,-302.07660490985114,7.331571641534472,-69.09479548028119,157.447658039408,121.64343726552595,211.80996563732884,-182.58658856620949,-211.27141649330642,47.60521074427267,50.29670384102437,-9.984603690672836,-187.51828890132728,162.9983882029759,84.48937912580048
5,-174.98602724715468,74.33604576976447,-17.69570354330819,230.08528927692043,206.50929594142198,-179.0145160213041,-29.04386377335003,96.41535652204784,37.9864616698531,-33.41346479298561,139.18505954099265,1.8206120021465053,1.3859552079635078,-1.5705192206226997,-113.6050532641955,39.130304929714185,-32.41891306815802,80.2532402767579,-23.068740000738536,-1.2321804578354891,-82.87960060108028,56.18036586726318,189.68458556077059,126.19814674943756,-66.20367667215218,14.216842748105087,-49.67724080999916,182.1678740831451,32.729094101398,-48.07597985337314,62.49071663833571,-25.908500990341697,-2.1983710366108165,161.6690826292512,-79.30254618078709,-63.30996090127908,-149.82167995468026,5.266280360702411,-44.50425809530226,17.473234347682336,84.48931649362936,-63.80654541532877,-36.00327199158818,-82.3543803861264,37.40250001047151,-12.281447991397354,-29.258987107408267,-97.364620953875,73.35972487987041,-72.9266781327697,-18.20100784605169,142.53800432803146,-0.3498208136844102,-38.789434400232636,-7.803416882578345,-113.25569024975182,-146.09269565777478,159.64213201513826,129.30552733230456,-19.79573660948583,192.39383536400504,88.97820024647427,-190.52400830626695,0.4225963859587023,-91.79392292632201,-18.493096616990087,1.310409473084377,-60.636318811668005,-117.10898955894336,-49.24652089243578,-136.24524530456728,138.684075360868,69.8997870600573,-82.76364026748271,202.4878831414992,149.64130222324863,-62.25282943024274,147.72089629159282,268.64123588762965,-130.90248770829248,-79.6671363745742,-197.09940208616408,-114.35784265054923,80.94671671890478,95.26632580961723
6,-193.03565504543326,201.95124486872984,-91.24510711353594,170.35561501909146,300.94609580249977,-175.70076183416495,91.89203344608504,76.4259343192747,-51.65205514907557,23.93027239463087,-71.18576705023956,28.92975866430139,-91.063520098668,-74.0535210822721,-18.603570876356194,-44.63259259794496,1.8329508161773655,7.248654185930003,-91.95665422457932,156.98984767141542,-100.90965618444034,-11.617907507836769,-6.219810633163063,72.78842427004791,-54.3184530668075,-84.14689413475861,-101.95183987060764,116.16856678925642,171.14830419640796,-39.15787049620421,-119.93666791907754,95.77658225673353,29.438063659909822,16.97505889267917,-45.93789633119682,-12.593852214695808,-93.98932483877269,58.31465170477022,35.97782764464097,51.2251997540964,-6.944877462264249,-7.213712428134841,25.399071068156836,93.96984082159628,-230.55648137380484,-123.76614802873188,-22.480895816714675,-11.138269395300538,3.697809783339374,38.20270919710076,-80.27225391887674,-54.92225045042103,-8.188039059100689,-96.77442312591025,-79.54969038217777,95.28433278991683,89.10397809332954,-57.206744407256934,-200.27336130752903,108.28828986345363,-51.30081655963635,61.9828158742947,-95.19291290571927,-145.14387995858317,39.94691844236513,114.45087432697265,29.754496169236486,-106.55031471440029,-80.08333157907767,-8.942811502347425,27.399047710399774,54.16270574412671,-83.51166018256765,91.16299351924562,19.948853893601378,26.60645026949737,-139.45853940078086,-0.35454647784341997,66.65087562884585,-6.938603251360131,-73.36594075353908,105.01628793972135,21.516385652816727,25.211924465753295,-128.68860329960359
7,-173.06233750945455,-201.06726580433545,-35.756464679663026,27.865059079272765,108.58331732405392,-69.67616662959733,-201.98747365577947,-24.600464087666072,-32.07456064761938,-114.93661176914237,86.54488453822651,6.585875055401899,123.3894006883528,-59.20319462799797,-53.64736955295251,55.269965775481566,62.693163579492776,128.6414014395889,-31.32056482884865,88.44604018926151,53.41260376645914,-19.16145714118126,-10.451904397091491,-35.941043884760795,-77.60872480645043,-57.750572559777616,17.42955209367629,-29.260934815686277,-23.14448946355413,-21.85857419476603,74.87319165668528,-42.49880887568533,-23.064633128631044,46.78971308190426,3.8419983488871994,12.349612777750279,-30.834579258740906,4.887951532564138,-81.43154538022661,-58.00051115468728,-45.21120952878542,-25.455627558186087,57.66036080946562,-32.45335115618873,-5.520222985550791,92.45082366843782,-40.463890084906396,-4.783094792289848,69.3841312281634,-41.195917990132514,17.00808352613806,26.550521859118334,-4.914916742086828,-77.95463170036452,53.79315679361732,62.378220063109445,-47.85106377361128,-20.093388628745465,-62.10024671401275,-50.68825064024414,1.5271260071918706,-3.9454263575622135,32.880326189698444,-23.949441417939823,-49.976649859478364,-14.03620747177475,66.64997694419561,-21.957230064023474,-54.63793051586647,-87.4026285568774,65.17373042068752,-33.64125958933326,7.197849786718348,24.503059553501508,-48.84452064890556,2.7538906753313337,-10.277941830951699,-79.37195692139504,-6.2482242634790355,21.302104024760684,64.9231309564359,-35.11468274203229,22.28647335970289,-13.747368158089044,101.6281242938574
8,-144.68524161357877,272.2694018787251,61.45486600381074,383.0071533221992,182.4498535013379,-188.63079653207453,80.35386591072016,171.2688560147654,207.50430315620682,-24.47728778098098,50.91541778781924,135.75163115260906,-63.56129152603104,-11.369339486488656,-267.11214418670374,-20.26472481336729,-93.43809831078222,-167.37957452131454,31.788291244911292,-60.19647401885415,-175.95391953481956,83.22104978212185,100.27282101945647,128.2860989887685,-132.1480316861239,16.016604221269397,49.544140091448156,488.25547169820084,-93.16286017441244,-280.32153451850604,-206.52871082508537,175.17970726273316,113.94495222734402,257.19045262928745,785.9696505266537,-191.3964070968037,-172.35792370407285,190.66253019004483,-367.9194248240058,752.7533443821452,506.98724543101974,116.65335160453047,-24.768823047775378,71.86931118327408,363.3950934491341,232.76142020550967,88.89246445863263,89.00115961229702,229.77447556552846,-213.36614626433442,-174.81998709510918,-67.0678791564297,86.76926304167519,48.466696174509096,34.33937825324124,146.68063894814776,46.60562639123154,-81.49270237832533,2.508072903515368,106.4279325853374,-96.02547956737526,-118.65965196851712,153.1107284632973,117.3406599062476,153.9976498827742,-69.15589685904102,-55.764043580643225,3.497152245805813,74.22600117565402,139.93218589114878,59.95797073246223,28.80743000690268,-54.55708762487516,98.81038745383276,-52.576033234773355,-87.96449943584282,-1.5173657441677386,-53.18576967634053,-26.205706042884,19.57582715157375,13.47717224248247,2.0404907351066397,43.50737558889485,-3.715243241798519,17.268914590060312
9,-164.0551540678731,-6.784651553283843,-15.826200654483197,101.59898518378341,112.86533556057273,-149.0008098474323,-69.6750684770943,58.8985316635691,-12.808657145438922,-143.03278189676269,177.75496590221596,39.668856788195434,51.62710642788177,-21.200544835518897,-118.60850066571841,92.96946744139773,-11.636406321985076,42.78735043214906,68.97200403582163,26.676816433268602,13.104521943945592,58.58302882662666,-25.301066041180878,3.8775034542784974,-112.47131095823083,27.00734849580076,-165.89721284374855,53.30653675870724,33.9203002078783,-138.41150162197286,79.51380368581418,-65.46461211040331,54.71115689246576,132.47569476297147,-32.943836201409795,19.581119142965402,-37.428286948343846,22.8969157810491,39.09168250074256,25.088785267039853,33.371294820979635,-107.3024801021994,-27.833565285614615,-84.60996226061798,-103.45816593877097,-128.3319933831577,81.2480163429039,-40.17808049071038,47.996321829325744,-4.91211688913687,44.466865410328865,-8.973489394166535,-24.801282013006833,-107.75681625787126,56.15073501110787,5.026190610471497,-91.83893289788989,19.934433811107517,120.590113728505,-9.860788125762747,-44.224025255895434,-33.783304569900956,-39.0405270929085,-46.268366461892455,-61.4063126624441,-22.397526431012132,47.92076657220442,-22.659386982706913,-64.4083866743678,-63.14371781947907,27.793550796245643,-70.5229699981675,32.39703425859424,10.787471341507048,-68.05584191663182,98.97816296234586,-14.954649107241524,16.925580249173468,111.25215102508535,-47.589390589525095,10.056160023334279,99.27276952642666,36.10296077237833,-1.1022841285339413,84.25033951753217
