,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,2.899715292777545,5.752894778870926,8.474539985588784,11.136726267284727,13.764514822552101,16.3531903702886,18.924381844398464,21.440561731131073,23.90543309961493,26.316116296759112,28.702722514007295,31.02276373080624,33.33314974057894,35.60667414684045,37.85068299676415,40.0624476697229,42.251187875879495,44.394730541505936,46.51178671608637,48.58965278558033,50.64444100115567,52.662784826578005,54.63331665167244,56.591428384617394,58.53206249741986,60.39091215891765,62.200609374728735,63.95455439174297,65.66406561310473,67.2802864827692,68.88600391884762,70.45531669060787,72.01268916075206,73.4154008077635,74.78182149197778,76.1191747646491,77.39219113160394,78.63587144440517,79.85143060967141,80.93384333725677
