,0,1,2,3,4,5,6,7,8,9,10
0,0.07499954779043425,0.07499827048127884,0.07498397758282906,0.07497699814702977,0.07491497780643167,0.07485285851635815,0.07454819726967643,0.07446018770936617,0.0736296046351144,0.07243119177551302,0.07205444242111073
