,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,0.028024302558273533,0.027880550804694232,0.027823546579331514,0.027820337377538508,0.027684139165717138,0.0275924317873019,0.0274917040724476,0.027268321634254314,0.02713224312874507,0.026840306081748203,0.026537176388191516,0.02630681517259533,0.025971108543076195,0.02556530426484384,0.025148793305044718,0.024921181047046388,0.024566445446918456,0.024287437992805395,0.023315040319167934,0.022953583511730727,0.02186162380729095,0.02123515113988602,0.01986894561224527,0.019524617949331625,0.019284541317964587,0.018632774993766074,0.018087982056633825,0.017493668322194563,0.017114392878451148,0.01611336917625823,0.015266129653619507,0.014388314247053354,0.013693439934525911,0.013077152483758073,0.012624301281238736,0.012164228556676452,0.01075284642370148
