,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.029693876655439,0.029540104101784277,0.029045692137761422,0.02894349484430169,0.02813075306344324,0.027905099140353017,0.027308941369896905,0.026529630428871707,0.026037519219585116,0.025816725982214975,0.025666181804606555,0.025074635092617304,0.02481104902004496,0.02461577657335726,0.02388895856531675,0.02375581179291649,0.023479085988233984,0.023286031248481207,0.02256556277493514,0.021934490844780875,0.021292652554286105,0.02114126500880617,0.020779462470554535,0.020219086507831607,0.020142777453898884,0.01978000619395013,0.01890114725902832,0.018556719831499795,0.01824022465035946,0.017696642252152756,0.01714863905892769,0.01687468737980462,0.015399275045695373,0.015228058789159954,0.014151159812374381,0.01358310695872628
