,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.02899715292777545,0.02853179486093381,0.027216452067178574,0.026621862816959448,0.026277885552673734,0.025886755477364996,0.02571191474109862,0.025161798867326075,0.02464871368483856,0.024106831971441863,0.023866062172481852,0.023200412167989466,0.023103860097726955,0.022735244062615127,0.022440088499237038,0.02211764672958752,0.0218874020615659,0.021435426656264387,0.021170561745804346,0.020778660694939617,0.02054788215575343,0.020183438254223363,0.019705318250944327,0.019581117329449563,0.01940634112802463,0.018588496614977978,0.018096972158110798,0.017539450170142367,0.017095112213617588,0.016162208696644743,0.01605717436078415,0.01569312771760261,0.015573724701441949,0.014027116470114457,0.013664206842142732,0.013373532726713114,0.012730163669548392,0.01243680312801227,0.012155591652662423,0.010824127275853579
