,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,19.907534423614862,2.7968498859212665,-6.286706543835917,-26.870309124020338,-7.766572782235232,5.115190379027424,7.424669519811184,-4.2180040789556905,-10.788496191521224,3.0068172544764398,17.882267104853952,4.803312173121849,5.052796380375668,-0.021508073081499823,-2.1914596894742897,14.31343667865505,6.226176249577403,1.9997001979116016,12.638663676627548,5.550714685605747,-6.053007681709451,15.191413761833022,-18.20283769384254,4.177866634641809,0.7319097617450827,22.669413468138316,15.393867286391355,7.135533605411831,10.437601389714224,7.579475841605332,-2.2061161615229734,5.206663546512641,5.909382575152009,-0.7611105521703605,-2.416797085078573,2.101376720812299,5.409976861152012,9.431700855702426
1,24.36817463080834,3.9130958672575096,-5.683033714355425,7.983582393402415,-3.6749394683587187,-5.045310864365549,-10.68676976616701,8.839119927812483,-3.485326890982069,-6.816780714538963,-4.4206000013615725,2.1021664166473304,-3.3590142090158097,5.687308400941035,2.0545798566714617,3.272071705537574,-0.1883361774550818,-4.605088936437583,-1.5729449172313026,9.072298682351075,-4.1729396151353475,10.577715478266798,-0.0556637614698926,0.5351854370086315,3.6065824694819546,9.02369112545223,-2.3084474228847074,-2.126592670175425,-3.773976715721208,0.7213446165109568,1.934913214254863,-9.76504007766194,-1.984220619674229,-4.030649105378169,16.552992588058277,-1.9819428046390863,2.262858696832088,-4.017401026289045
2,-13.868778595695716,16.16283298507898,-3.641664410456296,7.429815210767016,0.6668453210510337,-3.32336016934602,0.964807022652082,4.220780326562863,-8.209879146362175,-9.522675133705885,-4.3623298615636115,-2.881427590609406,4.376735207754027,-8.426802778922532,1.9368323959514484,1.0094837432199881,3.207265504287017,-3.3070520415547398,-1.7379314046139882,-2.7917420418311396,5.067332878613543,1.284372914626537,-1.283749539735758,-3.4507941549742576,-5.660546114650412,5.454570365379772,-1.4735529079067777,0.35080606857779584,6.5933874037551075,-4.019970202848732,-1.371542301733191,0.06277758521828442,2.7200260080211165,-1.2870167940074968,1.3451506288608093,-3.1031994070511035,1.5505033658662515,-2.8273140090867384
3,6.892274388641731,14.589027624445029,-5.910731248713096,9.061830174754185,-5.963012082868138,10.358441713051036,-7.659366659221382,0.776788853321043,-6.223163599281367,-5.645985783892247,-11.993019259416378,-11.662650691483089,0.07714384436730135,6.12807380019284,-6.591981351896001,-3.807009363565429,-1.7333630998110143,1.6244479908324612,7.738823764854361,-7.9387443333994225,2.479874407005634,-2.376162461356214,3.7924358210120195,-5.507956718219845,2.628517389907521,2.8678303144281507,0.8160989033048773,5.324414893025004,-2.6696812217296544,-1.7093585795288402,-5.80333496965212,-1.4156055139346548,8.309867177783886,-5.446496374416894,-3.163548576001807,-3.482071060932139,1.5631639966753668,-1.5140915615047237
4,-6.313680489347993,-1.1609913154205527,1.077843684309144,-3.7903019211108444,1.7920109987728068,4.136928441258479,-12.21379674047559,1.4196920717931152,2.98775731429722,0.5150322089978913,2.11297443107721,-4.947172254271209,7.043993817500088,1.669255405277017,1.6132806028090656,0.8494291330002945,5.978719568150627,2.3300907915594,-2.499699871779254,-5.742498462014972,-2.03099027628746,2.581451173961051,1.6653058401184548,-0.17511270452571068,0.34608745521727563,-0.25542950685316307,2.063460828917252,-1.8232238054458099,-1.497978637224591,3.28466820083458,2.6341296088064476,-2.030101545064612,0.3672289702090714,-2.995476402585725,-0.6892995771650609,-2.1750143581502686,0.10633677827936527,-0.8897822962512815
5,34.20497490026118,-0.22212188376514114,-5.976633855506907,6.032412817819368,-16.499774272390127,-10.843514688565945,13.721813239925606,37.87143872155045,-7.6471949279371945,5.177714973285322,17.20691924781476,-20.687677779171423,-27.425041781152824,-2.150368237855649,3.1296810779782467,-6.9833035162393635,17.82864822699096,19.7535297888356,-7.774113078277301,-3.7968422523068632,10.150506914412649,-10.723486720641894,2.8835728616781995,-5.373988061784498,2.993426134443253,8.003447568480262,-2.4010031164263275,-1.171156253901845,0.16580843167121895,1.6029242820577272,4.00341509505616,6.124441402636517,3.6238272026035268,-6.722098665563801,0.05595987982077966,-2.93812181069933,-1.6962940677468366,0.91921263803894
6,13.57387365715782,8.937946005951446,-8.696899952081708,-11.161058426804617,-6.996889212719788,2.9328090173661527,-7.341587285458205,1.4467229407401256,4.717977863307997,0.04954909486735175,-10.645983957983603,-9.905929441693967,0.7683712636414636,6.281843132346688,-9.490431721833204,-2.1715087286509593,-3.9159045465477753,-6.088415266570617,1.1873899785089903,3.319054569746885,1.714656401369689,-3.6769966955803532,1.9623498998200741,-6.665836902784006,4.63692177331853,1.216879254104327,-3.5293531644202827,0.9999694177073097,0.5409223350753888,3.276154649215964,-8.15144822549049,1.043979845299389,3.5970546767274705,-6.141493923262036,-10.776412039577263,-3.990962712969907,-3.2080999061002764,-0.614971106515172
7,-10.882929009878074,38.579549938517175,8.873825145390416,28.2508515716681,0.9563270972182093,11.763083528943614,-0.9561455175746363,-12.915523531091354,3.1651213262802322,38.66844238502958,-4.408235126394191,-16.867371065518206,0.3258148970512025,-10.146509275639211,17.671381840456867,26.97898066956506,-2.754229944569754,5.591154910070077,-1.6291525250612453,7.624064195005375,-9.860800951034086,-5.792204371697044,-4.885490660249997,-8.161588329835897,7.639678127951758,-0.06452271834571732,-6.626023340920107,6.589361313183052,2.9046256245722195,4.271311002827511,4.258627659492313,-8.866780344019112,-0.4039762819399782,0.3290573485717121,-1.3165248230106157,-0.11886335280345156,2.7451283784333516,-3.264862395617989
8,-7.826503059688128,26.791390415407257,-0.5834945848862694,18.83909725721975,15.031216594342048,-9.40945281422162,1.746157259031571,-7.1941595220172125,-7.877274074800072,-0.6964078715488005,1.7321572612428362,-5.968771041444236,-1.2202806818414846,-0.6489052376104566,-2.858000201712901,1.4477684658398637,-5.755950834083392,0.4202223899747788,3.747876485275521,-10.088095880414366,0.07371246432762518,4.044497611589225,-0.19336646720159906,1.8920452521550821,6.699867710215035,7.647845343262414,0.3005545308933249,-0.6568202826845924,-5.834689445862928,-5.092688578793062,-3.6432702571957742,5.6225181858712245,-2.0691919890594273,2.2145087548158653,0.33893880935902587,-6.2635801796866435,1.0139079593751907,2.12805376899313
9,11.536757187196857,12.109388425634293,-4.0974713165911,-9.635758334720904,5.774719089708344,6.6060247492897215,2.01578610158444,-0.046222216558217705,-9.373817881532212,-6.472070649303398,-5.08246687763973,-7.3007937575492345,4.545716767717128,4.29277258074761,-7.72903694723366,4.235797534640222,-5.870739893779571,-0.1131097140113207,-0.5231949470212602,-0.9494235209502451,-2.9665523630002335,-0.6011917499744931,1.09577896956641,-4.371642085184411,-1.3362305738099731,1.9668773328659168,1.8587067846824046,-0.003926970745833869,-4.880330468175917,1.8424782720481545,-1.8177018637584867,2.457989602781014,-0.6794826368709266,-6.529873451393701,0.4105154923024904,-1.5084225668902156,2.180682416066097,-1.7702647735604302
