,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,-34.78505350811107,23.413141143253533,21.063339386990464,-95.65707367029961,42.04030304489403,-31.04242851216342,-33.2420596062895,18.80794518705083,30.627897372106307,-62.76727393095416,-66.67314730206361,37.648248862048256,-60.80455201560569,-38.32998148624895,4.388084085984121,-39.82773936102687,3.3202306900023935,71.9568439707487,43.97736839240139,34.897268179132,60.83248013566515,28.87549737213377,17.203135253103262,21.13818013084881,17.247509542113303,8.817335974131902,39.78857584485053,31.813112816851568,-18.52346010524732,-23.209637406381162,19.731296566892215,57.51445262039748,-138.91262218072328,-1.355151264354996,-89.25766587198483,-18.07068162603713,19.412169571757012,19.478854837681038,-80.134360374434,38.542975420931626,46.01902191045479,59.666385977837486,14.248794340244705,26.54706256383844,9.844141574990633,3.5841165730288753,-18.61088264150932,-38.06149616829879,52.03024569852626,10.927626935545598,64.60144094486621,37.66744308033178
1,-39.72460351388996,182.25502270618952,65.9182767946567,-64.0678206776408,65.2643081331925,-18.87735888187139,35.82906843159233,44.41215858351674,-1.9481102452117396,23.33051936386519,5.360728408467352,-67.94471784714555,-80.67689625557563,-59.41104241073224,-49.72151342386896,-3.1984843089499626,76.98831772554621,35.885958662096854,-140.19188376560047,-110.66611862326282,-112.4584966850442,48.186707714644996,17.86136630276232,84.32133031477706,-53.96669655913565,-103.0220556701461,-30.819547661481362,-44.17888024086262,-88.55638674483343,5.168876446337587,-25.443256698964326,20.448093492637774,-8.769325744491049,17.75114171205273,-20.86351016349585,7.6150476750037726,20.6413806125742,61.23492734795637,-98.22266678234755,-27.795238728960797,-71.70104682387061,38.264851883069326,-36.90940575010743,111.60331415544458,-69.69653329517152,23.632361422995867,-3.7434588489650507,-130.91777847798872,-54.432609297645726,-70.94539826400724,51.12859349732405,-12.88513749616086
2,-23.828416541173162,-41.88783741822797,22.55697908434525,-9.936435895250249,-20.157715216052573,8.181204400028074,84.22042886140055,8.043317987658867,-61.02516191883175,-34.02899063443424,21.256708200772085,19.663040580253213,-45.784988295364,-49.33913642000706,29.78723097654281,57.67370074730628,14.408934149252001,-16.992107133200104,-33.125810064503554,10.906458148761944,-50.41847265377559,16.48836090730668,-29.76060928550257,17.382067317210204,-10.43687740355796,-26.587219434936372,54.629907981011854,-64.30032801221836,-46.29863150811132,74.41528119776743,-33.481435495641705,13.734300801041654,-20.88933809003606,82.86383198547138,-51.769518256588256,-84.80938149335925,43.99200950010779,-25.382834883984344,176.65193062216267,-14.235864328501833,28.738684736907054,-69.87899954233599,94.83710880899822,75.0498235769892,49.248072980735145,12.136203850041042,-10.925608725255858,4.96889701454165,-9.3020060629346,100.17363632136495,-48.77595029468343,-56.88789655881467
3,-35.79933650330572,81.28124436628177,31.726833531118697,-28.74172144116368,21.779331325249835,-35.48678141717552,136.82277400082884,-15.4978951746127,-38.01065043803621,-82.84480714478441,4.501306195326757,16.857258416800402,-96.38756037498067,-64.16591301271417,1.8834247185234885,-54.515255610529714,58.43852375159988,21.824040983826233,-80.98887864869842,25.058555632670018,17.053521506255066,50.23010277655007,-45.09040578924982,-12.518726503649537,-67.05858499999043,-60.33219685246524,49.48203145338338,-42.39015588880247,21.550280134697037,-45.22710282592049,-13.357644365153428,15.625521206563718,9.491050931045422,-3.226571700989296,-16.84280230881166,-59.08740119387159,19.227106948299504,-53.32133052605557,-15.45843346069768,172.00248772167504,30.318041692604655,109.36820902209286,-74.01253413268569,-22.15051843038941,114.21495512030721,-108.7679586071163,1.6215224863054638,41.065092834808354,-122.1398140272444,20.47388977669388,-77.44329701280483,64.6242460223366
4,-27.641762085051738,-84.79352537600333,9.585944696939569,-80.8509769408725,3.7465583866387475,24.658757811230828,-48.08963810642029,13.340367376068654,-18.183609775269904,14.329358320843294,-50.777724177028105,44.97779095362694,-20.058581375284295,0.35959450382841496,31.025907905147605,23.820096223249415,22.18764327956638,15.499999524054742,33.26648385482403,-34.71458421105536,-35.94588760405685,27.736671106637605,30.13377341454032,3.5893091013056893,-0.09790775419808861,-2.448448055095643,-21.1334964424412,23.96896689290635,-23.463519209664355,7.80860737714554,-18.830862139822948,-39.490135452611845,8.723430137365494,31.488271561241756,13.172095410794658,-10.125028253726553,47.282483260023405,40.62939780604652,28.915077409522244,-25.212378150040344,0.2958866137289038,14.108296722084008,20.64376293989666,-23.844147243254934,16.435874199775782,-24.00796978209581,38.996691908237615,25.480458075968322,-7.575538799729763,-13.077051124688229,23.372261189433097,32.44815553586441
5,-33.841363564075685,301.788846648979,-42.71607802239526,103.13013329856135,-4.64568637656917,-86.90086214147699,78.45229785739036,-15.38429099758198,-49.102045429673666,63.23155985019263,49.740678679245555,-61.73711003039644,63.97870230858979,126.38000282057266,-72.98162784608205,116.24808563566516,242.93069339924298,-120.54235246601623,106.61216373253416,-31.35226095741644,-55.16109292154489,-13.751996172000323,61.88650581426793,-134.7430588244747,-156.67020777308093,123.2649443851608,176.95250857255843,100.95139686666255,-94.10720630230001,-105.30946771363084,-11.776797707252777,38.83016647801468,-80.56130666782563,108.96127337763193,48.34193386061092,47.23441415351937,15.115517329008672,11.449381308703916,9.967098174569992,16.259186224032458,-14.274797740303631,43.338172865689856,8.968495445572652,-16.743483761448775,-38.730569899161075,10.904827330950493,8.069308985839712,16.3281644993559,-6.118179703459602,-0.021965987731556225,4.881569224397272,0.76081830027352
6,-31.83562612225045,133.9606799815885,-1.8757521664079242,19.536663839995946,29.25779900948696,-73.26063199881142,156.34015017531107,12.875931603671255,-46.234336048626034,-71.7853238985409,-33.05444969165159,-11.004408741408529,-60.15893843877514,-37.54780190787119,1.4251733652708298,-80.75904356211292,57.47415631989188,33.877738747880166,-62.11162895791328,45.88387853832433,122.01546322524665,-17.44171146009152,-45.54546791868616,22.93361956690511,-29.550219436167495,61.42379661343475,-32.64892480351859,-33.367869668378255,47.01714656282963,7.621464270591079,-11.332082387002833,-29.107029731344127,28.661586563481258,37.580757820014306,113.15085272862468,33.31603355559574,20.0060589515715,-24.662648468447312,116.18621357603669,-28.654595667386737,-24.10365720689333,-32.586187873493586,-17.140941682058106,-50.01703900716874,10.562710428880154,86.49993579682975,-44.361207417206344,38.4446909753311,-97.81467692936783,-35.37567893282901,-13.3555325034731,1.684211470512392
7,121.067089933349,-112.64906582391279,862.7616490894015,629.9120670105027,71.23772690104158,-77.1766790642334,-226.24760547290262,197.97156156149853,-94.76879151856623,-49.97121854475084,-82.1238559430327,92.26365240115143,4.384957734643458,37.28906521098926,1.7119920523940275,-29.544506490540595,12.566881341700192,-31.859436181275743,-10.986376619707222,13.798916700022314,10.399456296258492,2.3345981737438306,-6.441490827711613,-10.33364975165451,-13.56673022209767,-19.143669158746143,-1.4559146600492772,1.3064178531777912,3.2769015456431285,-9.834105624054502,-8.287035120882132,-0.5919040224778744,-2.5943926725740547,-7.168970528111567,0.761436416165141,-1.7645426261097064,-7.970381126913265,-7.22632154275048,-7.764567941478636,-2.9206381588474586,2.4663268112628502,-1.5241990516260557,-0.9344964232966881,3.6688541633028158,-3.5210995546756685,1.201149750412838,0.7662637681381613,-0.2118321688812485,-0.7889029327249636,-2.5024100149987514,-4.9860637720393886,1.0443317175482338
8,-36.104579971204096,1.2044864445354828,283.58771957923,-47.0226916243559,133.65136616756055,21.45344634680215,52.8897877124171,-79.84767879522265,21.023256028666488,-16.400070337230368,243.90058738475926,-195.61986216811758,-150.49789591433603,-88.08881077981601,-23.638558840986075,94.13636681848836,-90.25313029423451,192.78156670543055,233.11560158863043,-15.819784498833938,-73.82333765130993,-88.12959250405787,-83.85433021442086,153.7277594989836,21.33040038529903,73.22007254238744,98.05175694332324,71.94976897604974,-60.28572121293795,-8.283463108708911,110.99878445826083,-55.638895682161156,20.828705503048017,-54.641305486287706,75.7220854088193,-29.114461221235693,-20.635380149648565,19.88970280386816,-12.311131728510713,17.116036783036446,6.052215389655128,-22.278878381200382,-25.671388283823845,-13.919190523648679,-9.925790415435024,8.842602159266917,-29.42808885462053,16.181870967124013,-21.49762576806938,-0.2084048727368666,-27.856673968173588,8.088849632734885
9,-34.14463923454367,42.362103644003824,106.89613119080667,-46.64967888776032,44.1980910665562,-31.01475136823162,136.37204598610757,-42.57484103836544,2.5274050047836427,-68.93020068717331,56.210476256496406,-14.958260237670055,-3.0516827537125852,-67.06663206084464,22.91807201420122,26.61406475450493,-114.91051248868774,-2.0943132568055476,27.24608223197387,5.18085440367754,10.45339975962034,100.40855819662977,-19.443869106552977,-1.9386589510767849,-74.09709373879386,-22.743993440099825,-14.65744602500609,-60.90085927106124,44.48626206152369,-56.856237008801685,-27.914371592611694,56.569745613548285,-61.57764709057782,2.211421614102891,-28.905956196858515,63.596535170003825,29.76218667779698,18.285684539784484,68.95180801612261,45.01813527267228,72.796764258839,91.62686498273993,83.57178898967747,35.268061442419345,-34.53364933366595,-22.941733130805833,41.7930320208231,-17.080276965123804,60.79950087934276,81.19562867338354,-4.655558840077185,-11.865676684299762
