,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,-34.391010410253536,237.4441028446822,-54.92440388861343,-22.06718916947424,37.24074497102347,-32.53059637775728,-39.39607195886538,-18.511568870378603,104.85000663222057,-29.64485719957457,28.992896754640523,-19.428859307354852,-27.509122706399637,-17.25569696952425,33.65634396057414,-3.3437423715934695,-76.6552918049961
1,-21.760397771137917,-47.50374004240332,-30.604184369760123,32.248235123536844,-5.833803978557974,-22.53014722977123,15.733793223921838,-48.030444957688395,-16.214883840646827,-52.82288749642286,-2.1721842682206747,8.77997470138726,15.0393182398834,-28.719365183161223,-37.31493287003105,-3.239697155275681,-9.138014947402185
2,-26.86181263962609,36.203877261710325,-110.32607708905604,10.409341381789428,45.00136787567854,96.90875459790492,-42.023144020338876,-60.58092739579064,-46.40392528821197,-46.68904632956053,-1.101923908854788,-39.53831384230324,-3.200016337003366,-16.888123934687314,1.2956729195454628,-2.9203984131134364,-8.592348547361714
3,-20.584071972911467,-83.12098883826422,-129.21249955973545,-21.269159732970557,18.4538742937642,-10.71853963236241,4.874084096500243,0.9097039085732392,45.475169185287015,-21.010637086083346,-22.649008185318454,11.776581891636,-8.752325692507927,-12.7945373041477,25.277785770547077,-8.871674878879798,-21.489100569546494
4,-35.56387514015412,335.8907430045574,80.4569779459181,71.70997369520317,-74.75383446409245,-87.68749889887611,-53.78493405424359,-36.62008831042823,143.7003995237807,-9.48652792947197,46.77835559770435,54.00054321611819,-50.29046434888374,-45.905125258980476,5.8734717037178825,72.97260147221655,62.9203601462119
5,-22.871267325106157,107.96689804471202,-142.1323956122224,58.7519787719388,48.30435762338721,116.29828979468326,-66.87060735722194,-98.03196097888815,-45.78482737067957,-17.94995475097952,24.13446106316765,-54.06302368868302,-10.2332150296611,-20.643417356452467,1.3509568265394651,-2.780360787317895,12.048104938068832
6,57.64249390659183,-108.95119384837558,252.73492353632892,342.24226093514994,516.9012274835603,-74.56136155884555,-71.53285801420071,170.40415793696607,30.269158733213075,-10.337615084332542,2.867734397945096,-49.597026451825926,5.55993184046157,-33.991233231449826,-32.64729225215643,-5.429036069282898,20.975639300967504
7,-31.81082853512161,-21.248462834513806,188.42645101575476,-59.04891806315227,156.59518017345926,-21.345722611458335,-9.989231553618914,-105.75825605162223,54.45643453150901,-61.03781151633486,-21.80771345839994,75.95841875032487,88.17310357060764,64.62867141510559,120.21637046627039,-3.944497509715638,5.232941264067812
8,-34.14432118852342,10.008231269331898,107.13672520316292,-24.04021458543195,33.159084714326866,-9.175040886840751,-16.17781796036943,-83.65356231671083,-51.023629333773165,-44.705103870260295,-17.612872671782092,10.37428667984954,51.21724958849922,2.423262913431019,22.73444554433812,7.127446568324748,-15.464355497472972
9,-42.933068412854006,67.80442179004655,142.44964622638244,-116.6060352110046,118.547161106467,62.58551192989907,-28.865661867137277,-88.80707258470676,-38.10087133371957,8.17403648523735,1.8533501389395062,-6.387683923790448,36.93556442970908,24.24525517151086,13.427806801044973,-4.736846494292516,-25.889293242334286
10,-25.662996672798574,-50.604668294131194,-10.333514381240482,-20.44260038713109,79.28591407702345,-12.739398677888087,29.756929349132196,-94.30436426846191,25.51527779682835,-50.811411520324135,15.121149963247214,-12.810307009677603,-26.68383327698248,3.5830248348330205,21.150290055489336,-16.92232420435038,-31.905840047770372
11,-4.267689346781514,-61.9639032392241,8.7021692072082,84.53020925863656,17.67571825416291,-19.43458751503813,14.903624927192103,-111.85024024736688,-6.680271901900328,37.44190904267487,3.3558895028750895,38.760589674721494,-28.347798883098594,-24.2927517034777,-40.74503644361395,-2.0865705219861286,-45.5125156566973
12,252.64428654007895,-82.16422231977681,-183.16489885953942,112.01983375216048,-32.416662916875545,12.648864479877918,-14.223955075339147,-95.62738480777553,165.23380829826684,233.29397511606646,-74.72960026943697,-141.7012818787793,182.91247644775635,89.59791978107154,7.092804580620255,63.64137022288041,24.136276358217753
13,-19.766031617170494,-56.07207319616912,-140.249044740663,-1.0153860512338206,29.593931745310428,30.649813580512525,3.017847376850649,-42.408336328549936,29.745409844513443,-10.478222773467254,2.5463983060986024,-37.06142612187624,-56.36072763655744,-11.391216902458895,22.782443889013702,-40.17421858968465,7.827799277087914
14,-24.173098398819654,-81.35504371713665,-110.87824656818614,-80.47398479020512,23.838003207679396,20.23376152641718,-12.667877405725516,39.65166640424072,49.33102423566517,29.236856178526743,14.936316809191437,-8.49607566339597,-14.14904532657116,-8.330529265127444,8.033769008037453,-12.668044533403192,15.482683199710209
15,-31.86890122106639,130.87151891039298,-54.24760195044117,-24.140464988004393,39.68664040296097,68.30384948312317,-37.60965149835356,-21.153405780987566,-52.01029246845769,-14.281910722651087,-10.37308786704989,-39.68364095005177,13.767703884768286,8.714750125060055,0.1851840728549966,-12.539449215629476,-13.223088642663837
16,-15.166227842243428,-35.608303481786606,-164.03230270229818,22.475995239150908,15.774613449583821,-78.69770451888023,37.9765883342935,-45.6667460787013,25.83711473022524,-21.259688387801443,-13.878782146150018,3.9868115932707884,-25.864842136277147,-12.189877449205994,35.33342087517509,-27.757019561582574,-10.030872153937226
17,-24.01647297840748,-40.567331614916306,51.655522514888425,3.9923028387404176,-38.37541912031103,-40.209502134742856,20.042735865544895,8.009252115939425,-2.8594251864753644,-16.151631915976356,6.978225218863338,2.864792971795148,2.6544056117412103,-7.633149958585401,24.000322397381726,-16.25183786912223,16.93109244932543
18,-32.53374727579511,239.6124510992281,70.18879092608051,75.19336893923041,-85.4388207492457,-165.42262514746466,-22.028073707222795,-28.45766488333771,18.929876079411688,-8.383211831112767,46.67270198416845,2.7127427253609597,-28.874283830160593,-30.198894946177834,54.23693018844405,46.869663784427125,22.206189874951004
19,-34.51008388728816,37.23990619242985,100.77842892867463,-54.21173396366535,51.200678204578836,73.02076467426976,-27.063104710721998,-62.78287660061525,-53.36189911339213,21.938486839616374,10.55636900833224,26.87661154126757,17.2513826826557,23.605300495153564,17.840436836287292,32.21970189876575,33.22889735793077
20,-27.959227487420634,-63.13065731663307,-70.36850037352815,-100.76634305127016,88.79386069558241,-5.217067593691761,-3.2162245014176367,-36.79613004486285,25.728954146895642,39.077983101354874,28.017045681611116,11.30601711523337,-41.84124026596519,7.4718210494755395,34.15764046966141,2.495709743290835,40.632058495463404
21,-21.750279986533197,-77.1254362821342,-84.06762400129703,-13.991061835742366,-9.014880208333334,-47.02247991751431,19.840536770182187,21.771008383206713,30.738166886087157,-14.538008870864168,-22.673914956111673,-11.417717041983902,-10.133426279878712,0.22042874350604608,51.18178159878639,-24.608566913024667,3.110072624247193
22,-33.219730649448394,163.07636067402902,-44.84285946218772,-86.79667983714943,15.202413260558224,-9.9440346642375,-32.25468594354168,76.94019830411175,-14.580280047322383,46.411445893412086,25.68991364953671,-25.22706584060104,11.8514869092994,9.188868742939837,-29.257329366689866,35.42538088188419,3.945623719479802
23,2529.9099103398657,28.7106366340023,29.767578460201207,-36.57531546526773,-12.517183327186144,0.8462882354546757,-1.392265537752412,6.3334858729309556,-17.446615280469473,-26.43769708754031,6.422974083919932,12.99598905837603,-19.0501797657844,-8.263940230706307,-0.0600119893696629,-6.302919671374813,-1.5467833712699792
24,-22.33984325719709,-66.49786939751318,-113.47296601183301,-19.561765882025075,5.066188400850158,-12.367914985960818,8.442986405115274,21.20793460245667,21.69608343495428,-15.889761767888432,-13.845824420849999,0.8043733396913169,-5.493693345516079,-5.521010893839828,19.99055796333819,-19.406949044586955,-9.0914644373079
25,-14.862884947495301,297.9044207556518,22.380870268686174,30.14883157246712,72.36393958545682,207.54354270382038,441.3282836219154,30.07601964537478,16.46020495431401,59.780949113893705,-5.781253428746612,32.57138871503503,63.17644050237448,-169.77693347906737,36.072699690715844,-7.626100935257874,4.088045074910311
