,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,-70.22302263782825,-42.5295352936707,-241.54804668194075,107.71764504353422,-184.7639554731569,105.97853523491328,151.4529510279804,-13.562047785723648,-34.219515726959884,-135.249122993118,-73.23862382084098,122.85647449173973,-30.852310768813613,144.98210229050392,-53.28554840372328,-121.41502261683014,123.62828540394254,-59.96803330533372,-121.82366789008131,247.53880674564778,-37.682384288586235,178.29940621408758,62.55213226028899,-12.71977974982137,98.65063947821682,175.79148767375943,-254.68475488263093,-22.27426907874204,26.34875148739549,161.7324838084666,323.16225439989864,181.45452782366053,43.31701976949845,217.01131259347636,-10.624546538398322,-234.3993622090037,-73.61694932739947,138.93989961439314,4.644699187383095,-206.4228912930441,91.67061183941117,-2.373023663286594,149.63970180123923,-164.88062916721387,-43.6215872430925,207.90516747704817,-67.90835094688778,-154.16356317641478,248.904393524993,38.13473996651933,-29.256685304993614,-25.416455810864356,-34.49584453910305,107.51474916123432,-68.36989755339907,85.3448855553077
1,-54.56093031528641,-30.419780505823837,46.24925731790549,-34.7490952508712,22.952785032607085,-42.95531222681562,52.56086147132498,71.6622846061388,-106.6954807212976,42.99743713424442,8.8578321705556,58.88075394257902,-37.58039539699397,-130.82591262150117,-37.623131240131855,55.21625144636442,6.219514035546877,181.2942606087431,-88.3253686194914,-123.81832865533723,28.420702667486623,19.036481685303407,-40.0331100591837,-81.15523512435783,-39.72525711638187,71.29507803594444,-6.8343242050335915,-37.08839748291986,46.11876688134966,113.12770642134116,78.1995024608806,26.527660606220273,158.5859743856009,-118.73809818085061,-41.24488443734254,334.4385417949305,-109.51598309576534,-70.25225912133664,-118.1466453528352,52.83447865760914,28.67445837158444,100.79685536182707,-24.50392306385862,-211.68712810613388,-30.30266214747666,306.6728531733008,30.225645643338215,321.59787506244754,-29.44503448425772,-65.64349125530342,136.02120036027316,-138.3257042528762,-39.84376180598924,-48.508557279986945,-7.379078022129645,-46.81683624060256
2,-63.927623446243174,-39.258429932530326,-109.85960001714598,30.941830414048464,-110.62696333816955,-14.079588031836824,61.98142652658912,138.72593342317137,-86.96147753576894,-76.13518723413867,-67.09534260789039,-9.704959678985563,21.673174079682163,-116.8014975289481,-142.43638083952374,40.09934308094595,192.1545855845115,17.431186551537554,-222.65682690271802,2.0825797351536406,-42.46994689933438,-82.3109198157072,63.87956569245912,-160.7204628454598,-6.818037371078163,14.655038647010208,19.352771656822096,-126.64260706115425,-13.257802587011538,24.91906417172491,35.174491428133656,-104.35775311764174,30.9622106107676,-6.920598349750252,-309.00504040148604,-154.02555925875248,-116.54801348234588,-130.13039361703593,-27.978438399736397,57.217413671943916,-168.64864787136068,380.8889513215475,108.60439715442008,54.59220877293223,-35.368258563491615,-20.525367322784927,-207.07633156238015,61.37130528348985,-189.95585932936268,160.06155771986235,-156.99141551777834,-25.661027088690265,13.28682655113641,62.20945087371829,116.86734149481782,186.5929812270272
3,-56.504544969127615,-9.24857917837092,86.38053434305382,-85.78503968263747,4.394340850188508,110.95541780648394,-7.222218981860955,-85.56893883210272,-74.88635447849398,-47.751282793901765,-21.88115834512724,-28.8388841066202,-61.36777139722034,31.059725200673917,11.477505078779807,-71.79202849304079,28.159842167225815,79.03611763940405,-9.525318577172289,8.355170741492323,48.7010996481892,51.28015965666772,-67.15523391177842,36.372333170431624,-10.25632647072717,-77.18797034636385,13.538628649730105,48.09128787795946,-78.4129823220743,47.23102705652346,76.12806308353903,61.14852598711416,2.950794021962577,-13.325936216276524,36.860590625250865,20.757708770630163,-20.537601914389167,-3.9707303093355275,46.73388683030683,-17.81574380154716,20.909916584229805,-3.687858535939086,-32.300019907523705,-3.6968085911228297,-42.77522235593744,-20.697673354413663,-84.55563480296887,49.01313103005258,-1.7051112219112519,72.52191243526552,-9.314238008330573,-8.711157668408578,22.609042439315765,-25.372383885564812,26.103596038836617,77.06894322743413
4,-66.25468700996008,-60.120752225366694,-404.4526189436073,167.84784741509668,-172.0813312606122,-267.8052487739926,25.524539164594593,152.1836858404191,-2.4347328498828826,130.36747911169329,-17.792274508789774,52.139935929645326,155.4241165112325,188.76633530678666,86.40476283336216,-39.00661057128316,-284.4785445744153,64.65953778220167,110.05846107660147,-98.10467785698427,442.5826494405261,71.42838240195258,264.6065073967311,-246.43482462464283,-226.84497760099035,-208.96143802308075,306.13188463786446,222.04630282547646,84.81332954360188,61.91984552577226,177.58848836221122,114.51918679851515,330.15575799669807,10.063645292571495,-19.72875807995442,-204.6154072505927,-16.482798344840656,-25.464594081317507,-78.48171242089253,50.49269668417209,50.09815115480794,2.154049765180768,-110.11688873143277,130.00988702343938,-20.179202549233093,93.57866620593826,-8.25848653978458,-43.45410948394336,-6.220898585767547,1.5081879239800977,-151.47514149172022,47.88099862231837,28.714638570510754,-20.10181603592479,-51.22686171118142,-58.16445657930967
5,-62.181570416620005,-27.863220513246784,-186.13396582334474,70.97474280891281,-150.3337561856471,-118.11335454281884,60.49229746295144,188.4648347456823,-56.85984535084684,-74.62114227970146,-118.39271933016128,-8.558700839291847,78.56793478737305,-64.22331188348267,-56.74061836232572,4.821665505748803,136.35255181584415,-90.27357930685707,-261.2117005209616,37.43388960015618,-29.61227116929771,-201.04410993520392,90.9597446521379,-99.48093901641332,-100.02268311726893,-13.758391311942631,63.10247698953344,-122.17682460784361,-87.27037204453178,-147.95949831368088,-101.2346125307413,3.655048770373509,27.006175294455577,-6.479903476291716,156.88130303987165,60.75125556925004,-9.400264209176846,-216.9804609865744,-16.950905834420066,130.08687422638843,117.41480028981661,-47.23229510141202,-60.94557343781755,-143.41447565423886,172.05650729299907,-35.57320509483041,27.267568371238887,-91.32520306090606,209.38879094012543,127.51396664692889,42.6841531146303,-24.75721478493465,-93.1654491652413,25.23205810836033,-152.33864891437742,-24.5564103440651
6,76.95211079695807,-51.05156969346905,948.7027600223826,1899.0184626228001,-15.392964951138758,-121.42882401820245,-27.051332262185216,-230.9488103984751,-181.7432106924855,48.851331301369356,-41.905550802529724,-138.04493219439743,38.81853071753013,-3.4552507312816054,-2.9229456668682356,-3.426294541939162,30.688131609247463,11.117540509313535,-9.754193794586858,6.185819120194821,10.081992880546577,0.18250121200340175,0.0729303877258114,-1.255069141579182,12.744414905958045,0.6736232495941432,11.718142193537073,3.323858461252853,-8.741236687765854,10.398311991735806,0.4200381200135308,-11.985640882151017,-0.9979661556485078,-1.009616891314904,2.418629486412288,-9.728404892607294,-2.479834979636027,1.7116061776305835,-13.453880797965677,-9.91657250390262,-1.645750106631298,1.0965713242448771,-0.37020957117936204,-2.522238095568011,-3.3325756000201223,-1.7345236686837653,7.728865351727403,1.0431576372489932,4.124576119382564,-0.5932091971995317,4.063388714989131,3.1548323335112833,3.1003829290361384,0.7251763053255009,1.6586089408376243,-0.905677116936789
7,-61.97834359422223,-36.15885745760018,149.65489862243572,255.67243642225264,-110.5149152154056,484.1911981904748,195.1105973432685,241.45284543468452,214.35467475885469,42.919024341864365,6.816241818948027,989.8757369937732,-83.58607889069447,169.92086764375293,-191.8658118355196,-208.70162305416463,44.350657963365556,-0.3848109044577248,296.142439026249,-117.494295820047,-153.08622420471977,-230.55341957486976,-50.90101847737645,79.01074240851203,-80.20935459078807,-16.400966635835267,152.06043284244683,60.94821275690971,-95.49667125439957,-53.63201656996659,-80.93673587281837,-4.1957454485612,-6.754711751680258,1.614788062204875,-47.10500552339827,-47.598677584226394,37.66077096661724,-50.657048981145074,17.433077766442885,-14.154294658902431,-30.284760175836276,-7.406443254312723,-2.2585972313595484,-57.111465402579746,-4.414014826121802,26.188262591508973,23.201640538013233,20.58758351996954,21.219098755443092,-3.712143620576986,-14.128491008057907,-29.02217619586343,-17.402155951158967,-25.66462303015018,44.68199062439716,42.81147218983536
8,-62.10474272542541,-44.60202154754976,-26.223669751374512,51.37151183699972,-103.81284696237691,102.85213022320956,109.16847716934019,191.40634530257861,13.0178342508652,35.47855319046134,-45.59116417060282,100.82934406958663,-71.21192315984496,-204.24364798562596,-69.07451274780834,134.6776212234964,-25.12262272226231,33.76616176559549,-101.68700344039998,-103.83457923865213,124.94828329606183,62.891872080119924,-213.57636600335547,-13.709506127321518,36.492361638803175,46.67640781688772,-133.6105796977234,-192.64482001147172,93.9396515082498,301.4448786369373,66.7423647691023,-182.88040303619874,56.92169121165169,-96.71461124415701,-321.81363342193123,-64.10231457188827,222.16228575503192,65.2990709250291,-31.477030734342744,-13.412771479765789,-20.69255015195936,-227.67007847995566,-220.73327654908425,85.90715729264024,-105.74646303707267,-32.99496738277155,137.64049325915357,105.8252390793511,67.49724002541178,75.56045477614735,78.51538701551198,209.09135447796646,207.58193975024955,-56.17057580829465,-94.13190393911161,36.282593313099156
9,-72.31322454101625,-48.324351833993205,-44.42268116439791,118.87040297028274,-171.97449406852184,391.63882632333105,162.78596806900669,177.33482147197248,241.7277851299709,-30.023445458055164,-136.06114923831908,24.20515700732096,108.29420619589912,-11.375364349386956,117.86108638407305,174.4414506493202,-67.10036893776434,-336.15073585685326,-410.5112019603868,-24.319244543016655,310.0418770623356,-205.27588636417266,-31.992306378189532,-170.80672325459702,-13.180298560363614,63.819010916219085,-84.99951628537919,-6.096231764332055,15.573887890397087,-2.0674456506792707,-43.11737896863594,4.016711138021202,-248.0614964222418,-80.40874870369507,394.1943169423814,-38.74480585862322,226.65856673132558,38.387990546168645,34.94401392926688,-112.00006892170198,-147.67567377913332,76.4636232381983,59.93281480139009,56.17736010033875,-156.0506681593772,151.3883284665162,15.359995587614446,110.18978439836424,-50.5866648552984,-83.62421498800404,-127.27161172796994,-42.47656521737844,-3.88438779185827,-39.77786745572241,36.0872202214459,-81.10514373587885
