,input_1,block1_conv1,block1_conv2,block1_pool,block2_conv1,block2_conv2,block2_pool,block3_conv1,block3_conv2,block3_conv3,block3_pool,block4_conv1,block4_conv2,block4_conv3,block4_pool,block5_conv1,block5_conv2,block5_conv3,block5_pool,flatten,fc1,fc2
0,-202.3050044092429,-2535.983105929928,-2712.0111590974147,-2423.7712261231977,-3163.290916517083,-3589.1498123309875,-3211.00856147256,-3500.6304965982354,-3638.580535543268,-3525.554015858351,-3106.352990659758,-3463.5453326065344,-3403.444446961709,-3405.2082824319573,-2895.1187991694474,-2768.7472926616088,-2468.115893409382,-2224.9881434809367,-1803.598325313313,-2140.2291960091234,-1141.8233438314874,-728.8987183647364
1,-163.4607676146032,-1695.3945478705364,-2087.0894108149982,-2018.4844579359758,-2644.3655805750445,-2877.017173893294,-2803.3271175491705,-3009.6678728992597,-3031.0427098792193,-3240.7660674788017,-2885.863218423658,-3026.9787048108374,-2943.7240869842267,-2939.650834299849,-2497.4810653344657,-2222.7089718261423,-1872.342738862101,-2055.2314411861366,-1647.6834634176194,-1977.6531554838084,-1107.2170374543507,-755.3842830124684
2,-291.98807418107435,-2546.588101597047,-2730.030588413957,-2436.955058735155,-3182.036303670436,-3862.1048319235306,-3235.045615840011,-3526.5647749272734,-3979.5974598537537,-3539.0308163453415,-3124.613607593194,-3510.936699780475,-3346.748452252162,-4259.284432634999,-3470.340919676738,-2783.219374559308,-2885.359736140798,-2967.546396566326,-2230.7264539498847,-2426.666797252946,-1252.7569618225593,-788.3206723620859
3,-172.6184353261848,-2534.527065366219,-2714.2565880724596,-2422.413052769662,-3163.982720179914,-3550.4413721349947,-3114.1396944394746,-3511.990072536031,-3731.872595320812,-3528.2720994855094,-3104.976322257062,-3488.6763344904157,-3437.198437285141,-3712.1501850799377,-3049.3247136442737,-2771.6954477062122,-2619.1804717620953,-2442.6672390173017,-2087.9794532354276,-2389.1108996778335,-996.7824825081972,-656.3308216873568
4,-161.14283912343325,-1246.2279976710631,-1969.9975386367967,-1386.9742869332092,-2438.6530509256127,-2673.767043937177,-2497.003971464999,-2793.905603929712,-2865.720967167309,-2801.908268289793,-2123.3570733556608,-2829.4691891614702,-2783.6379982379285,-2805.72796868931,-2173.6526147376453,-1953.4861294560299,-1901.3756614476067,-2335.381821835753,-1813.0026040563475,-2101.2000395524738,-1088.9065570635667,-698.8642183942546
5,-192.97660296909396,-1260.9979762100893,-1973.0662396907649,-1380.4181303823077,-2444.8204938479844,-2672.2752090305135,-2494.835679412162,-2791.7583986856152,-2863.2301053089473,-2787.2728678739163,-2046.4765121348582,-2810.7850747604134,-2743.546951693053,-2765.358624217349,-1850.5017232633916,-1816.6057172923727,-1575.65470827806,-1771.2736858757723,-1569.6243210761443,-1889.6280700396198,-1053.6358912787343,-700.4983243707006
6,-128.23650396809037,-1400.8517845377319,-1985.9807939616292,-1415.8983154515893,-2450.823176170386,-2689.01209776363,-2511.303877391448,-2799.5962101795835,-2880.56065751367,-2822.034946842116,-2205.9451113980426,-2841.524340619185,-2776.148837868896,-2789.953864363233,-2150.0476674664706,-2011.8669768398759,-1906.8444663376565,-1654.4392147328301,-1570.816567167918,-1730.0827985699625,-816.1101432548749,-605.1712634751769
7,-173.21783624153633,-1889.5594682259155,-2045.7963259450296,-1877.4869199259638,-2556.079805648517,-2795.171636095225,-2699.6713039299934,-2939.280524328253,-2981.0174922660717,-2956.8703182795475,-2555.9206193231485,-3003.1757322562644,-2912.866917158909,-2874.085945972602,-2390.2160487461965,-2331.1366918114213,-1877.794722907046,-1538.9956979819472,-1539.1634443061585,-1565.8072123211248,-828.7867004523746,-556.1534255131958
8,-145.63079003921968,-1414.0128584777522,-1994.1036300290941,-1544.2431388597524,-2462.251718328594,-2689.3420928317146,-2523.0180620871415,-2797.9018935693175,-2879.7757381925235,-2806.3339140848407,-2150.276418895476,-2807.688088688864,-2750.5598635739634,-2767.0229847996293,-1921.9641749822492,-1782.4750116417104,-1572.0728977667297,-1517.3133717640546,-1532.135291296465,-1493.9496601435892,-745.6719127980493,-585.4263900384675
9,-167.0268636671497,-1485.500826423462,-2010.9426834629837,-1675.368502961264,-2487.0824020556183,-2705.949168037148,-2549.602783276838,-2810.3622832808114,-2896.463003531586,-2814.887707398961,-2180.8994017962277,-2821.0803004585946,-2756.664438831864,-2769.5317571422684,-1944.3456090115353,-1789.0314921985837,-1573.217435812308,-1168.2605284742901,-1509.221876594248,-1381.764613091912,-779.6390777253916,-499.99037741814533
