,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,8.5,14.9,19.9,24.099999999999998,28.099999999999998,31.9,35.3,38.5,41.4,43.9,46.199999999999996,48.49999999999999,50.699999999999996,52.8,54.8,56.699999999999996,58.599999999999994,60.39999999999999,62.099999999999994,63.8,65.39999999999999,66.99999999999999,68.59999999999998,70.09999999999998,71.59999999999998,73.09999999999998,74.49999999999999,75.89999999999999,77.3,78.7,80.0
