,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,1.6234406845798985,3.2447769966858115,4.8645292893325625,6.474553952743772,8.067235947688664,9.648774028036735,11.225874897694748,12.798870535502285,14.346557198880994,15.890053926731884,17.42898529315107,18.955184500132486,20.474361352261855,21.978238620112275,23.45549765573932,24.91917802551801,26.35602556165832,27.77280452473818,29.176946843807183,30.565676122857273,31.938254560801216,33.30515060002017,34.649225563413026,35.98864811337111,37.32156703481774,38.643364937331945,39.94807943008195,41.242014472649544,42.51316962368708,43.78094485728543,45.044133844177246,46.281821842198305,47.51493457726208,48.74219141954125,49.9601492000713,51.14904413675065,52.32804251671087,53.505081027850345,54.677188794652224,55.83730475519104,56.98260379950833,58.11798180682681,59.23286971751514,60.338129375497516,61.436938927439364,62.51898965338294,63.59350261145587,64.66543480494708,65.71737169366048,66.74599676603552,67.74525801441467,68.73938113190636,69.72542107598724,70.68817690623213,71.63220450774396,72.56811972681729,73.48743033649002,74.39634139482223,75.28419226513225,76.15876484453335,77.01362691841109,77.8542946349829,78.69334386892946,79.49651262243422,80.28776240814204
