,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0,0.01478707885026326,0.014769595231745944,0.014765494927353002,0.014573450849778081,0.014453505248071754,0.014296319123652451,0.014080238409095124,0.01396483635765727,0.013869053237334951,0.013753331575795195,0.013607461803294585,0.01332231251000208,0.01307502089810211,0.012903916210604369,0.012861106397880889,0.012629176348576236,0.012422033072498754,0.01232737804727687,0.012243041474600373,0.012177003107244745,0.01205694639788613,0.011939897150277596,0.011765456410862745,0.011617716652615878,0.011578255236070553,0.011431478867379032,0.01141784745127909,0.01131012015548289,0.011222481318509458,0.011202862095291286,0.011106571543953253,0.011037433527505946,0.0109698822175705,0.010929181082417923,0.010902828836952847,0.010857386705650812,0.010757401052861574,0.010731211573963128,0.01065205216743128,0.010650750944811617,0.01052318767993394,0.010502922513715736,0.010398510214788803,0.010351339113758901,0.010239520857718332,0.010221377911253373,0.010115356950131873,0.010004209418911005,0.009961212677425396,0.009870106110005805,0.009856280319825255,0.009816351681493222,0.009656621224934806,0.009633884950659947,0.009598165722082315,0.009523170788053033,0.009475684225554821,0.009350810499334426,0.009242119497299181,0.009223003676268063,0.009066821617829889,0.009009308590510873,0.008914248998523212,0.008723280702561032,0.008573304495908802,0.008367784482727512,0.008322316501829016,0.008275940324870562,0.008157238336261655,0.00800495134495049,0.007907499772821664,0.007599343167423301,0.007461006830784046
