,0
0,-0.6900577355958734
1,-0.3878776234246832
2,-0.4890210923850083
3,-0.31445033726315713
4,-0.07575540785304205
5,0.2283653890166475
6,2.0437991172148857
7,-0.06354785955634619
8,-0.7535066066797057
9,-0.015602564506373725
10,-0.34873686992565683
11,0.2698924607693692
12,2.0839490048167697
13,-0.2893830270905925
14,-0.20322590290222825
15,-0.6948510865161658
16,-0.4109264574020221
17,-0.3913798132805771
18,0.22836538902906167
19,0.29588515006902116
20,-0.2032259030328013
21,-0.2893830264086472
22,-0.5686819088827508
23,2.0839490048167697
24,-0.28938302541170124
25,1.9811962050060146
26,-0.6157403601058982
27,-0.16204959638766317
28,1.6828783910893172
29,-0.6951224480942761
30,-0.23536646758611587
31,-0.6774151286710935
32,-0.680726324903557
33,-0.4109264576425411
34,-0.2348664147557868
35,-0.01999595415181106
36,0.5032046278697085
37,-0.23536646767108385
38,-0.3834756077194492
39,-0.3144503384232213
40,-0.35650708409747073
41,-0.6900577341513174
42,-0.19590271952432078
43,-0.38787762341503096
44,-0.14139451573517112
45,-0.737970642263854
46,-0.49202210164201016
47,-0.6900577348180561
48,-0.6900577351203402
49,-0.35340462940241735
50,-0.6807263249418034
51,-0.15054671139647777
52,-0.3642669170299968
53,0.5421398604421092
54,0.2958851500837244
55,-0.6743748730000905
