,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,4.723488666748944,9.343289258138931,13.33366235221536,17.191682214742272,20.928144229292794,24.47490016460197,27.927212378999382,31.22361265098304,34.41946071482638,37.50556186410296,40.16058454740491,42.751374113204996,45.21098372142232,47.59546983379448,49.89103665713195,52.04898832259376,54.177639803716474,56.20375296167769,58.11268024536316,59.986984943721,61.79283679139886,63.51701772049068,65.22241177634214,66.8737156113418,68.45150414176786,70.00952954716688,71.54775316163486,73.01739858913817,74.46120562673785,75.89554508838596,77.26418739941316,78.62411538592542,79.95941610661504,81.26012525798694
