,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,3.8052703008317375,7.585860288124276,11.355654502725836,15.093769225079502,18.828060604331817,22.54271993186566,26.231006863453267,29.89903086997424,33.54128748975688,37.158365754126336,40.75339248087192,44.30117081987446,47.82433922787826,51.32105108875113,54.67218470503096,58.008673667911346,61.2873132227221,64.50047512767352,67.52517006727238,70.49985586073045,73.45617992798489,76.17645544594616,78.80322098410169,81.1533572118001
