,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0,-1.9251060745458541,-2.2732290205079666,-0.8185408155289204,0.09349863224766056,-2.671872497913216,-2.4986933687057933,0.9070283466524339,-0.5744884331702081,-3.809575138190703,-6.6251250923130005,-0.666503179875078,3.972257173126046,0.5391264619756079,2.4949246069117375,-8.52427824399789,-11.956009075886769,-9.542486570986366,-17.584069451325345,6.782750099808249,-1.1743783651613862,0.8268877575095703,-2.376949420643282,-0.31328628501657013,12.182524563835734,2.117290667415368,-16.139859060995562,9.773784835695466,0.5618190929418058,-3.628236125785236,2.1112105676592807,-1.5343315092148384,-1.2082463454578776,9.256871571212756,-8.406131244630288,-10.302904890472377,-4.050824892910658,9.13255050293787,1.7178043044970852,-10.069323918801853,-14.769254728140028,-10.048541571780195,7.424364737191639,1.3297136577513082,-5.088379489855758,0.4325825215737852,-18.245538384051834,25.816227030773707,-5.0155998641245825,-5.82482048898917,-1.8312636153926753,-12.165036474810252,4.486699174058789,0.664881629967144,6.118025750924471,-3.2985403608406845,-7.289003830881901,6.8942431333715675,13.215759034811349,10.95779942917087,9.174585621222953,-16.629590319834346,-2.8679803359537934,-25.01930280824057,8.378303458644066,-25.201373156168682,-10.104799766872725,9.741322832372923,-28.68472094348924,10.005416928515054,-22.935803703855182,29.082876292169473,1.4414558794865076,-2.8939605597434794
1,2.4715065635232354,8.041852027511329,0.6860280430404807,-15.458407876376583,21.344553091439316,20.910543413830926,28.85529202721571,-40.57174730183469,4.903762144295245,-9.240478136703432,102.8244683004278,28.38070602532378,1.6009688367202024,-25.2034037944338,-24.199853849011767,-2.577549811421697,-16.352958794491627,18.96489911271268,-10.170957172418388,19.898924530793103,-9.930511217944817,16.560548921497666,2.8158228453096488,-16.56596467556937,-28.00364456214082,21.34266704022712,11.99266442063176,7.120233150300898,12.658210740187936,16.947012414001097,-15.192099369496933,0.23008187844088626,4.431375885669007,2.1596815161072103,0.04516459350752584,-3.0729028597686567,15.746582729980506,6.0189253403309,4.801264193979257,6.049760902806742,-7.715151659114045,3.2656487066494417,-7.929870634946529,-2.9332812501726817,-8.12642018079252,-4.600586418021872,2.3854732055483248,-0.5101655496851745,-0.9587408606960035,3.748336755608909,3.2763276376140364,2.6533864589216183,-3.5082882374428315,0.5313746983981348,-4.289050820868026,-6.020075916162977,6.054642609700207,-0.5422595832955722,5.872820717546825,-1.5213818013343066,2.055551579854166,2.677232214338812,0.29363946581244993,-3.659461033200796,1.230034044431079,-3.214569344642616,0.9798009549921648,-3.071989122351971,-0.18169991596209276,-2.104632452024867,-4.486032454798128,-4.944274376514397,-0.6830765393996442
2,-1.9670469125708365,-0.9186150180850831,-2.4129521684189617,1.0943190604468016,1.7665496129183607,-1.41996399039956,-1.2356925265879795,-5.842055517567498,0.19603438820524743,0.6894027083282432,-8.026749236281947,-2.5203071456665347,2.246633342926593,-1.9578916644051478,-10.348592218103793,1.9860542055622243,2.7839025346823445,-10.08746645011994,3.1551556922706143,-2.9954348573291627,-10.334012842054168,2.455975297900431,6.936386157579806,-1.566601023411731,-3.566042326182069,-0.8951533483570775,0.5561533132429184,-0.6700324015973536,-1.8639314800528028,-1.1835528427798407,1.971377154032921,-5.412141513587219,-4.092625178057256,-4.8150486370268215,4.857341357345473,3.295855364538677,9.010731531922442,0.08945710435447171,-1.0127169817443389,3.989403909194715,-8.353109808988275,-7.285977712793004,-5.968480884636305,1.4340723827050368,-0.4913193044332476,-3.846671641641147,-10.822145280945552,1.5332339747552841,1.797707010138219,-1.4009592910278426,-1.6076162548452166,11.041954590405279,-2.0294809008141765,-5.014406159632901,-3.5307668292776393,-7.606165148620366,7.702936136428474,-0.5412945925761398,4.57234471495533,1.8051863363819047,-18.176116342171376,7.032253448106603,-8.751143620471108,-4.110850803352208,-0.9176849174453063,7.441057438801885,1.3924797561061988,-4.050374636276474,-0.12322414631740333,-10.640388846546008,8.517782120736047,-8.266053888264501,-2.6566186444008597
3,-1.4094075036954,-1.6003548416416369,-1.3824659790737621,0.39122294951638004,-3.912299964938986,-4.080388050538238,-0.2057392376346561,2.1787297419382603,-3.276728892170508,-1.5994338366583492,-5.060303628260931,3.474022536585015,-3.219625405029312,1.8818216191289858,-11.021655712774377,-4.259288180931017,-3.15334579844288,-2.315209669628672,4.665617779881156,-1.3988689794414644,-1.553318702472183,0.8112306186645377,-5.8779772026659405,-3.620563299695562,-3.3188587786722556,-0.05594718214174855,5.408077336211054,-8.61193252010995,6.778389904398203,-4.855373218418147,-4.2648469741820865,0.8661536704511628,2.639675462992501,0.3009554753952645,5.560798214219308,-3.020536854045705,7.744349692264525,0.5943192672579263,1.9885112728858771,-0.9526082302916143,-6.423083246052837,-2.713469280740898,-4.894742245177081,-1.2324093138234005,-6.041801134179329,3.701347387543379,-9.49840039056224,-1.46598681610254,0.42402674085919967,-4.798163811680571,0.9520279652379486,6.554844826183947,1.3751264626203574,-4.615378496836167,-2.72760406728631,-4.528150300617021,3.578237264969378,-0.3210075198544259,5.473722626217312,1.0010401331326397,-5.192934389899455,5.722836643174327,-9.898730643360919,6.859128696441904,-9.2818308666862,7.668346830507081,3.9998468619711476,-2.3934329209203953,3.6671145482735614,-6.411102844259928,3.3839272067570123,-0.6878972351898913,4.405775066683366
4,-2.9488422260249907,-2.228887297927733,-2.5653556111884437,-0.09917037994560376,6.158001889863602,2.143696659168551,-5.671469832497059,-2.161932333869284,1.0547446506317508,15.85137554160875,-3.543407482892773,0.8153369333516833,7.792882196954825,-16.129626243238746,-21.093969785826268,8.334281386242512,3.4148476323623953,-13.771772479285532,12.104554945332337,-10.83221317953587,-16.369095266400823,-2.3535443487185987,-2.381133100550527,-15.466436344149294,-2.626638765394207,11.801784698351723,4.426698842321357,-3.759886277173608,4.870483679552088,2.9132437484245712,-2.322007838098806,-12.965947687405327,11.077436998361518,2.9240756140334008,-8.11881455231424,0.9337286572525665,-9.722130901073708,-2.361285160899252,-7.871982894655554,-2.529452116767622,2.5922936225465927,10.170117978825214,9.205936739270477,-16.873221478652933,5.802824126136814,8.661625916831998,21.124755142797742,-4.749744770446631,-4.205549447105693,8.265382623456897,-10.00863640270208,-12.39275877697674,-10.239722567669526,20.674091746437558,-1.836888364866627,-6.591289574792793,12.988174533222793,6.441198198156674,-1.2382702528717735,-2.2520350388638812,-13.733222902236147,-19.269286931924178,-23.487567790670663,-4.542615721530899,-6.504568747662456,9.548917684332052,-34.486404589344566,3.2072644686921667,-10.411186723382285,5.16393525967629,14.822281690252707,4.674930275326317,7.236718482658936
5,-2.2624677674991953,-1.3567489002012445,-3.6460466869716233,2.453822738824739,3.4612135552401426,2.3466239762240586,-1.316697163714778,-16.06093254978869,3.1876472973548946,-6.011567127346469,3.4767035207249513,3.9817777669801977,16.594292215432137,2.877646480035444,-10.274248960868539,9.851296176294207,4.482951388093596,-8.251474878093696,-14.363576904883757,-14.120784004369389,-16.29891965973081,-0.49665301425714975,2.536494472403388,1.877884704437762,-5.470738768623113,-15.17786852914251,8.323924763852558,6.694776277415553,21.470393328273687,1.1862264177502477,2.9501234497589404,2.1410026499329216,0.7326231653622052,-5.198674204587635,4.865801476023687,-2.416305959102515,1.174327963059575,-3.1228384485019087,-3.455119385684694,-3.175620303609461,2.5631662559562245,-7.463188448130333,-2.5183533559248223,3.431043532989837,16.617073850428564,2.2072830561090204,6.454493086899544,0.8750828096342085,11.150362590156433,2.336615940544909,-13.296908763007742,-4.709414523386245,-4.649748206854925,-4.1472086578593155,1.1992335212703256,3.095819392859812,-10.938344227490122,-6.0864722223457814,-6.855218409261721,11.851471520603654,-10.143923348549903,5.90593144407184,5.0400965713756545,9.660439000359505,-6.037349056894982,-1.2168621358887934,3.9593625417484573,33.09662690416865,4.1948877291863225,7.535692410650952,-1.9105205208568576,8.30425791959954,12.56011970453764
6,-1.2558641871421168,-1.4369285442385,-2.91893394981424,0.8836921789147604,7.934929368396046,-0.8710018423340983,-2.2052353603916153,-11.285831521887195,2.3154057926947904,-2.4756905822482844,-5.378470613633954,-12.334348995386586,4.65834000098669,-1.4013388901155848,2.5643577867483236,11.536060498775969,2.89381289540423,-8.034747012681786,10.768324486824966,-9.320437055773358,-7.063984444471054,1.5134494565046017,10.78647635821663,1.35177400632242,-1.9682525855962347,11.335605603356147,-9.973146440650856,10.641323201268253,-8.03390169727059,10.180930313291098,-7.561933246512157,-7.763520840190203,-5.302319088375044,-9.751712977192975,-2.948095652442166,4.353319759077443,3.8112963921984746,-4.976877555249384,-4.5181402863962905,7.397718466588226,-3.002578280627065,-4.1423670047376335,-11.948419453925862,-0.8485163342917902,-9.39017625340699,-8.180444581217191,-10.798418842109385,-4.527897245307436,3.157679099578358,5.9907981004569795,15.50165583983818,-5.669198093787542,1.4218198002068714,-4.469432730213584,6.864779800509783,-3.4983874757754068,1.1062996380570067,3.0376170966731832,-2.593351266001961,5.35344556463843,-1.3228444398019457,7.474108971864337,-5.798536573297704,9.79164670101763,-7.532992483772746,-3.2421207896897943,7.182614799644611,-0.6103572358706242,6.55910783934422,-2.4866364404581636,-14.863198066735649,-3.8480129792905546,0.2777252695875764
7,-1.8160318726902316,-1.6864777511067481,-1.711602549245265,1.0575139727724299,0.1350267535761143,-2.106846307446034,1.2129800748952233,-3.554788145832199,-0.8773481149928827,-10.087748351985935,-7.043729887420239,-0.9651452534648607,-4.201002673137482,0.8705641990532257,-0.6263883236707736,-7.105485665490778,-0.2783625289202292,-4.7560897520518965,-2.4397400661136266,-2.2181568842611608,1.0995805811765036,6.990336485155121,-5.896909507352809,-5.4213905416359065,-0.09804225944539278,-2.814248174325122,7.943664393096618,-2.900836656758779,10.067422612987222,-1.9488702274613643,0.9506885095565013,-7.28574980225638,11.487966636347354,-1.3136171514886827,2.748241172551098,1.8613301250360128,3.906771901395629,-1.0604560308330433,-3.072475644894533,1.0890646001030986,-3.491340053433414,0.2334691137161496,-2.691358075772392,4.195456866205521,-8.853818724054955,0.32254074289718404,4.550051511394287,-3.8881183776982513,-0.0453996048325806,-2.8745437207510602,-3.675691257911031,3.3279380929105096,1.676537639398433,2.8265557287399883,7.349334744588135,-3.3458211240637286,11.389035740206351,3.70690533617262,3.0965934408938414,4.010869249843461,-7.04702173242146,-0.8010001086561077,0.7593125212567627,9.292844308702477,1.6625858138714218,-4.1177144017246645,2.456833170160929,-0.3385801778968186,3.0772933362303445,2.674890981020241,2.98481122980303,-3.3468067504141064,0.5511280224736749
8,0.14789252376822834,0.32034259844885826,-2.350997819238063,0.434080627555963,9.825006216162581,-1.0024764576406922,0.48086946197929675,-16.741256785535857,1.7599344601633677,6.040564271723566,-5.4238447047101115,14.885194540303361,10.367072467903045,-9.392180980999205,-12.687420491134286,8.834492944108307,3.7962746629707587,-22.14150860223563,-14.240179542857344,-29.055926424252156,-28.62015686599721,-23.119739835945477,9.454300259191616,37.38402992617911,34.39725284781404,1.5249287086228214,-41.10610631553341,8.935175805952985,56.71127537162116,-2.839636508493769,-15.284341408058499,28.889750252587767,-20.671155624767678,3.888538955155487,9.541443012898508,-11.662724734104396,7.488535657477142,1.690822183709018,15.705633272863242,20.853804845912087,-16.245790185279088,9.18132501040359,8.360079754782658,17.50192972298597,-9.095567531835586,3.440168221894448,-5.49125311391495,-0.22451780763880969,-1.2142289150073815,8.234871073141374,12.471755350069303,-18.641855440136272,-1.0713521718334709,22.38808541852652,0.3123977395326409,1.5664836243591356,-4.895134525762381,3.780518638914736,6.800379680941623,-14.782543610172155,4.7217502528432265,-9.423758857381875,6.368968272775829,-2.6897622941687254,10.26451554767967,3.472580289772591,16.593661068485638,-17.988434667173127,-1.5760738305358528,-3.172594731740953,-1.4766995281130417,1.8265662610001,-8.062955199607613
9,-1.2374756050664388,-1.8442346686423188,-3.334181803351074,2.065955296892812,0.3102305676178715,0.3584718361472519,-2.9040538042235475,-2.215184543639913,-1.3528852659140205,1.6001386733527592,-8.287912340263187,0.9816126898459571,0.4983610472053624,-0.8211190500081603,-14.864581092072937,-0.4537266025476242,5.316597155161618,-4.463915591343223,-5.356871671870919,-5.394096195276659,-17.10784469015328,4.865902246050464,0.07417634412081714,-2.5154518459276853,-3.5021280288674927,-8.451559008309948,10.830204969164004,-3.3999448126967557,3.7266443026206617,-2.6258677193343676,5.367374795925975,-9.567208303240129,-3.4319161140967998,-4.952953682324191,10.765918606764066,4.082095472824889,7.112635927119493,-5.067827255346323,-4.013539976327575,-0.02917241517516725,-2.021422387472436,1.1802918597989307,6.3714865712073765,0.4661571799240101,9.370963254696997,0.6483880095261134,-8.682743528993857,0.5978270719820988,-0.44221090618954945,5.352737127214407,-15.604044863542427,-4.291706793299485,1.5106787216985147,-2.7768413510136294,-0.25217366107641226,-3.3398469240295565,8.302865626137846,5.455217247075671,-8.108341765226777,-4.923824788281538,0.10422259743533574,5.676028277467888,-5.920954239157661,7.986470935858248,0.18204948943541427,1.6355450677957297,3.5228241883336975,7.777597020731764,1.6039827065313275,0.510516034019121,-0.7784207208603549,-6.706388360778004,-0.08997673402423427
