,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,-108.986718044657,-59.31246996840662,40.42812160873011,68.85617155699286,-136.78460801273656,-53.02927126131393,0.4365720722444223,-146.07328274056886,128.26313314495513,-108.23269493683239,42.68345789220641,101.40350376270328,-38.97782117948548,13.774354949453215,-92.8369584704397,-37.95147771570133,-26.006650916552314,-9.639850722682807,39.67417787339929,152.19040896048548,-42.802859831873974,-4.807679206639058,-53.46501437001819,-92.5524904139667,38.24969138619166,20.838367553828572,-30.784680477080542,22.63377645933188,-32.31797414072416,-71.53608438034877,-61.000491350138944,11.932913568960558,90.01605789238837,59.572030122625534,11.683287012850347,-91.95467047851848,-69.83614261154752,-154.2949536671783,22.964916840850506
1,-132.47924530385825,-76.05427426211325,35.0662268085728,97.5905515454348,-139.04611605388794,-30.7407481552433,-5.906093786416281,-146.41610640060992,149.59317201428323,-87.57665137430524,108.53455307634322,67.32257737482678,-59.87320742719819,86.92168069153665,22.593638525795846,88.27113508500747,122.63038761779433,-133.847833691157,44.310931584951966,110.42034647150291,31.68264012842042,3.7090146167621283,-135.41569972868686,-126.9788907658348,41.516176844752714,-37.24774792615717,-21.403969677499926,-27.936886917729062,-48.35295764821762,-101.78734527124307,62.58168656438548,28.587670543449047,-18.681878498651148,-13.246244893750065,-156.58309932305502,-104.22786358866412,95.23428167563554,33.88314717880536,97.84294967469005
2,-83.59590194566015,-71.40046292407446,-8.151602953153041,126.2116767405557,66.14976300840628,15.786491844563468,-120.87585281989779,326.90633492484466,-313.3156591793267,161.131844983258,-140.18867849975848,386.135099258309,-5.467256088344081,-16.157685657791383,-254.33219397158544,87.60527305262491,-186.58667186532176,-361.67478633809714,272.48650865598637,140.81253785022037,-86.80120578021695,122.61970533975125,-326.19999096313296,396.1241790521563,86.8640897329078,655.8184974882397,184.24687189639675,-50.519531007750224,106.54235774777167,-305.9313545260389,-141.33368826018062,-100.94232191673618,-239.20480761239284,-123.35377564048528,24.17137773126449,-215.0434779455023,-74.93607140766811,-18.096082117678698,-32.541372492255896
3,-122.11666725672119,-37.67307875014724,-33.15665020432878,-39.00124078525697,36.83211682604121,97.93309737041758,-36.2805626740654,273.2843322908768,-227.70478853637582,145.76817648927292,-85.75256626160512,-35.84995091246966,0.5552755799208553,-8.810744695115964,144.26733592534796,-359.94858209748895,130.64431161397184,-46.67591819345511,-158.41753122700473,-50.06071890674371,-66.61058159402175,128.66269997568799,-119.75910394899712,-33.2470444300182,-68.35560176571747,56.63081512559308,24.761137200802818,11.606554135234786,-98.02404638010469,-143.9286445461351,159.87395428451782,111.86029537844415,-19.695763750686673,273.8316591994205,14.8683211608586,175.36895825491757,-126.13651446740775,-382.16234026228443,-208.93337670314338
4,-115.95652251367234,-59.71927033553061,36.42735916776211,24.766948722899052,-119.06846079398285,-63.29126840875618,-14.07939214552298,-187.1190302694699,154.4439435120418,-176.5352333199121,81.9526829217769,-3.3477072648779074,-149.34811202708718,8.506643821642573,22.05721655830343,-31.673441621159377,-72.4564622750592,-16.509042360151863,78.8392464928878,107.39747353011818,-12.249734710340308,-81.66013454807634,-93.98496339296497,-131.91106224606253,65.58258878029417,58.37945267828604,100.83148826864324,105.68880833646574,23.659190509855364,10.914361643325906,84.34009481207379,15.535649845354733,20.450022320340388,40.571403468773966,-40.63290358015896,-78.66124736973451,-1.320233903371368,-81.81366658813091,-105.27735870773283
5,-115.80788808583151,-72.74233972450538,18.745236661012314,44.600420543317256,-114.40202937854004,-46.44531166849532,103.03649451245099,-58.951784896527016,75.70653689990824,-72.09923441478635,11.980983449344595,147.56875198767878,-79.58165518696075,93.00189057054433,-100.47485190037614,-268.11456989768595,4.509853901442272,1.6748659808588529,-38.26748407421016,76.43129259624094,79.69525022385768,-21.588818391816034,-45.50030144203664,-87.46132108142801,-7.269285031229109,-35.19562981631938,-33.3897756154846,124.69332385593788,29.599699714638483,-30.58371656711203,-50.54104177070368,52.96967069043846,-21.31516821240037,85.30420032023699,-41.717435126150676,-54.04717100070204,-48.30821021476746,-79.46213116025575,3.9401672214372883
6,-118.07895042175267,-54.237823564682216,-16.135313114330863,-32.87909118307146,-70.37531829466148,45.605438620906206,39.95359972547747,-118.06199004849333,2.6186069535868555,-156.22163214257873,-111.46424590544181,98.92581553673377,-149.4652054791565,-43.40684173970407,53.78014059961762,-143.1648467020414,-106.36277503873262,-78.065813888555,89.72469105968617,-48.340365840460926,49.02828884181095,-31.676184572727614,13.361653378917905,58.61917053082698,60.405060776213666,-127.47505176381149,-121.65454596845768,12.259521143604776,-1.4486475171884665,-76.0997372209698,10.637819831186272,-66.41950622960283,86.36416130487784,0.09028415521881034,0.9024842860815312,-60.63602114441054,88.89803309455284,48.54403416863174,4.404066623128322
7,-121.88778260639828,-54.117890841795216,9.070569723357105,66.52428228324513,-150.6629397575428,35.045877587215834,-57.50999417547852,-138.62571841894388,64.54863401019912,-86.79280383318304,12.899821163453067,53.00303235386322,-81.05097076303787,25.082694759884397,230.04962187738857,-108.59029990490292,32.10212758125895,-77.80711471675635,35.900795488634145,-75.25510913050618,4.169307482860368,-23.579988307083887,59.55766808075571,-67.82054610302491,-32.370090365550304,-149.96542130210705,46.90999872622853,-54.48578359777603,18.383568405157188,-14.701792299448309,-105.47718777662568,56.465625554277835,33.337933552695795,27.384469190067076,32.57039209350442,-40.234966178892094,4.868678755780492,76.13969123776518,-51.299818150816094
8,-87.3751458708042,-64.56206168913735,54.498285174250896,293.01691691993886,-36.5896346226564,113.16855036824694,245.2978377042766,1652.2500884178294,1185.2584566297903,-145.3174904948631,46.450468019795274,-311.23619410542454,-271.54357610182336,-133.28769000054533,-34.24530503232177,57.44013444879797,-63.9891364075312,-1.5017023090486137,31.922780457105656,64.93564368645305,58.50710258684208,-38.432958818961886,2.5672267790432737,8.585920221602787,-39.49654776821534,-58.665089956276226,19.234140468449542,-72.65422380141821,-32.32365522167056,-13.56657077331599,-16.001556005267176,11.030143203000438,-4.182065208245821,-21.67475143839731,-1.7041461154797355,-20.489103002348845,12.216442793815329,33.4651717292356,-12.665718559980748
9,-108.3516904495644,-51.85729661953262,22.38091470794741,184.00070584141235,-71.64699348871368,135.38197813659593,-223.901752517277,150.06070184094136,-182.30956213635525,57.98192860809771,-35.274089184237575,271.69621238372036,-64.37505657302972,70.88022948463282,36.25391650642314,-187.1320070661405,-5.5026210094809604,-89.30130373647091,-36.37728984738358,79.39712146074112,150.22078640161072,-97.28728278134332,-59.811106543017225,-123.53874325065021,-230.91191113322762,-19.013333906577422,-113.85160972369107,-248.46166950940798,-311.8866800305112,212.9683989515747,276.00792037366506,-380.47930081202173,-103.62036127625264,-314.6013344790008,-58.64318520344055,223.15566288576883,-217.84111446237145,-198.4271796428175,151.93374269573619
