,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,-70.03274616197325,-4.7460612702848035,24.059193792423113,21.17884915438001,35.65206430708448,-65.74947559553759,-44.98843597921377,-75.97118127072181,111.12915607694079,4.300767524777421,-23.273792383403595,77.83740316460467,43.86309450993689,16.48003667430044,5.599132108077874,75.01541927956286,-20.490100556949315,5.635031358813778,16.013487075064806,-111.41473355535257,-14.870811171267913,-36.57585726263523,19.45119838269268,-10.539463698986422,15.556138184104586,26.03917903887613,-10.504256946212099,32.89227492385494,64.70230332117325,26.545125423237764,-19.389943015576332,-30.030134293976424,-48.42285195023707,-65.21424224202613
1,-88.86517010291162,-9.058043725809393,18.246947135999726,33.076270122196696,45.68871221092105,-36.562967695378006,-50.56841134751118,-74.8203271472309,127.07691994771622,-5.856394288173311,-39.0849971926611,98.315327656485,11.684336616223982,-52.13598763692051,82.44499087404081,-73.17235414584374,-43.72034018581726,28.97520030892007,23.174069689712443,-84.62727608425668,-88.31304208478545,-39.12069519552948,11.425050511475854,-7.129838563428216,33.495879870012075,25.38046380662014,-48.42057058809562,13.112242571113933,34.30280139659147,23.529224507206393,6.51404915812001,27.568894998684627,-91.85274234515026,133.04683721990483
2,-56.60562241957128,-19.324571386634723,-10.325591216609707,83.9590957816203,-39.681800744843095,-25.620032522578374,59.58055608777991,138.18596158891154,-205.13516694937698,-32.41236121874481,125.93610864943903,135.53236198472473,-67.20929978850874,107.81847851410915,131.07988863610018,75.09091076422617,-213.410361480968,-150.97411145117195,-76.8506843330392,-167.11094758517822,26.053061562257966,-82.72495559470231,-150.21729228411712,-138.82113791531566,-118.50711676705218,103.73729805033473,200.23681492929114,-126.49750108804535,-2.441265001233863,74.59343455933946,20.345002920889833,-70.93194774884657,-59.71420461510006,90.02947374662968
3,-67.3900050500407,4.598186954722601,-18.242042938315848,-13.105975558810652,14.952435291608682,17.102847578500757,67.70462255567367,90.29401574772511,-175.52109448729146,29.39603355153328,-10.567890817070568,30.20710486933276,-16.02363500226512,22.75862241596101,-149.41947697890072,-85.58507909561055,162.46736998055022,-66.97420425652764,-58.70104248542357,-51.93058038707453,83.96673298383365,-149.42482764382729,57.50956294799598,10.575227840632593,-85.07343571036284,66.63165054913476,89.55450509525684,23.59806155386569,199.39323181194297,32.69815785118512,128.82170593598107,36.30054386257412,63.16575446770881,-164.04683894485464
4,-72.6344524775162,-3.3779350594502424,24.15500528567853,-0.5251270873552564,26.621035933844755,-66.23654327247564,-36.38560697471482,-92.40641840501219,161.81240441252243,70.86955150308552,-96.62788381780679,106.3371020846768,5.5551799764450145,-43.79417275163637,-26.618555803385444,60.37665836705885,-33.48724173513718,5.80212315773877,33.81503847332933,-67.12339382136794,-16.93725047432289,-53.627972847246184,41.06702371784444,-85.29909483639968,45.618030952547194,-5.863973633953722,72.2503800726762,39.288859518861734,29.040038745725077,-22.275348092749198,45.464986145764406,38.936491877417744,1.630044609501966,14.389298204870592
5,-75.98282895338232,-12.974179581661032,16.356033878222785,16.687409545191553,48.253753652018105,-26.84654001510005,-87.89491528066432,-30.27930592903779,59.42329870071888,-29.803474435414827,-11.708962915236691,160.21235005014736,76.31943863341067,84.80451236587894,-123.89681111980454,24.20492914537117,54.94667365803975,33.537107211995725,-48.592516143817654,-75.28131031114037,-33.3056897416233,-61.426532798897824,20.217988855474584,24.97365431241971,-3.870795249063198,19.4360874112699,45.94429512178658,90.70186580716403,56.834506716965635,23.85435244633599,-17.898875923499734,73.77033720865987,-37.81128696145322,-44.286916443494526
6,-75.11684408524758,-1.5519699819859403,-14.183827722056373,-34.776574195360595,24.951490879919476,-9.842699646273715,-1.6241551688545866,-74.92849345522615,38.30270789798316,81.91340662434571,9.245836878095378,132.30906629040493,-81.36675362042037,-0.046255900156922436,-76.5641356593206,52.880584879101654,-32.89185933981959,-39.114761686813765,-30.484661292777655,34.172764281016164,1.2201557932916012,50.68375665137559,-57.088963256468936,32.040236607852876,30.549876681683564,-0.19799303226173237,-78.97088168287029,47.80342698829418,11.567987222431059,6.692544044813495,47.27074616864643,-40.628837544534065,7.189896217672416,-0.15890480293798617
7,-77.0344203388276,1.6770101230958585,4.72676046616829,32.08446272991805,62.06027206790232,-70.67659428213504,15.781762923941367,-85.41339540783687,79.065210173238,27.84854631825374,6.196306658241031,98.62567450542126,-90.40119026211316,-85.02606679044108,-50.80033786496678,-62.67447758249489,60.65568698917184,-40.587489250127994,27.883232561619113,41.36398775569173,-7.175973168887144,19.655600867779672,34.59336013157869,51.2998000467083,8.882992272408167,-89.62907260957286,-42.52564549738013,34.77856182100773,-1.9585828078367926,19.440623438073274,-47.69110583366352,-14.276686650500933,24.534922331443695,-32.433871913389574
8,-17.763417505683265,-26.975489607626365,71.64113943480697,200.73794207886093,184.827968523852,197.95516189488967,-121.74577779477677,1099.3934803937914,408.4310655345583,117.1286156365641,-181.9098304315528,-26.835415721665086,-66.04415381646828,-19.665667330353973,-11.98809891282384,37.87078849403699,-22.570436114758934,31.164593550901387,-7.456674409547299,17.8009191203081,-34.55870298938377,26.64347852987482,21.576722587458974,35.85222451290659,6.016989673157839,-23.960257706985946,-9.967211940730369,-28.13029440363696,9.947083494755931,18.82941591010536,-6.900170650616143,0.5282993981045109,-9.600775063582628,-5.20215124706993
9,-67.96394375302754,-3.8198882799795464,6.755471950675738,98.51590311203772,40.05804720344933,-97.14436568610127,126.75615889149888,39.274140961777114,-119.00786031759405,-55.169699815425645,54.80240578830275,152.00434580614854,-51.65300337161556,20.624945222096713,-33.792018801690865,-2.6071481716249307,0.6306198388641762,26.54776596674982,-66.32291658523701,-13.977413572401856,-106.8397266470973,44.70194238890413,130.53941674611983,85.9399563046367,-5.787879114265721,-1.0415647362671105,-98.53960141767908,-163.6570725016428,-20.06481961927048,-134.22603003473046,198.00879412569765,-51.4199109340474,48.520499728901214,9.336832026892692
10,-79.54372541473937,-18.14867808640431,-26.053838805903165,3.995907849866253,-11.851734151897709,-38.785690437383465,-89.07715722586099,52.18257281163932,-103.98000264306421,-176.15643093391432,-143.16728580507214,27.666076112842404,119.59444372249479,101.21092931004873,3.5827883417571096,-23.06785573681296,-46.809805112270034,69.24425252446693,-71.65060137845738,4.653992710158558,-26.16656625153214,-29.91735965143459,24.358263224343403,53.658745463419095,-6.769035455690173,5.5644116223318685,-13.676698887024703,116.12063311380724,0.8291278880707891,-62.03483262326886,-27.47802661071124,-56.10812124917461,-13.9432770475151,11.054578198948098
11,-74.79663948875185,-3.5883355404183197,-39.2016286445792,-79.83953418910096,4.468189791025028,66.10081237463174,-60.81155272563006,16.3374130971645,-68.49503159496076,160.06796421679758,-142.942563558353,61.93236508105994,-65.5537922102629,182.88433245040832,-61.623245656970674,91.29438807276091,-27.06058395009129,-33.859710439383775,-54.71797236523133,62.278282543833235,33.00075390498513,66.69998732198655,-145.67047104805263,-37.541190044402825,-59.44915315600832,47.386556349015294,63.511743284000694,197.2339290281935,-76.42974814511965,8.938948822237604,62.935993144156676,-66.67462528007907,-67.80308623867279,-10.208655785205003
