,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,-48.74785262206972,-43.919354460024834,-0.4895223218821255,19.917661966268,-72.54380526140247,53.05936586250426,-84.17097244764868,-154.2634946529287,38.23758372607903,23.480952952961996,58.45910420269509,58.326429033824,-96.53290818054278,52.76295395874725,22.255709899360895,27.781429860430418,-6.053501011030391,-8.9246241576551,-5.997902240088006,-81.1812102425598,62.13842475300629,-134.1983977803767,-19.921856974100344,-33.95727143571723,76.8592906763763,78.1675020582065,-11.492299214028812,-59.88293013333894,63.02675714726998,47.895988366993606,-147.19210048134917,121.6905681452119,91.7337704115254,-115.75304050386966,14.84460597466643,14.244737888543824,87.00404471917838,-0.6891762510848567
1,-53.05374499382405,-61.27188748605415,35.135156051005396,0.010992306046109457,-29.221133402884984,40.9280723237907,-51.00674014809026,-158.79094952893882,-11.61426954841831,26.896820995954386,-90.19297362660271,-9.462316912273307,80.71873672261752,-39.410918601492156,19.118435259408454,12.794008378317272,-14.189766435916535,-5.666889427783497,-69.3240181028141,61.86700562710259,46.73875002589025,5.739034766037947,-68.11672367124592,-36.74002144613964,-1.220790108408629,-74.27136782219276,-84.65468114302452,84.28674121953804,55.39053259051887,108.04463474339506,-48.989599846830956,105.2191054841794,-182.91480742399108,115.92379794017282,23.392947345695717,4.522965993471817,-20.802514008433093,69.14771977376236
2,-49.36378555608352,1.4023872156021109,-60.22387347417127,120.48828393305067,1.0344556620115584,-110.67337361610109,141.72755008403672,285.844215334459,91.87458430237054,93.18030982748618,-173.63643963805296,-116.57319085741301,-141.75264764334563,-109.57635122066813,192.19772074100462,113.99310690742851,-118.27373153847249,-30.12567955790496,45.882096242173894,-262.909792187492,194.05286351757496,28.112733052513224,-54.375050775450866,159.5818469706042,-187.60283687001663,59.809443704253205,-72.93937480711894,32.21177091100258,-108.23837213129539,218.72559281476646,-38.562355571545595,-53.67403848981671,-71.6801341095861,-103.40012470948223,-71.82927434588106,-35.05332053605011,5.033944602568881,-44.75120667723542
3,-34.22437513934107,-29.85690713343224,7.2609012112837386,-31.580671429535993,1.3416152787167737,-96.94057146643932,43.05540901325002,191.3943646801407,-75.7525299591511,-28.819780351609026,53.4778929186031,0.9132663342324465,158.40063385538033,113.31324118308721,-48.63168971917167,-164.26340981735405,-160.3545828662068,-24.6688740995487,323.70034223487175,-8.244146600503438,192.7871706012655,-154.97143158657698,307.6210367699266,-40.4528292526143,-104.71187967356651,106.53523182860418,-62.00213715572299,56.320854147004674,123.13761205394346,-41.58740518752301,193.73092792061254,102.5054796252469,-17.439508019974188,-1.4381723620099907,26.90275384093951,102.35771736745549,-47.83027309633877,8.995336549966849
4,-52.87032182791729,-53.009629906644825,12.128341219741177,-19.056191706585363,-43.93365727129804,96.37957144632853,-92.31679398062737,-221.2847938176008,-74.67827508567908,23.302722979516254,-62.58614442684467,-18.294246332465324,-110.14354880357507,63.97189366640165,22.41178684806567,32.329583164395125,-24.023133163695842,-46.139226760687045,6.608090951379919,-30.88722180854389,96.71481011102942,-60.27171050715982,-22.79817104874022,-108.48745432509747,-61.75440418174235,-13.848358971307434,-62.270520688263304,-7.1569634265086854,-9.65457627907982,-1.014887877532745,-20.993800596023235,18.108603873614808,106.47738617755724,3.8030784267389093,83.1464258523796,-118.31711844272135,-18.021271013160135,76.27722450436309
5,-44.56052506271283,-42.35277550682034,31.575630862852815,39.76592505911398,-77.5503671557004,28.369633894535024,-69.21106593282114,-143.57864152019934,18.808159130453184,12.923193715407361,5.349067476780301,-11.173918557803816,31.436707933376105,194.75724716209282,41.28038359306105,-43.35954031964488,-18.234155066970356,53.220642181507614,81.56151389687264,-29.627722843818244,47.62878166560358,-56.75743516226339,3.0253915897010693,-45.094531356004325,-65.86049122465806,12.72419222794405,54.59315305412117,-56.890866582206165,43.67807156382875,-41.670557933547606,-124.37574275025818,31.41348398383322,26.929066704909804,-101.1780623533347,34.42391991095768,-21.36206497830112,-12.402148817868909,17.365499846345323
6,-53.34340022844452,-54.972219368150405,0.48262442867336397,-52.131623543946176,-3.0971327957937143,9.398127576615181,-67.37274659988141,-73.82214498995516,-62.74685682913967,10.456712887721933,-156.9545578731712,-103.70060065784025,-74.41321626332534,56.86755325895894,10.448947815078295,6.041758331189349,-29.7884070014576,78.47233826504738,-0.9318344817376443,-12.407069709417309,-75.8905592454943,-7.6046578579588955,35.978136304546176,41.47776240456045,63.92620190111886,-34.72151264483209,-46.167144551598284,9.063584332039175,27.992301578933287,4.971918285056809,-34.08609084945345,88.48507328676062,31.84290330978947,30.165219385972804,58.8927150685136,45.112108714462856,-58.67585640859651,-97.69661967777758
7,-49.87414279776159,-63.68760209972491,25.485339282556183,17.473522183899025,-39.90308621641518,-15.395930789383698,-77.87539645275179,-97.31775972543812,15.42013239453139,-45.37779857388683,-132.3608428051453,-58.24141009901658,103.51454467946593,49.362273746549526,-13.327784808657322,-24.183803229515764,-82.5443248773079,34.45249911390989,-4.1226524221528065,64.68935880198393,-65.6254667975531,-36.469854166872395,-23.390252027994332,-66.36100171775159,32.80174847284758,-60.38787356775909,79.7142845990845,47.53493624148141,51.24251193570123,-24.41803200153423,46.68585301341088,-15.70250322714888,11.124793047050536,-12.991224452255384,-79.4066916274337,52.81169081466586,-41.41866463976654,-56.72554305406923
8,-8.842973156029043,174.16443074343778,250.738757330991,395.6575948995817,-306.40871855730404,-10.355747669158744,1317.2122570037848,-347.3200898680881,-251.44334089377497,-162.89326362903174,14.958318378776697,7.030097442276474,-32.299930408259456,17.660545304804227,-19.900667997572373,9.670340873303328,38.93996109581988,25.62265836462116,-17.272376177234374,23.64073893509429,-23.745854126537306,-45.02435234807965,-15.568568488267331,10.562763194468035,-4.051317830885707,8.883495695041299,-7.500457514670551,14.339680894155345,22.703794085611374,-11.77773469313515,9.510737216880882,-15.725328517220033,-1.6469891987965748,-9.306055969925861,-6.421459612251389,-0.17173669720131074,2.4530343089118487,-23.21915659083094
9,-49.98094065950296,-32.55111501032202,-26.919370880082,68.48208814881022,-33.777752088148276,-119.41343874915171,11.476157573367294,156.63345440509207,132.578124903533,-10.70897241211046,-80.45677228694846,-21.172025372833907,52.02369398197004,116.58526327408933,20.762214738309538,16.02665493023314,30.277774678380187,119.87889203973849,22.563674431896406,110.87869604779551,-53.46004045441971,-170.47778564198177,-47.476253500656775,160.33674357486183,63.8494444229801,-16.876383675492516,-88.94484572704408,58.444106679042285,-207.15159999994532,-4.124948193295349,78.10788626214182,36.37894281534848,72.00112801407892,185.28207767191662,192.7072172572884,-123.8620466285065,138.75742402881514,4.387615928719464
