,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,-70.19021140269088,29.789251053179996,-121.03954286380322,-104.41098142439067,-87.68842167277661,74.58373920412728,-0.24450435211128235,-18.581588544785774,-47.79612542994967,-78.15536513453695,-113.42888744452559,20.7200000911708,95.35674571770845,76.4780214049245,-2.278312809203237,79.01324826656439,1.3503557572931852,117.88694066792654,-65.33940081300045,9.785956590671447,-177.77517447239336,175.74978849558212,-74.13203530854682,-36.297558155737825,-25.888086400033643,-96.5809714639873,23.757809443140413,-18.868157731345118,153.68559022100365
1,-98.62490136858332,-73.13510716238935,69.70601773997811,-63.05604370842684,-61.5328364974754,1.7407108968577283,-35.90606126016198,157.7738587854701,-26.936281317852455,42.800172041472344,-47.58909236669169,-294.99878938327527,-30.564997864060178,-102.09145424376554,-36.77028670478965,-147.21074896218536,-22.09761502108658,87.25519685068627,-109.8718581941315,114.26534035265396,-156.1708104685478,-77.12058061535899,-20.256880272106606,-95.49368530201325,-70.74450001806194,188.92349443748984,-95.8057144619342,97.25268515024437,47.5113066224691
2,-24.11312445205224,143.67517054440125,-87.97687222127978,-53.364969202429144,133.61473425733772,-118.07604475047602,16.234891888221927,-41.400346440029786,-148.17413430065733,147.82781967580212,34.78250110456005,-30.864611779263086,-177.83212062567173,-204.49142528311262,298.67924553269233,-144.10528455153485,-30.780213989445645,-87.14167834926364,-209.00125293209337,-128.38403710495746,269.3883480991744,267.8356224499104,-10.409965648261505,33.60887137783912,-102.95184656289236,15.847058412151686,125.77234701849687,52.3096745276816,218.38751852742632
3,-78.06187826068148,1.2021581442053546,-9.089997908787318,-44.08121602960937,56.74820830088408,-169.52883026528488,98.89859673578337,88.50550245270735,-156.1662086730235,-42.80365573270568,-158.20792060603213,-52.79462222304713,106.68864253045444,-115.89027030513296,156.89896591858957,-60.429850152688836,0.1363434529404443,-26.030681692685857,-52.816312144212105,-3.0115988969175653,-228.7777305361357,-95.45431108926545,-218.86360210099372,131.82504000317164,322.6475576164873,-80.34724471833206,41.061820535135965,178.65136206372674,97.46054095705843
4,-30.42908368162562,135.05328264039733,-197.89819889768003,-108.22761643494107,16.63037651173085,97.25253016990129,-35.69389410346106,-123.32476234917678,-37.247109197178055,94.99415627016536,30.980677342335035,2.5761985923600563,-11.111974153366207,9.903988076093157,-12.41421889999622,-37.77525442059491,-24.246327367520422,-3.0324203477128058,-51.7869562688234,-1.3151051626138375,-75.06800424625007,10.20798569413402,70.5905141707807,78.68568918852768,-46.930102844313616,-18.991725578917997,67.30778081899071,-91.69986433526837,-71.39901677145747
5,-95.97442588612354,-258.1993860315442,255.60480447306,182.36332803629506,-18.377075546820095,-212.36370168666699,-53.48330728640885,-3.20208906438624,-62.185271345350294,191.11850933640048,479.75962239829636,33.836786968377126,268.3901910834414,-133.57563125394228,-37.36020427184643,124.58702656931335,-433.9930214368878,113.70179239433635,-39.36106726370737,-164.23534339701212,-112.37171547246557,31.60702237206141,8.651753928591015,-34.554288191571125,32.529070659858355,-0.20056949228128634,-5.607589855218016,3.5200842629215283,-36.39349508386486
6,-72.8751170556766,-66.37745871577782,43.054957346717416,66.54405243360983,24.630948514168367,-234.9246122317204,44.38697947486414,52.972298663743196,-112.36540933586456,-49.02127791389224,-173.37122520082693,-34.57040394489112,167.83807850398446,-96.10595885333224,98.99897932635442,24.295786556014257,110.1125775143233,-102.04484842671697,221.96099921441927,-250.31128759858169,71.0090767909459,-73.53801255371168,-6.285059634276182,24.875692619828925,-121.85805661567603,-19.598347611001174,-223.16059273811376,69.77549271336419,-165.71536029351486
7,250.93515993419652,1180.5005373632757,869.1072817601126,265.6191016632995,-143.10002428726972,108.84409037054749,-206.83580496941076,-136.04156056907152,-28.87021750232693,-49.402859846635764,-64.88828898885289,29.144890942311914,42.65628718937656,-18.489785166044555,-25.682877113621863,-11.65598693352999,8.669229319626355,0.5937639878009232,-11.722823320523254,-14.920375639194129,-18.71814053274076,0.09751031196960358,0.18630940067627952,-4.164719074314505,14.322503044261849,10.815120438443909,-1.6052862018425418,-6.262866475745585,7.392675783930214
8,-69.01985322323922,315.79206088958415,47.08781744709462,-177.65633100035632,-51.93264160286199,25.838184411894748,261.79582761249395,460.30499841486693,-61.12314457271813,163.38506195722792,233.84018480948524,-143.85332705692275,-211.63988908810794,468.84561099113387,170.3759834514264,280.9349475242015,60.61011487946651,29.142670534959116,45.75998868557624,-106.5327461297034,-13.232001755170524,-27.392606868004314,-6.901344192428475,-4.707339787841263,-26.474263766142005,43.11279848767508,-23.029082816968174,74.84032875861081,13.199276031399148
9,-66.94362990165267,90.00562746042205,5.416205770776981,-95.31854001360864,44.61637555137177,-165.27736802679982,130.8362027676634,145.3272910529231,-52.57304363410783,-36.20001264627737,-107.2260839816596,-31.935127755035662,-55.908781358394684,-6.23579094467402,-0.8416265570210143,42.44450196282398,-33.06012329456058,-53.50962073875995,-209.64142950428015,-31.744693467537736,16.13628167291409,66.99653322656222,-5.8463186261723274,-126.79042700679328,181.47616655800957,-196.63147769252222,149.3272321946524,-182.95451948346894,-177.88662416052642
10,-100.26825389799731,101.58479477431607,52.38064538082274,-167.48445582898307,-55.376793989676145,24.807688680936813,259.3285324703985,441.6549907603231,56.12327392222428,-103.90508242347398,-102.36963595288938,-41.900783600899445,381.2308138603193,-86.3264556744222,-67.78856864848754,-28.124055769471866,-88.29018836199961,-193.2776317774652,90.74927314327745,68.03597067243753,140.40312413613103,-84.63484736966689,292.5150709141424,18.08443276695788,-90.25575426232838,-12.62921802191114,231.74068337288801,16.598941841627198,66.92041043936514
11,-50.856949476695384,238.6253767001856,-61.40432428314656,-119.68884638348287,79.82497685339688,-81.64321950134331,135.57927142789296,149.82943175763495,-111.56556709983457,140.18928920065702,38.34886220778256,-209.56059613097509,-70.53080818249296,-163.21818296543913,-45.980556063127416,-107.45449794065078,-72.72434311433439,278.772133506763,181.18909590580927,309.1784959616819,161.2011176954345,46.78215122796929,-35.86246433261203,-6.297333535231638,-23.20317328291512,-254.70029650379422,-220.3099690395096,-122.0249782462679,-68.95795925128263
