,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.022369695189584194,0.022239401497210563,0.02220459702835743,0.02210282310773597,0.022009735418190006,0.02189082614190361,0.02183748839399243,0.02181068042447523,0.02172859718958708,0.021658075298871184,0.02158008805401828,0.02152833260465739,0.021318342043290375,0.02122834845866485,0.021088720865367755,0.020881987196339963,0.020858502610245702,0.020645833585170446,0.02050698265181007,0.020458505265805223,0.02020525324092439,0.02000308597282559,0.019710393114500856,0.019615516868996364,0.019301201024532776,0.018886687961796468,0.018813985497203305,0.018718970162964196,0.01837849362383838,0.018153533755338888,0.017848129368640532,0.01712890432198018,0.016688987756423853,0.016541411673277773,0.01639179709106059,0.016104806509968823,0.015343129852144411,0.014775402233263528,0.01436961187283005,0.013944194967548108,0.013246277340410936,0.0123190179567232
