,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,2.3340921001412585,4.65662796993531,6.967897887631984,9.266552709223948,11.522249645393586,13.76898573762524,15.992179766107483,18.165042281791997,20.33404258015206,22.472647902167136,24.577687995577765,26.66220621869489,28.7259557919008,30.77266962971225,32.77267387269114,34.73087873302496,36.675182323187094,38.5879798649508,40.46969768333775,42.34471764943602,44.185496932540694,46.00533316499219,47.78284918589776,49.52194010421807,51.24877180440504,52.962927187771655,54.65709296253575,56.3198999631291,57.95615573965859,59.57800189049453,61.19422604430187,62.78268483313161,64.36028504082944,65.91045057127745,67.40360537748919,68.87332269873211,70.33527830948866,71.72924798310537,73.09576476458473,74.45549492809764,75.78104834352847,77.03589051276442,78.26595931442036,79.44848666761756,80.56880215059434
