,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.02402386569582211,0.023968554528487503,0.02392155451136752,0.023765715641763867,0.02354325727354923,0.023450535194197573,0.023203668669675215,0.02289587341585901,0.022797385941114218,0.022397667063845654,0.022184631401656402,0.02169936540210641,0.021497771567650748,0.021294077896150673,0.020753463032093612,0.020580125433426882,0.020312882845609052,0.019874412642229295,0.019424072564659615,0.019219313829605025,0.019041889657980437,0.018823252588724266,0.01855254325973588,0.018252781345281875,0.018072982357383173,0.01753096682643027,0.017120945379455813,0.017075672450408,0.016914908163261123,0.01667843832717539,0.01637535664333438,0.01591991968795343,0.015884165233651697,0.015691363594657653,0.015358624422421342,0.014965769969572117,0.014562478754021977,0.014393883889639551,0.014104426666055369,0.01364234128262955,0.012992836730011762,0.012634061091153066,0.012123964957991716
