,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.061224032169881835,0.06121543240469274,0.06120622649356689,0.06118210033545052,0.06117261757708329,0.061111497211651336,0.06108989010920592,0.06098362550255758,0.06093392810049217,0.06086411137217145,0.06081300150171616,0.06059587106579976,0.06043440037553466,0.0593231629154785
