,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.13562595478288775,1.1312245643874344,0.8589290207871922,-0.35015098185310906,-0.9379674950570448,1.599007830523619,-2.8914405711351754,-0.8153534252864185,1.9571350162879773,-3.2461521002423694,-1.9354888825636427,-4.357554389091797,0.18154739087794505,-0.2332919830215815,0.5174033280223416,-1.156793412094221
1,0.3362485354125595,0.6036698605210199,0.5326774708492946,-0.25157319803377814,-1.8698643846771354,0.7746302246896857,-1.2384363841904347,1.127440390654496,-1.0851783747039965,-0.7031051260348538,0.5222782697579752,-2.9653513256474207,-0.16996888218659778,0.3942870207608385,-0.9327894574008784,0.796543067185037
2,0.008226229906569143,-1.924060938338501,-1.30964061742398,-0.3046671386464938,-2.6206828652092335,-1.1659060646212356,2.7048216206110833,0.6901930605220687,2.731087252048738,-0.6807030798784258,0.6771164812333288,-2.0877961405489147,0.11435866669802265,6.173569993199652,4.835905663346022,-2.967628043951835
3,0.4259321739682053,0.6219264601637804,0.4811322333980381,0.32291743963698827,-2.221488016539008,-1.2369028215961027,-2.35787139086774,3.878208607302701,-2.514544187713766,1.8616466261992635,4.643857199068306,0.13627254958569615,-2.300805113929531,-2.071582431552436,0.6648322954704455,-3.635525120763676
4,0.2703915576061011,8.490083042897773,-5.099399639167833,5.011220596349743,-2.393081354891864,-3.2559410776343434,1.4224239401375047,-3.057741009693335,0.13500028032649442,0.6969382535808479,-0.087106860470651,0.013121741418375887,0.804551368664083,-0.4440545563298505,0.3358445543600941,0.542297644723767
5,-0.6914190758295327,-0.2490555046852521,-1.0153435269921536,-0.5849181465181419,1.562256850539673,1.0814769176083905,-1.757492432518071,-1.803032088295397,-0.38449230311427934,0.054799332395759924,-0.01562113555905709,-0.2984430010939634,1.248638960273778,-1.1125093670147594,-0.1032361142566758,-1.6332156937503977
6,-0.05057518546194128,0.5323969209367876,1.2531743817071264,-0.021797943858336773,-1.2526989910941624,1.5336755193319547,-2.2080151884660824,-1.31518587070525,0.8423160473247253,0.010139751760669195,1.7246950734617594,0.4441876263603148,-0.052807196494510225,-0.6896239988456345,1.2777650869830848,-0.43538833032757074
7,0.5189990560095179,-0.19310728767227014,0.3392489394641378,-1.629093782269524,-1.772189516252293,-0.14407778663478166,-0.27005241443380557,-0.5584435434850886,-3.084305642104968,-0.23641360071405423,-3.1260537608534533,-0.7485573554745922,4.212076396175735,-0.27830725124756256,-1.683936987561488,-1.6668367210307875
8,3.304944158819152,-2.623490664513823,-2.7631929254558503,5.519241342508445,1.1028937295248669,6.565885666905491,-0.6790896794317968,-0.13066595228251318,-3.4969216813303583,3.014641868648319,-1.9337083884026345,-2.1168846348919543,-1.931977551577205,0.4976095956242011,2.060517792146297,0.6589316599744758
9,0.07290454974306261,-1.750728897808522,-1.1890220850990545,-0.45428258839665137,-3.0559456194909305,-0.43378027702839733,4.186279595814175,1.7506230354546677,2.439441797284869,-0.6930275540214833,-0.8937426050970622,-0.37263874880094044,-3.056409125509128,-1.700238614793921,1.4442197924410127,0.09982382852915246
10,-0.31085055687191016,0.9705833371451994,2.6252725114943707,0.7024238755463139,0.18585848946780528,0.18325950920940484,-0.5335135232964938,0.7485807330692293,3.6872792906088017,3.231386832232753,-2.0071827725602693,0.21017948888016943,-1.45099927909526,-0.34052499695703614,0.15825006698723565,-0.1146287416780292
11,-0.2754320455675701,-1.97562893946692,-1.613859511577327,-0.24903290566939346,0.6555982807541124,0.34556635812117265,0.31714810141446037,-2.115057680212072,0.47118317390985637,2.8850634402351782,0.4028995101586405,-0.8773349950709471,1.6444353435547752,-1.8520450859108404,1.6687825662653215,-1.339073444041025
12,-0.5394739349447168,0.7125529709612856,0.2832972381823551,0.3673132972914582,1.7427151553289877,-0.4223061688515809,-1.0093250387659474,-0.13828871294743006,0.7820853750790043,0.907089729740687,0.09681050950846154,0.9109570118413207,-3.9035314393120237,3.2498916886915077,-4.464611685403895,-1.4091427388932625
13,-0.4679913558838411,-0.4799568833350775,-0.7750458429833779,0.04012434964736249,1.0237576902554344,0.32393846170551027,-0.8168676293711241,0.38022580789372057,3.157770042557199,0.5915395622104528,0.15244133142875135,0.21812874729942916,1.0812130403890408,-1.3025014018273777,1.4678042846353032,0.06709393558458954
