,0
0,-0.8706611990324908
1,-1.1616654740708312
2,-0.8233508767425326
3,-1.1500637665823534
4,-1.2130466947237166
5,-0.7829997982921085
6,1.2975708904979506
7,1.202616849160075
8,-0.32186807445557203
9,-1.1382266328718018
10,-1.0210943929645169
11,0.36854612909448864
12,-0.40402675595694226
13,0.24039689805722977
14,0.08788408081052677
15,-0.6377086232139629
16,1.134211273246085
17,-0.1066418609554515
18,0.11294328635464976
19,-1.121785354038867
20,0.1681631956648495
21,-0.20966467987746792
22,-1.249185488629528
23,0.24786666713358632
24,1.149098938385259
25,-0.08246618735644852
26,1.1598365003072915
27,0.3557900309313455
28,0.5983178292217448
29,0.3853083571065728
30,1.0853140602945335
31,-1.180509220430988
32,-1.2148625979594192
33,-1.2075467072485555
34,1.2003087776821015
35,-0.29205388357174955
36,-1.252963656031722
37,1.1880876468548283
38,-0.8697432525550604
39,0.43561726759147495
40,0.5880725551080938
41,-0.7449400127991902
42,-0.8185690578559713
43,-0.5499870485324482
44,-1.2200946280678102
45,-0.4411546042510159
46,1.2649893758470774
47,0.4172782914624469
48,0.933398893273786
49,-1.0638585049329496
50,-0.2846563401382325
51,-1.0592184998669367
52,-1.2816818304906545
53,-1.2885546680528956
54,-1.298530795796629
55,-1.1953398881618016
56,-1.157607344466494
57,-0.5756968783128005
58,-0.5222637845896427
59,-0.716893622801028
60,-0.8725929035723863
61,1.1297261520103805
62,0.6203224675266845
63,-0.3507072940599502
64,-0.47337584386445997
65,-0.34848512874461895
66,-0.5041709417453429
67,0.8454907593823762
68,0.2185848533570728
69,0.15231362069656412
70,0.07387288864645372
71,-0.204541442749322
72,-1.18879154620014
73,0.6072814693221501
74,0.8094191835362371
75,0.21547204681593232
76,-1.0760154705865332
77,-0.1220400009268431
78,-0.25185720091945146
79,0.24264031418855048
80,0.4904350985537005
81,-0.9807024431161797
82,1.27604965884471
83,0.3082831677523427
84,0.6475555982502296
85,-0.9811388310707716
86,0.6346898723834135
87,0.7422963732787027
88,0.28713154792825263
89,0.6530422751260728
90,0.604926321654022
91,0.3140734332836666
92,-0.08278270823186291
93,-0.10857320876663741
94,0.7240506011359725
95,0.9830177450631004
96,0.5485571322114131
97,-1.11640495278358
98,0.5488001523602215
99,0.09689523083556217
100,-0.1259061188466284
101,0.4304548126332955
102,0.787662889655145
103,0.09439414394767126
104,0.536021895161587
105,0.21079473408534716
106,0.20446163764064326
107,-0.1915367952139895
