,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.06122403206820939,0.06121540142477353,0.06120643252271781,0.061182721497734675,0.06117122819655165,0.06111819595942181,0.06108903989695411,0.060999204087064884,0.060940739129369294,0.06086939959400196,0.06080388208428083,0.060594790262596857,0.060429060852302895,0.05919882422904186
