,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,6.122403206820938,12.243943349298291,18.364586601570075,24.482858751343542,30.599981570998708,36.71180116694089,42.8207051566363,48.92062556534279,55.01469947827972,61.101639437679914,67.18202764610798,73.24150667236768,79.28441275759796,85.20429518050216
