,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,2.3406896767085805,4.669559667653827,6.96699163852581,9.257510687063995,11.538954882355151,13.807975225226787,16.057646187045545,18.293440204604288,20.518862519531687,22.719407312385037,24.901090803859958,27.064035298898542,29.20663756309625,31.307526182427885,33.37782813741168,35.43022169639362,37.467870413049425,39.48353217482778,41.477027622843224,43.4579250059969,45.39090667304989,47.31025163828161,49.20794855945928,51.07932584493978,52.910487085396106,54.68381596517035,56.41050631556412,58.08196574600818,59.73078006177472,61.35874924266144,62.96356480995786,64.49789012620138,65.95106461897981,67.3841472399813,68.77125284202587,70.08617385825832,71.31201035743364,72.51440764829641,73.66139345655291,74.77963362106308,75.85688073807614,76.8861734654877,77.88792436600903,78.86500889985099,79.80052977319185,80.67683917725412
