,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,13.924410850275615,23.22556386231474,29.781417058795988,34.105323507301954,37.57763538700083,40.69934742771045,43.35610163769108,45.96155898745767,48.4324783472467,50.68879651927506,52.77772504405591,54.831367723671974,56.665968906957765,58.35168922627874,59.99077266440428,61.57203098989118,63.08472024841997,64.48956775489876,65.82004657033438,67.09728503478021,68.31578295077749,69.48074231845374,70.60279835900207,71.70449658242094,72.7591458942612,73.76552345992769,74.71337978541247,75.6125879794034,76.4370724473982,77.24004971244179,78.03136115868628,78.76851943446988,79.48315915303232,80.19083322423583
