,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,0.020227700363611118,0.02008889755935763,0.019557630985960472,0.01933830779691407,0.019151876598971176,0.018950930881127318,0.018894378808316542,0.018802068665680703,0.018668472692711068,0.018394784871100026,0.018298474380723788,0.018049936735941297,0.01789504939098501,0.017435595623990965,0.017186067625241414,0.01693345923677946,0.016701535288814174,0.01652813649392283,0.016375772519574987,0.016218849579938972,0.01589253169621621,0.015809730128949616,0.015662577181786243,0.015495702846187577,0.015374083992661805,0.015072968415833,0.014850972952152545,0.014712667301479973,0.014074159005586295,0.013949105091760446,0.013755134192228916,0.013418440139151817,0.01338536510918344,0.01319074192065997,0.01281747650411474,0.012577044506478868,0.012038863055914171,0.011631759990621158,0.011440116104116346,0.011264584365343625,0.010991555526218798,0.01083570065250729,0.010505525392649928,0.010361520453139213,0.010041557989031369,0.00992265148377167,0.009780942295884403,0.009619060434912905,0.009517931613120747,0.009345201493795937,0.008931126676762328,0.008552724417041078,0.008270699328824,0.008055052242367466,0.008016186632408205,0.007854084403860586,0.00763743046000824,0.007401658338800139
