,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,3.426713378060585,6.646933647657412,9.822127016251061,12.700946786882783,15.346588279593352,17.875772334072593,20.26520781900471,22.468183706409334,24.60054679148542,26.583307549965006,28.487634716625802,30.371129659271556,32.21908348243949,33.99348486278228,35.74823447164467,37.44345352521968,39.07142909437663,40.61972468639595,42.11686886471911,43.55257571966225,44.95808703258305,46.349746379107955,47.71112010447489,49.03189304374695,50.342338915239495,51.581489385873084,52.81117324165231,54.00844933475414,55.160482618100914,56.29972230413015,57.42862717997348,58.52305367975972,59.60096496528391,60.654338599244554,61.701873983950826,62.73243478243886,63.743786752011886,64.73787634544985,65.67471227441455,66.5946859331188,67.51046397989539,68.41186274987656,69.29051361519889,70.16641270553112,71.01404074217481,71.8423793070974,72.64701792026422,73.43989132067173,74.2124843205488,74.96969707542112,75.71362608429004,76.43602430593876,77.14328165845492,77.83710805474516,78.52909835273203,79.20119212797628,79.86621396144493,80.52717757171894
