,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,2.404290135273011,4.772086904296375,7.081153897858397,9.353321386223103,11.621346311601172,13.835986306489684,16.03434738906557,18.18660001876141,20.326295338490883,22.41374630413347,24.477596360401215,26.479728447875818,28.45253121049832,30.36570935403481,32.206286055482146,34.026348558242546,35.81207270059605,37.56656245620304,39.29816146762041,41.01076469047788,42.65845864705196,44.29407457755279,45.89986976962796,47.48725364222576,49.019303968050885,50.532242359098575,52.01708966509124,53.45999538592149,54.851982804926514,56.20158745059729,57.52880824159343,58.825632786526306,60.068044191652305,61.28455113010205,62.4923074897405,63.66252445271488,64.77093764460837,65.85982768018948,66.93946698024095,67.96658462961751,68.97895933715616,69.94442100929801,70.90567580341335,71.8347187348337,72.74174553962524,73.62589211580467,74.48360806960002,75.32256560599687,76.1447153703752,76.94431625275452,77.71400468997012,78.45885402319381,79.16531569748597,79.87069639651557,80.55687583338634
