,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,3.2218844788192946,6.331374037380321,9.090027053422478,11.759738271592854,14.349150832423643,16.660125725714025,18.92496495555206,21.095267686819806,23.193595311831842,25.209222935792035,27.072660533158853,28.9049793881493,30.673407225100984,32.43184408215913,34.10910662659154,35.74941829185667,37.330117226021216,38.89388832700706,40.40008897127448,41.81392124021671,43.21973754943457,44.58887100550438,45.91051601526992,47.21566700061226,48.50501213858819,49.771011817687985,50.999162323224056,52.20583981093492,53.398007333259535,54.57205077893187,55.70875708710563,56.83110974600913,57.91973848860618,58.977138666870786,60.00738927062179,61.013477954784115,62.003342213848796,62.9896308366639,63.93615275592906,64.85810020137704,65.76859233577397,66.66885200011633,67.54981400214926,68.41557072589043,69.25709335751708,70.08414192070164,70.90661079242481,71.70745141047436,72.49525074644583,73.27494684080966,74.05162330789462,74.81116730230119,75.55276631957717,76.28453872495714,77.00122728714848,77.7048684140172,78.39228452790142,79.06653716310772,79.73099117237437,80.37767114213653
