,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,27.3,36.0,41.0,45.0,48.3,51.4,53.9,56.199999999999996,58.199999999999996,60.099999999999994,61.89999999999999,63.599999999999994,65.19999999999999,66.69999999999999,68.19999999999999,69.6,71.0,72.3,73.6,74.89999999999999,76.1,77.3,78.39999999999999,79.49999999999999,80.59999999999998
