,0,1,2,3,4,5,6,7,8,9,10,11
0,0.4281581926815796,0.10477338432000405,0.07645740292009948,0.040420077990760285,0.032138733280916355,0.028615832055203138,0.02290196973999525,0.019091034944032706,0.015473476044728013,0.015055957269544095,0.01369180948464956,0.012366570236335667
