,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.16558243592151067,0.06280452350055178,0.05471915140034969,0.047587317883234746,0.04090892250776359,0.03963999079376693,0.032587455937334864,0.03160103187805366,0.02582683818214619,0.02147468756908336,0.02109091253489877,0.019898248960004278,0.018770179331400162,0.017549894643525334,0.01738469067818876,0.0169275203271371,0.0162308681373312,0.015670684329923516,0.01513641119016931,0.01466803534707778,0.014256745951683072,0.0133024626310019,0.013285949486644601,0.012992684584883856,0.012609935768854538,0.01215315605146649,0.0120829581940435,0.01203312794717625,0.011675622606308887
