,input_1,block1_conv1,block1_conv2,block1_pool,block2_conv1,block2_conv2,block2_pool,block3_conv1,block3_conv2,block3_conv3,block3_pool,block4_conv1,block4_conv2,block4_conv3,block4_pool,block5_conv1,block5_conv2,block5_conv3,block5_pool
44,,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3,3,3,3,4,2,2,2
45,,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3,3,4,3,4,3,2,2
46,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4,4,2,2,2,2,2,2
47,,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3,4,2,2,3,3,3,3
48,,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3,4,4,3,4,3,1,1
49,,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4,3,2,3,4,3,1,2
50,,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4,3,2,2,4,4,2,2
51,,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4,4,3,3,3,2,2,2
52,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,3,3,3,3,2,2
53,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4,3,4,4,3,3,2,2
54,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4,4,4,3,4,3,2,2
55,,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4,4,4,4,4,3,3,3
56,,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3,4,3,3,4,3,3,3
57,,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3,3,4,4,3,3,1,1
58,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4,4,4,4,3,3,2,2
59,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3,4,3,4,3,2,2,3
60,,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2,4,3,3,2,3,1,1
61,,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4,4,3,3,3,3,1,1
62,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4,4,4,4,4,3,3,3
63,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4,4,4,4,2,2,1,1
64,,,,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4,2,4,4,4,3,1,1
65,,,,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3,4,3,3,4,1,1,1
66,,,,,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4,4,3,3,3,3,2,2
67,,,,,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4,4,3,3,2,3,2,2
68,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,4,3,3,3,3,2,2
69,,,,,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3,4,4,4,3,3,2,2
70,,,,,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3,3,4,4,3,3,1,1
71,,,,,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4,4,4,4,4,3,2,2
72,,,,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4,3,3,2,4,3,2,2
73,,,,,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4,3,4,4,4,3,2,2
74,,,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3,3,3,3,3,4,2,2
75,,,,,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4,3,3,3,4,4,2,2
76,,,,,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4,3,4,4,3,3,1,1
77,,,,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3,3,3,3,3,3,2,2
78,,,,,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4,4,4,4,4,3,1,1
79,,,,,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4,3,3,3,3,4,1,1
80,,,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3,4,3,3,3,4,3,3
81,,,,,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3,3,4,4,4,4,3,3
82,,,,,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4,4,3,3,3,3,2,2
83,,,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2,2,2,2,3,3,1,2
84,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,3,3,3,3,1,2
85,,,,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3,3,4,4,3,3,2,2
86,,,,,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3,4,3,3,3,3,2,2
87,,,,,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4,2,3,3,4,3,2,2
88,,,,,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3,4,4,4,3,3,2,2
89,,,,,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3,3,4,4,3,3,2,2
90,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,3,1,2
91,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,3,3,2,3,1,2
92,,,,,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3,4,4,4,3,1,2,2
93,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,4,4,3,2,2,2
94,,,,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3,3,2,3,3,3,2,2
95,,,,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4,3,3,3,3,3,3,2
96,,,,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4,4,4,4,2,3,1,2
97,,,,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4,4,3,3,4,2,1,2
98,,,,,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4,3,3,3,4,3,1,2
99,,,,,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3,3,4,4,3,3,2,2
100,,,,,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3,4,2,2,2,4,2,3
101,,,,,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3,4,3,4,4,3,1,2
102,,,,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4,4,4,4,3,1,2,2
103,,,,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,4,3,3,2,3,2,2
104,,,,,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3,3,3,4,3,2,2,2
105,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,3,3,2,4,2,2
106,,,,,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4,4,3,3,2,3,2,2
107,,,,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4,3,3,3,3,4,3,2
108,,,,,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4,4,4,4,4,2,3,2
109,,,,,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3,4,4,4,4,2,2,2
110,,,,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3,4,2,2,3,2,3,4
111,,,,,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4,3,4,4,4,2,2,2
112,,,,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4,3,4,4,4,3,1,1
113,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,3,3,3,3,3,3
114,,,,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4,3,4,4,4,3,1,1
115,,,,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4,3,3,3,3,2,2,2
116,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,4,3,3,3,3
117,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,3,3,2,2
118,,,,,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4,4,2,3,3,3,3,3
119,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3,4,4,4,3,2,2,2
120,,,,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4,3,4,3,4,3,2,2
121,,,,,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3,4,4,4,3,2,3,3
122,,,,,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4,4,3,3,3,3,1,1
123,,,,,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3,3,3,3,3,3,4,4
124,,,,,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4,3,3,3,2,1,2,2
125,,,,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4,3,3,3,3,3,2,3
126,,,,,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4,3,2,2,4,3,1,1
127,,,,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,4,3,3,4,3,1,1
128,,,,,,,,4.0,3.0,4.0,3.0,3,3,4,4,3,3,1,2
129,,,,,,,,4.0,3.0,4.0,4.0,3,3,4,4,3,3,2,3
130,,,,,,,,4.0,3.0,4.0,4.0,4,4,2,2,3,3,2,2
131,,,,,,,,3.0,4.0,3.0,3.0,3,4,3,3,2,3,3,3
132,,,,,,,,3.0,4.0,4.0,4.0,4,4,3,4,4,4,1,1
133,,,,,,,,3.0,4.0,3.0,3.0,4,3,4,4,4,3,2,2
134,,,,,,,,3.0,3.0,3.0,3.0,3,4,3,3,3,2,1,1
135,,,,,,,,3.0,4.0,4.0,3.0,4,4,4,3,4,3,3,3
136,,,,,,,,4.0,3.0,3.0,3.0,4,3,4,4,4,2,3,2
137,,,,,,,,4.0,4.0,4.0,4.0,3,3,4,4,4,1,2,2
138,,,,,,,,4.0,4.0,4.0,4.0,4,4,3,3,4,2,3,3
139,,,,,,,,4.0,4.0,3.0,3.0,3,3,4,4,3,3,1,1
140,,,,,,,,4.0,3.0,4.0,4.0,3,4,3,3,4,3,1,1
141,,,,,,,,3.0,4.0,3.0,3.0,3,3,4,3,4,3,3,3
142,,,,,,,,4.0,4.0,3.0,3.0,3,3,4,4,3,4,1,1
143,,,,,,,,4.0,4.0,4.0,4.0,3,3,3,3,4,3,2,2
144,,,,,,,,4.0,3.0,4.0,4.0,3,4,4,3,3,3,2,2
145,,,,,,,,4.0,4.0,4.0,4.0,4,3,4,4,3,2,2,2
146,,,,,,,,3.0,3.0,4.0,4.0,3,3,4,4,4,3,2,2
147,,,,,,,,3.0,3.0,4.0,4.0,4,4,3,3,3,3,1,2
148,,,,,,,,4.0,4.0,4.0,4.0,4,4,4,4,3,3,2,2
149,,,,,,,,3.0,4.0,4.0,4.0,3,3,4,4,3,3,2,2
150,,,,,,,,4.0,4.0,3.0,3.0,3,3,4,4,3,3,1,1
151,,,,,,,,4.0,4.0,4.0,3.0,4,4,3,2,4,3,3,3
152,,,,,,,,3.0,4.0,4.0,3.0,4,3,3,3,3,3,3,3
153,,,,,,,,4.0,4.0,4.0,4.0,4,3,3,3,4,2,2,3
154,,,,,,,,4.0,4.0,4.0,4.0,4,4,4,4,4,4,2,2
155,,,,,,,,4.0,4.0,4.0,4.0,4,3,4,3,3,3,2,2
156,,,,,,,,4.0,3.0,3.0,3.0,3,4,3,4,3,4,2,2
157,,,,,,,,4.0,4.0,4.0,4.0,4,4,3,3,2,3,3,3
158,,,,,,,,4.0,4.0,4.0,4.0,4,4,4,4,4,3,2,2
159,,,,,,,,3.0,4.0,3.0,3.0,3,3,3,3,3,3,2,2
160,,,,,,,,4.0,4.0,3.0,3.0,3,4,3,3,3,4,2,2
161,,,,,,,,3.0,4.0,3.0,3.0,4,4,4,4,3,3,3,3
162,,,,,,,,3.0,3.0,4.0,4.0,4,3,4,4,3,3,1,1
163,,,,,,,,4.0,4.0,3.0,3.0,3,3,3,3,3,2,2,2
164,,,,,,,,3.0,3.0,4.0,4.0,4,3,3,3,2,3,3,3
165,,,,,,,,4.0,4.0,3.0,3.0,3,3,3,3,3,3,3,3
166,,,,,,,,4.0,4.0,4.0,4.0,4,4,3,3,3,2,1,1
167,,,,,,,,4.0,4.0,4.0,4.0,4,4,3,3,3,3,2,2
168,,,,,,,,3.0,4.0,4.0,3.0,3,4,3,3,4,3,2,2
169,,,,,,,,4.0,4.0,3.0,3.0,4,4,4,4,2,4,2,2
170,,,,,,,,3.0,3.0,4.0,3.0,4,3,3,3,2,4,2,2
171,,,,,,,,3.0,4.0,4.0,4.0,3,4,3,3,3,2,3,3
172,,,,,,,,4.0,4.0,4.0,3.0,3,3,3,3,2,3,1,1
173,,,,,,,,3.0,3.0,3.0,3.0,3,4,3,3,3,3,1,1
174,,,,,,,,3.0,4.0,4.0,3.0,4,3,3,3,3,3,2,2
175,,,,,,,,4.0,3.0,4.0,4.0,3,3,3,3,4,3,2,2
176,,,,,,,,3.0,4.0,3.0,3.0,3,2,2,2,4,2,2,2
177,,,,,,,,4.0,3.0,4.0,4.0,3,4,3,3,4,3,2,3
178,,,,,,,,4.0,4.0,1.0,1.0,3,4,4,4,3,3,2,2
179,,,,,,,,4.0,4.0,3.0,3.0,4,4,4,4,3,2,2,2
180,,,,,,,,4.0,2.0,4.0,3.0,4,3,3,3,4,3,3,3
181,,,,,,,,4.0,3.0,4.0,4.0,3,4,3,3,4,3,1,1
182,,,,,,,,4.0,4.0,3.0,3.0,3,3,4,4,4,3,1,1
183,,,,,,,,3.0,4.0,3.0,3.0,4,3,3,3,2,3,1,1
184,,,,,,,,3.0,4.0,4.0,3.0,4,4,4,3,4,2,1,1
185,,,,,,,,4.0,4.0,4.0,4.0,3,3,3,3,4,3,1,1
186,,,,,,,,4.0,4.0,4.0,4.0,3,3,3,3,4,4,1,2
187,,,,,,,,4.0,3.0,4.0,3.0,4,3,3,3,4,2,3,3
188,,,,,,,,3.0,4.0,3.0,3.0,4,4,4,4,4,3,2,2
189,,,,,,,,4.0,3.0,3.0,3.0,4,4,3,3,3,3,2,2
190,,,,,,,,4.0,4.0,4.0,4.0,3,3,3,3,4,3,1,1
191,,,,,,,,4.0,4.0,4.0,4.0,4,3,4,4,3,3,1,1
192,,,,,,,,3.0,4.0,4.0,4.0,3,4,4,3,4,3,2,2
193,,,,,,,,4.0,4.0,3.0,3.0,4,4,2,2,3,3,3,3
194,,,,,,,,3.0,3.0,3.0,3.0,4,3,3,3,3,3,2,2
195,,,,,,,,3.0,4.0,4.0,3.0,3,3,3,4,4,4,1,1
196,,,,,,,,4.0,4.0,4.0,4.0,3,4,2,3,4,3,2,2
197,,,,,,,,4.0,3.0,3.0,3.0,4,4,4,3,3,3,2,2
198,,,,,,,,4.0,4.0,4.0,4.0,4,3,3,3,2,3,2,2
199,,,,,,,,4.0,4.0,4.0,4.0,3,4,3,4,3,3,1,1
200,,,,,,,,4.0,4.0,3.0,3.0,2,4,3,3,3,4,1,1
201,,,,,,,,4.0,4.0,4.0,4.0,3,4,3,3,3,3,2,2
202,,,,,,,,4.0,4.0,3.0,3.0,4,4,3,3,3,2,1,1
203,,,,,,,,3.0,4.0,4.0,4.0,4,3,4,4,3,2,2,2
204,,,,,,,,3.0,4.0,4.0,4.0,3,3,2,3,3,3,1,1
205,,,,,,,,4.0,4.0,4.0,4.0,4,3,4,4,3,1,1,1
206,,,,,,,,4.0,4.0,3.0,3.0,4,3,4,4,4,3,1,1
207,,,,,,,,3.0,3.0,4.0,4.0,3,4,3,3,4,4,1,2
208,,,,,,,,4.0,4.0,3.0,3.0,3,4,4,4,3,4,1,1
209,,,,,,,,3.0,4.0,3.0,3.0,3,3,3,4,3,2,3,3
210,,,,,,,,4.0,4.0,3.0,3.0,3,4,2,2,3,4,1,1
211,,,,,,,,4.0,4.0,3.0,3.0,3,3,4,3,4,2,1,1
212,,,,,,,,4.0,3.0,4.0,4.0,4,3,4,4,3,3,1,1
213,,,,,,,,4.0,3.0,4.0,3.0,3,4,3,3,3,3,1,1
214,,,,,,,,4.0,3.0,3.0,3.0,3,4,3,3,4,2,2,1
215,,,,,,,,4.0,4.0,4.0,4.0,3,4,4,4,3,3,2,3
216,,,,,,,,4.0,4.0,4.0,4.0,3,4,4,4,3,3,2,2
217,,,,,,,,4.0,3.0,4.0,4.0,4,3,4,4,2,3,1,1
218,,,,,,,,3.0,3.0,4.0,4.0,3,4,3,3,4,2,2,2
219,,,,,,,,4.0,4.0,3.0,3.0,3,4,4,4,4,2,3,4
220,,,,,,,,4.0,4.0,4.0,4.0,4,4,4,4,3,3,3,3
221,,,,,,,,4.0,4.0,3.0,3.0,4,3,3,3,3,3,2,2
222,,,,,,,,4.0,4.0,4.0,3.0,4,2,4,3,3,3,1,1
223,,,,,,,,3.0,3.0,3.0,3.0,3,4,3,3,3,3,2,3
224,,,,,,,,4.0,4.0,4.0,4.0,4,4,1,1,3,3,3,3
225,,,,,,,,4.0,4.0,4.0,4.0,3,3,3,4,3,3,1,1
226,,,,,,,,3.0,2.0,4.0,3.0,3,4,3,3,3,1,1,1
227,,,,,,,,4.0,3.0,3.0,3.0,4,4,4,4,3,2,2,2
228,,,,,,,,4.0,3.0,3.0,2.0,2,4,4,4,3,3,2,2
229,,,,,,,,4.0,4.0,4.0,4.0,3,4,3,3,4,3,3,3
230,,,,,,,,4.0,4.0,3.0,3.0,3,3,3,3,4,4,3,2
231,,,,,,,,4.0,4.0,4.0,4.0,4,3,3,3,3,4,3,3
232,,,,,,,,4.0,4.0,4.0,4.0,4,3,4,4,3,3,2,2
233,,,,,,,,4.0,4.0,3.0,3.0,4,4,3,3,4,4,2,2
234,,,,,,,,4.0,4.0,4.0,3.0,3,4,3,3,3,3,2,2
235,,,,,,,,4.0,4.0,3.0,3.0,3,3,3,3,3,3,2,2
236,,,,,,,,3.0,4.0,3.0,3.0,3,4,3,4,4,4,2,2
237,,,,,,,,4.0,4.0,4.0,4.0,4,4,3,3,3,4,3,3
238,,,,,,,,4.0,4.0,3.0,3.0,4,3,3,3,3,3,3,3
239,,,,,,,,3.0,3.0,4.0,4.0,4,4,2,2,2,4,1,2
240,,,,,,,,4.0,4.0,4.0,4.0,4,4,4,4,4,4,2,2
241,,,,,,,,3.0,4.0,4.0,4.0,3,4,3,3,3,3,1,1
242,,,,,,,,3.0,4.0,4.0,4.0,4,3,3,3,3,3,2,3
243,,,,,,,,4.0,4.0,4.0,3.0,3,4,4,4,3,3,2,2
244,,,,,,,,4.0,3.0,4.0,4.0,3,3,3,3,3,3,1,2
245,,,,,,,,4.0,4.0,4.0,3.0,3,4,3,3,3,3,2,2
246,,,,,,,,3.0,4.0,4.0,4.0,4,4,4,4,3,2,1,2
247,,,,,,,,4.0,2.0,4.0,4.0,3,4,4,4,4,3,2,2
248,,,,,,,,4.0,3.0,4.0,4.0,4,4,4,4,3,3,3,3
249,,,,,,,,4.0,4.0,4.0,4.0,3,3,3,3,3,3,2,2
250,,,,,,,,4.0,4.0,3.0,3.0,3,4,4,4,3,3,2,2
251,,,,,,,,4.0,3.0,4.0,4.0,3,3,4,4,4,3,1,1
252,,,,,,,,4.0,3.0,4.0,4.0,4,2,3,3,3,3,3,3
253,,,,,,,,3.0,4.0,4.0,4.0,4,4,3,4,3,3,2,2
254,,,,,,,,4.0,4.0,4.0,4.0,3,3,3,3,4,3,1,1
255,,,,,,,,3.0,4.0,3.0,3.0,3,4,2,3,3,3,1,2
256,,,,,,,,,,,,3,4,4,4,3,3,1,1
257,,,,,,,,,,,,3,3,4,4,3,4,2,2
258,,,,,,,,,,,,4,3,4,4,4,2,2,2
259,,,,,,,,,,,,3,4,3,3,4,3,1,2
260,,,,,,,,,,,,4,3,3,3,4,3,2,2
261,,,,,,,,,,,,3,2,4,4,2,2,2,2
262,,,,,,,,,,,,4,4,4,4,4,2,2,2
263,,,,,,,,,,,,3,4,4,4,3,3,2,2
264,,,,,,,,,,,,2,3,2,2,4,2,2,2
265,,,,,,,,,,,,3,4,3,3,4,2,3,3
266,,,,,,,,,,,,3,3,4,4,4,2,2,3
267,,,,,,,,,,,,4,4,3,3,4,2,3,3
268,,,,,,,,,,,,4,3,4,4,4,3,2,3
269,,,,,,,,,,,,4,4,3,3,4,2,1,1
270,,,,,,,,,,,,4,4,2,2,3,4,2,2
271,,,,,,,,,,,,4,3,3,3,3,3,2,1
272,,,,,,,,,,,,4,4,3,3,3,3,2,2
273,,,,,,,,,,,,3,4,4,4,2,3,1,1
274,,,,,,,,,,,,2,4,4,4,3,3,2,2
275,,,,,,,,,,,,3,4,3,3,2,3,1,1
276,,,,,,,,,,,,4,4,1,2,3,3,2,2
277,,,,,,,,,,,,4,4,3,3,3,3,2,2
278,,,,,,,,,,,,3,4,4,4,3,3,2,2
279,,,,,,,,,,,,4,3,3,3,4,2,2,2
280,,,,,,,,,,,,3,4,4,4,4,3,2,2
281,,,,,,,,,,,,2,3,3,3,4,3,2,2
282,,,,,,,,,,,,4,4,2,2,3,3,2,2
283,,,,,,,,,,,,3,3,3,3,4,3,2,2
284,,,,,,,,,,,,4,3,3,3,3,3,1,2
285,,,,,,,,,,,,4,3,3,3,4,4,2,2
286,,,,,,,,,,,,3,3,3,3,2,2,2,2
287,,,,,,,,,,,,3,4,2,2,4,3,1,1
288,,,,,,,,,,,,4,4,3,3,3,4,1,2
289,,,,,,,,,,,,4,3,3,3,4,3,1,1
290,,,,,,,,,,,,4,4,3,3,3,3,2,2
291,,,,,,,,,,,,4,4,3,4,3,3,3,2
292,,,,,,,,,,,,3,4,4,4,4,3,2,2
293,,,,,,,,,,,,3,4,4,4,4,3,3,3
294,,,,,,,,,,,,3,4,4,4,3,2,2,1
295,,,,,,,,,,,,2,3,2,3,3,4,3,2
296,,,,,,,,,,,,3,4,4,4,3,3,1,1
297,,,,,,,,,,,,3,3,4,4,4,2,1,2
298,,,,,,,,,,,,2,4,4,4,4,2,3,3
299,,,,,,,,,,,,4,2,4,4,4,4,2,2
300,,,,,,,,,,,,4,4,2,2,4,3,1,1
301,,,,,,,,,,,,3,3,3,3,4,4,1,1
302,,,,,,,,,,,,3,3,3,3,3,2,1,1
303,,,,,,,,,,,,3,4,3,3,3,3,3,3
304,,,,,,,,,,,,3,4,3,3,3,3,1,2
305,,,,,,,,,,,,3,4,3,3,4,2,1,2
306,,,,,,,,,,,,3,3,4,4,3,3,3,3
307,,,,,,,,,,,,3,4,3,3,3,3,2,2
