,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,-17.532772656371517,-7.229781833650246,-13.810831324297274,-30.051304977328446,-10.604140534383529,-28.6597377833543,-2.3420453092653224,-10.416770579707352,-7.060806445821933,-13.848672534196488,47.2763879838244,19.011179907050817,-23.767791545323647,-13.221743906935782,1.854521454793888,5.681168307599052,5.8283833271971215,-9.80715435098127,-6.576275871070286,26.254887549149114,6.565485478119358,30.991717656265905,33.64517063225944,47.07310201333182,25.28198522554037,44.236164996232546,-45.12619137741668,-35.12080792326875,2.0756808866237715,-0.5933919346602152,39.39595856846453,-0.15606212370788913,-3.003736667517229,3.0395363348858835
1,-25.785985947582496,-8.899980960982262,30.438907061885004,1.8338032082230578,-23.60162335490211,2.839290097723297,-13.830603676633663,33.124530762381866,-2.2001362686038197,1.830010952047109,-31.97791354204481,-14.469590322201245,19.55983173365001,-7.733879343817414,60.053571299870114,-32.03584245006383,-32.66236563667362,-5.54151194403495,-18.06284806898427,24.76818099507575,-17.986494028132558,-3.676745470736646,-13.1195261935674,42.317701935102605,23.814971759215343,14.984782979195442,5.271251810829423,-33.6759762733072,-36.308522435595386,6.820473322777944,11.581848235850028,-2.1875769942118097,35.277916273981226,-11.201808798486837
2,9.857109031723212,38.07061786814541,-47.9291089564881,3.7021685217289124,-23.965646622512697,12.009209484823991,2.488135910329945,-7.23468307705997,4.314481313982736,-33.311559284225744,-64.76017296003835,-18.17429790429097,66.66372800962704,23.851931504425952,-4.088671251850289,-104.68262896301204,108.28422260833817,18.493895719063715,-40.76190668984313,-22.831117616846658,24.27923634328553,5.119566690897395,61.690751664002754,-47.17910184413239,-13.258436321819001,34.10981187243798,13.717985279710126,-27.864193411156933,9.57990749253091,-34.711053602731546,14.094310426931875,5.659936518356795,5.552567301284647,-38.27375166184745
3,-15.107134536069012,8.601206908331429,-18.200606090955542,-2.650307527196581,-28.883286560791053,37.17568216356333,14.280340468725226,14.589420131144045,-16.456776928898755,-23.666705927239548,26.119860188159645,1.1386968484342046,11.667253430423974,3.814767195071991,46.77236388070101,-35.97004372137963,15.200045101598942,3.6865922011935446,3.877690173422866,8.097984587110462,-12.05521908108113,-3.4713902701836727,-64.079686421935,26.416826144569818,-32.256717786402426,-17.524541373960567,-39.968507780216626,39.161284588749716,-13.465994948284903,-0.31910464817462153,82.60513131912785,12.507436989837018,-11.622409024225064,-22.788625111935474
4,2.6394582219960094,17.454158609112984,-48.29181493900784,-18.680531405838078,-12.458629000934499,-42.865847746638664,1.7066968340793482,-27.100004018389413,19.360757273878274,-10.95367707465629,-27.713786890130052,3.7192980028599396,-8.480162465546977,-4.638423038964239,5.197083324015861,2.732944082049934,0.4147844396015423,0.5751989021116802,9.817651466467904,1.407587933206043,10.6756168081718,-3.660336954072828,-17.18699506169306,-16.141423396334265,-14.0710514887926,-14.51348150294641,-31.05449774916307,16.217958062216983,12.484469638781349,-42.73118851884204,-16.738065979583453,7.980421857541677,-15.914051684738931,21.006010731592784
5,-28.26384332845255,-29.718352906081407,60.858313852040276,17.141033636688714,19.692810700202532,65.51897753865731,-26.273383031290525,22.393832471082348,7.4710333583319155,-0.02931050134737441,-69.42766169454787,-46.9142264163536,-40.46629822175604,8.902741150694554,40.16603293471175,48.864053612853986,75.72016161578902,-53.034605232788934,138.6537943914194,26.735826052776254,0.5742783002508459,25.361549818345726,41.5919334727758,13.21052521390853,-19.30862091307389,-10.774932356748042,-14.064455601367031,1.144445116157018,-20.020327674142923,-9.056128628270063,-2.552823777367979,4.867620223015186,3.7859310505082187,-11.318639523805635
6,-17.662282987325696,-3.496232312153946,-5.2457019223343835,-2.9850411624350004,2.447391425402542,60.953322384075335,-0.5311188820605319,14.701560738938314,-8.365854693241099,-25.32761542920598,45.06028160456983,13.550877462743676,16.57058295363652,-0.5577252063077421,35.21214176241905,7.900491228073049,16.308636624397785,24.37589757735983,-14.209376044597136,-24.8920058429705,-30.764506619254064,10.895970198876812,5.711909137471622,2.766492028532685,-35.32848210161719,-52.88444322820303,-2.446561051242256,15.045387007915958,-1.481746013330865,12.198864032492077,-81.57429696524746,-40.137201352745706,18.028817948388387,-68.5667415285356
7,140.31639458498483,367.19007329784904,171.52222084053628,9.966252387494553,56.123317000883986,-22.02922432523413,-38.77421817785116,-35.53275891657029,6.416349686311905,-14.945278428022698,20.83683865420727,0.6471744643608506,-9.41857886067334,7.478453218390807,4.22454899785269,-2.688493670029094,-5.949022838810858,-2.11083340479916,-0.4507755154955743,-0.6938957507144314,-4.510191797529081,1.484663340475035,-0.833286399687515,-0.3962350608629694,-4.700681727039735,-2.0878038108967014,-2.942760893203336,-3.397233103102436,-1.0752516940613248,0.14136415503614175,1.5279383783847145,-1.4049186157128917,-0.1781286052061332,-0.44099405075630305
8,-3.7753925325531927,86.7616966907066,-4.04560433234768,-15.734633031512022,-102.18011633468366,-9.000570665308585,61.26814099813527,125.82597154083706,-34.885905437018586,14.717085197914702,-55.400696659903126,17.30217343352513,-2.802852852532136,-140.25481926838137,-100.33886600597441,27.27239210632412,11.282557009537573,-21.763814372916404,-6.150392681864195,4.388068325080058,0.31594372267440546,1.0625560221481571,-2.7400274680575887,1.3611297624641436,-14.336764246240254,-13.996383328814014,3.4323716811575484,-17.93676789075713,-3.7540958281854784,2.6225571828386283,-0.9741528065748699,-6.235604443809377,7.459185164326756,-8.790243205884856
9,-9.316012153409964,25.13135813389765,-15.446493271977415,-3.11824848236557,-45.63497067395141,33.76364490864256,15.684666449369216,25.50605068079549,-20.464407429630235,0.6366851290773848,22.61422694851096,5.6816218524869955,10.828151799294599,2.685720598034716,3.072480363932791,-35.217191252854995,-7.073308957790798,-24.618729756700752,6.151567705330297,-23.09551439564432,5.1207214348496795,9.54428903829594,-0.577804716624016,3.1190729724726936,-24.50700175047321,2.2946139972822386,-12.278662032456587,56.64952899694707,-35.91881312853238,-45.161953082218,22.559579142715375,8.679953013804884,-49.42869148929359,33.62835918990279
