,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-39.01818969264689,34.914540982980576,-67.83562624739857,-79.58173613610627,-46.85538513963017,18.326766805831443,4.706904918133388,-20.64556476749034,-45.107097418177794,5.933853534059653,-80.60980009041523,22.33197065377767,17.923529854754566,-73.30350128969332,-0.12895120148871786,-7.3924251466642685,13.288177463041944,-27.773296079094486,69.65403582270176,42.928943483200904,-44.72336172644412,11.989718370736025,-0.5614204530806828,-23.200772002588096,-123.10935702691789,63.913943796737996,81.09889530564692,-9.028447164411936,59.22841726366788,-94.00577082167567,16.31435657162252
1,-55.92624735097867,-43.705481116041376,34.21899521124313,-53.093397705279735,-25.968039679567212,-7.114114274577524,16.760979049816115,97.3889546911351,-1.8446872066895659,26.245551525170953,43.03610259598493,123.88568743735551,-114.92162238921071,29.807403529313742,19.402278390149185,-36.5585178256416,-104.29405581324912,37.35211829686556,13.434870112559032,9.209293912235703,-2.3474874647565094,51.54438256917736,-58.11913035244052,-6.180213282425002,-1.0193110520011435,8.84208731296504,62.16991739702719,-120.84498817742596,-55.55761761914103,-88.74826741837762,-51.97732796375371
2,-10.797228293530932,108.28718526623908,-41.81443956071818,-6.184349885397876,95.7425783439349,-33.52128228672589,-19.821912309222757,-9.746856276588128,-21.609241451359097,71.15885006329978,69.83416367044472,13.468770242528946,44.63070412677076,99.97513379792656,23.15320971597991,103.08204024698244,-221.55806292665343,14.336085174089849,-45.01678066903557,-26.851773423083912,-29.02529019268287,-143.9302685961235,175.9238648341102,-26.195943530602058,-51.70873313337466,-47.17618598483714,-49.056489411087725,8.824144691083305,-66.68290510827912,-38.063916269114436,97.94479890357474
3,-43.50349404517769,12.662884242180183,-12.52068410869285,-8.729233854846818,68.67132054254543,-78.13565020999043,-53.87157978789784,64.44041565477762,-82.29424177403183,40.452564306466215,-63.23648915270072,73.38672771510994,-19.865939678708067,-42.30816714565274,-61.56602015073489,31.21783094371559,-132.1546642313178,8.0368600858688,-1.1614781290305893,0.00421888451295252,-8.068465022994395,42.69305993756873,-80.9605194836613,-151.4338537426776,91.66575974246703,49.17325283792487,106.86879946087718,80.86460019053648,137.30217332496977,7.923678081981115,106.22411728836096
4,-14.242225743986646,105.53431961332306,-98.62850780805732,-69.41313470074695,-4.767278083406617,65.03542750800744,9.201893755337693,-72.53833732916988,27.195050547617747,44.879648365035685,44.858748531907466,1.91678602390616,23.689438022720488,1.5095492082547537,15.869907544565628,-17.76711014975473,-26.45929070319683,12.527868131582737,1.6038620540581254,-0.9275060682012982,43.64363859901343,-15.498956994235776,-46.46284515844726,-25.812434777718625,-35.710811871158185,-6.997532794069881,0.056666535477251256,29.062929716272123,-44.16853262233941,96.60376679808071,-14.657939879061773
5,-57.05006856256926,-173.53301583955502,117.39220102750839,101.91010436528096,9.872243987044975,-112.32906236729221,16.84990749835577,25.963854249500812,32.27699557681571,46.17463709843284,233.52403434085818,-209.5360839958922,-89.22304897000265,-121.11378593134437,-105.35302714430638,-18.211559098381116,-72.19959858477338,-88.41199208217895,-5.620103250466791,217.2932353972247,-18.605302895832775,-98.99339592273809,-75.71417003951856,17.43849032397774,-49.58224789612108,0.6065794983407602,16.22325540166529,-1.814007698688258,24.303168463271074,30.16572674084353,-25.85932053092284
6,-42.51663487684011,-31.649500854487478,5.138381546457378,52.384779305036034,53.4106198253657,-122.42580429592547,-20.316765074142722,32.70827406874195,-63.17566878291021,32.22299115943926,-66.01099135541499,66.54824904733835,-22.393782770570926,-31.8920116183834,-93.36348217273279,51.903158316790616,28.269929001597454,7.851217315048043,-16.76996280653895,-77.71358071215836,-46.25137505027068,-73.14917798451461,-20.29949446957927,42.99017026266653,44.60466039063889,-20.179677836467455,-46.4691173138483,72.36015320295003,-27.844805805550074,16.733060964633786,-101.93893911742208
7,182.15395572663866,597.7613412546104,650.9404966107456,129.41572814821473,-144.62432656724934,6.864672860850556,130.2008999105003,-90.18750443843889,-8.512192799539243,15.145790747836493,-45.29302990787964,3.2060142105830662,3.2250663439341043,-12.233542256657831,-22.987994876391756,-28.021984804906076,-9.174548338824295,1.2186150162027056,0.8229660915073795,-4.196247963832598,-10.23849013581844,-1.4022716926967882,-10.565904417828742,-9.085022096185854,0.49476512196765876,-4.092755519908774,-2.869272213366605,-4.512996508234577,6.141222248795774,-2.099103688494592,-1.6749806111456595
8,-33.38479364485701,181.3528116878524,66.85021402980956,-113.6756402074648,-19.09447726517016,29.668490482386872,-143.3869895510727,277.1132599103578,-59.88594467258412,20.559081350265714,132.62325135688596,-23.133866806227495,40.737301045081246,-86.79231868071125,292.03132613128264,164.65004320262625,150.78240425114535,-40.31312308200336,55.69927256953493,20.607556886108483,-14.178595491449206,-35.96922964655345,-15.389288274632312,-34.011497246140586,30.128295176686024,10.007341222634892,-17.735173058578066,-4.834410364728849,-19.157138825312742,-22.335105585030906,2.825769056810011
9,-35.07409649480899,61.96896502671956,5.587237101717124,-43.73599989036513,60.2006463477548,-70.02013364645369,-68.15542650668938,101.22653868555452,-52.001321392181545,-13.894995584304606,-53.30110286907032,44.11975194449486,28.233505236347554,-8.752170774004837,58.93555074919553,-29.027663191760173,-79.06936282571485,-72.62771133707959,-24.560651532400154,4.262741781144077,-27.048259812092144,-32.470310415946926,15.689325696107565,41.40138795977976,-40.83688193775019,-38.21015689996879,41.11631615958291,-24.153955831906277,83.00804319004178,155.80449113325034,32.88089318930783
