,0,1,2,3,4,5,6,7,8,9,10,11,12
10,-58.74857959940475,85.44693675541484,187.40155065848552,-153.56627791216386,43.69893690793079,15.253627841434287,-91.92300768025055,57.420531590663884,-22.526409892722107,21.35821720918197,39.123481414253746,10.735012904491969,15.009876947740379
11,-31.579865942022384,-96.0544207781344,87.24812165243996,-11.388090886162642,-12.507187662909518,36.889996536023325,-18.495913995286067,7.961152036563045,-80.34031580249695,0.05049895548401503,-4.691250488385263,-47.907476349852175,23.99856811692108
12,-4.860494135941122,-87.77598598027468,107.24929225373711,90.30257808475339,-35.62515177539392,45.861567449649506,-56.04978320357544,22.254957261450755,3.4493684059518626,-54.534642038024984,49.79477372380648,44.799771917082076,-61.53195788270154
13,184.81114719393514,-204.65736645073846,-82.9846231651563,122.25981461318331,13.666207565002919,-0.6866518681917062,6.310589627489058,288.85632414106794,163.12498927460507,42.086114201317585,-34.12140236304105,-23.587834277400848,59.88802849189622
14,-24.083670558940902,-166.21517233928785,-44.10927106059833,-4.222404078357473,31.86774352803583,20.84095770098462,-3.171401839074298,4.834587930385364,-33.55387131222972,4.197845808009492,-23.03285980958058,-38.30889561847164,-50.98675445099328
15,-28.58968108502348,-162.09533266441832,-19.412624099803015,-100.55236466470575,-15.757379000404812,-16.246086419395148,48.02437444900722,22.638277849782583,8.056003124464542,21.105703416346458,4.199591502442581,-4.345436820777658,-35.74316038300057
16,-47.26796843869002,35.82093934998364,-44.072268185776856,-45.68151094661216,80.98479379635934,-5.9690677068790325,-53.260284377456394,-6.149648731113894,-0.28209400492494163,16.318477244960334,-10.679406007403395,-0.7565876583446004,8.738298857899743
17,-17.76810397017194,-165.1254957988222,-73.16596753761957,62.47121643089724,-43.879093815238434,9.404857588310277,35.203183240154,-16.09846514348107,-42.58479105324744,-63.07364919109454,1.0525745697994413,-28.38211595955429,10.112443233497432
18,-25.92258008441589,-37.329784055276306,101.19046370429025,5.910782229072853,-100.39750947196862,41.035656676689285,1.098691472842364,-20.209305748579066,18.532793429627244,-5.493622816482368,-2.4407670789715015,2.9085482967284237,-17.262733991268604
19,-46.5921473896245,171.82062104408874,-22.9522832015373,142.50803559266348,-146.2093215329471,-34.01862643589819,8.927758041625413,-12.159396408184673,-25.40581743339626,-7.963471580685064,61.658147196187024,-50.12944593226931,-2.3994547428208697
20,-46.69109126127907,46.25986018869661,141.37847987827135,-84.50948031647087,29.324715529886472,35.93388066719984,-90.54230711632643,40.45966723087478,8.527456397343096,-2.5407280817601596,16.768672359994405,27.609682024561756,-87.47091690084878
21,-34.50304200192332,-137.79406315929617,30.521753867981094,-106.44073628693454,2.1543567254774625,-20.0019424361733,21.144470385347557,33.77237272789352,-34.394075690963554,-2.875814074722096,53.56114575053102,-8.373937583198936,-51.2950166906134
22,-24.018887482186166,-146.45515396478416,5.861977021550483,-2.973507552886701,-65.70450768457316,7.13638502404176,36.0491412622296,-6.704315313412237,-6.788646014161246,-35.0544306352922,-21.120735638061976,-34.19759800544218,-13.130045122959778
23,-49.75915400510852,64.80036027116996,-66.64598461016979,-104.1103540586806,-3.9150966031374335,-53.90653690298705,46.397689971607846,-11.830841695407017,62.108714339769094,36.974162296339614,37.164884289941796,12.838038512601479,-30.549188968158695
24,1860.8627523784894,67.25759399634785,-12.463748167833078,-33.051793636433196,-8.144497645798916,2.0872528798439065,-7.6286469021550865,-28.193360908092558,-18.639452513605484,-3.6132530404999277,2.478491799186881,0.8787825296183123,-5.050175343526178
25,-26.303123422479416,-147.74532593213902,-22.122276202093648,-19.80298117527936,-27.725061169064446,2.623679813004893,32.98350802202432,-13.002989293775707,-8.921387632141498,-24.18393247295342,-28.843279687204365,-16.42854378281362,-4.173052849556759
26,-38.52156033790617,179.4246468882632,-37.209055168975674,0.3324945264825845,164.87773960244976,306.56896328703766,173.7218155395009,14.399290728694993,21.97872441233868,-38.24282209333918,131.02796242078392,22.043985930111855,41.159791664789225
27,-47.75819803010754,90.03227661346631,0.09961931174554609,-20.592997198574334,59.57671559322315,82.68723795641027,26.955673586715506,-57.69100497681621,42.26998140902677,-115.35607336384375,-126.2652037733696,-85.78430923239662,7.359169703558171
28,-47.00081171096182,115.09310863479794,-159.3768696695913,88.75264823611805,-32.38804802960351,-39.49912437201569,59.96954886873603,-27.78198566330247,-20.43031890985399,81.24612642149957,-5.493242998441832,34.2998452514076,29.360331010644604
29,-26.650642537603524,-24.06325341683686,76.00677656108985,53.069677925643404,-88.27653139574211,160.29626784538365,79.24729142721927,-53.55896509942764,-29.572797490346375,150.4752685363072,-119.30319750629076,116.52574724931675,43.98343128188982
30,-50.87068290072936,80.30816770592352,-88.97698174273287,-38.04088875667269,-7.192800776210756,-79.55755881940492,34.79059569507296,14.666105310077029,-18.889952019553903,-26.846836546444617,-23.5565874660751,4.491620424974233,49.69759159863112
31,-30.03747333506634,-160.34116455453852,3.7991649222111,-91.3598234137927,-66.19070350447852,-20.45353850072963,70.32606606184687,-4.552775623836595,0.4444279799803989,0.15695134704626743,66.94357710786144,7.258042465551847,-9.901994752944889
32,-50.995391265017425,50.3338545926341,-67.91581366568377,-71.8417795529951,69.99458525514173,-32.41394511613369,-19.850873001912895,-8.276800486897908,20.096619331324113,-29.189945290021104,-37.24393775056899,39.88390126741816,-3.0109910910613804
33,-51.253700055505675,119.6823827568722,-113.78136764099354,42.496331460126164,2.475844308414573,-59.32998608401751,7.507494046668696,1.0708565070522407,-17.752305096126115,-12.544001627274927,-10.777103620153973,3.8874034396451997,25.110326375424922
34,-32.32296402456174,-126.9432210717717,-2.2955289870488857,-57.51782888626563,40.75593815432515,12.189281387807105,-12.047956580531457,-3.489698843203016,-47.56819488441601,14.910019169442249,-35.279185219766205,29.766199448227056,2.529962360348541
35,-31.07073951500062,-139.9764415731391,-14.441090986349863,-84.94528705436312,-19.930344012456285,-23.512229692956257,44.10126827041266,-18.341362852913033,7.665318842590341,-0.8536777092360218,-22.095195086622656,1.2378161817258373,-13.496514731379373
36,-14.100659671147747,-154.84973172243318,-26.84126008926379,75.14272010624812,-14.569277158969172,24.313373090645975,-15.921983686543966,-21.271931926039517,6.727411655914287,19.39431188239631,-8.910744090566226,17.493319503091033,-31.5546474818377
37,-30.86291915239803,-32.54416145597262,-21.390619439619343,90.13141709858526,25.041387453941763,18.888375957071236,-77.36846189628199,-28.02460142013824,24.41388459192677,5.412064903289321,48.910201745121945,-3.8529181899751004,8.967592954174606
38,-26.937034969541607,-188.8102778589896,-44.76116663503736,-94.10416484675933,-68.54211349995492,-34.888106781980994,96.60102307309012,-23.840570828915975,34.86656951267954,2.9522176018405535,74.28629674137973,11.805159631500924,-38.75694713282318
39,-34.54679465078422,1.6904563535169972,-75.1575160603152,77.88685236045697,-5.185329949326816,-36.81898124180362,-47.22603745762565,-50.848211194920324,-26.546515086027235,-45.44479517396127,65.4343287035423,2.8876568141183854,21.124133921135297
40,-30.52794321027806,-111.91678867864906,46.870719408901344,-53.84189967869973,-54.71540575182119,11.006331330196154,21.003523810739978,-22.87829760815662,5.780132900101426,13.630992470185191,-39.988215453141734,1.44008153282324,3.616619990135461
41,-52.87191155574536,129.48334732087056,-60.380717926421156,-11.528875226284582,11.954770812977836,-37.90731790288071,-1.2195164024725804,-21.551358682083986,13.55294008729877,68.10650667876902,-3.672307960524693,24.806459335171127,-32.729565415093454
42,-59.46018161546787,133.1068833320128,-31.68289885611179,-90.00215683836144,21.114981044966346,-33.17831003905832,7.057651150610427,-13.799634514111535,48.80494661886232,29.914413140430007,-15.704241667333832,15.72787445185196,25.008550437941715
43,-27.915229346906425,-11.4319800363429,-124.4395062059039,137.0472519552053,-36.93901034628477,-44.724279282451036,16.366595571695907,-18.6266250426558,-11.453517662341506,-121.2298190889247,27.8436245929353,80.91122754031255,71.38953348458503
44,-42.51301891096461,72.39977935381704,-82.9596806453526,38.061375159030334,67.75943050872175,11.026748321126485,-51.17338898487546,-53.786764520997544,52.066517934285926,-12.479675293023762,-17.518671412475864,2.7853382094445585,-7.569032840236339
45,-37.42848098545925,-13.848798804015072,-50.53935702189386,33.82757450949417,56.226008333434734,17.669006473518188,-83.61631676650694,-54.74926816418028,22.994002932388383,30.591328046056436,-4.246914736847017,-18.957814931669734,15.599477997531068
46,-49.62157264666102,57.565613013162874,-51.29870272965297,-49.2912373295726,-45.71224306089353,-62.17670574541747,23.4574536225677,-11.274696660238911,1.9699935420385057,20.96384423570819,-3.6024682487088553,-27.74457729036171,56.10920068510014
47,-57.289694516425996,198.91206985342464,-43.5411953067174,-16.874574411445607,41.52936030761262,-31.32845514591289,9.937103040709466,99.14181890472885,-34.38708826337176,-101.8918140961481,-78.97351000609821,142.04637414051246,-90.2875357689993
48,-63.44589408786529,227.3587212815963,66.44960016593906,-53.67856654161781,-86.51906222626454,-28.557199167841436,-13.6244456989988,9.65770628830026,78.14770210489924,-54.82963299850116,-27.22216115449654,14.06942037910075,20.394919718615206
49,-57.46878879649729,80.78422434440556,-24.68641575069803,-130.3417453681513,-19.145732150092385,-64.96176399186216,19.90154562668078,-42.00014736822174,104.5384114569526,19.512188341728706,67.29187712697643,1.3233512808960215,19.247337728564574
50,-60.35300962079677,231.36888872388133,102.11462867703298,15.399185690124728,-90.70530463417376,29.52459080395538,-17.974418287863447,2.51150512607597,19.898858958991713,90.70944569157716,5.735960354219063,-44.13935900441328,-16.54679730151565
51,-55.75022322199157,192.60634631932967,109.08685750645044,-7.10119657854846,-101.56601437071978,6.638383413181073,-47.93610068501356,-21.40030394289492,93.02881210460968,-50.02445603265804,-26.961608290731114,-11.995719052652333,-7.613983642222575
52,-5.5080007314530475,-141.1497943404246,77.14507744071638,129.98919870004593,-53.24508066477985,55.42769337365783,-36.37519500029093,4.738785599076266,27.240125096203617,-16.616113601430218,3.117008546451874,4.656944212908484,-24.897876606252233
53,-57.2594532533651,193.76389705157712,-8.488335196525957,-0.08872990256924085,40.72164502865085,68.08115881928097,77.38930886817535,40.994248791179835,-46.72520018200362,2.3741449682320233,-64.397477507748,-139.55221304089292,-86.36129169813464
54,-34.27731591382795,9.449491695480315,27.11936748902557,93.03149619366222,0.4917189539358633,39.45798386555048,-101.3667974342201,-36.57949587675734,50.55094481924352,15.180235830075206,28.631527642229287,-58.15579540611637,3.8989907744697834
55,-28.442402861206,-69.98717537471899,-32.07662437205135,56.178695637131916,-2.748671568126234,20.207591370677285,-44.98950494251558,-47.80781265443437,42.72898353454373,31.296275388463798,-5.956613928472914,2.864783308540041,-14.86731996020427
56,-36.8294454363149,-42.72726153792908,-162.14886980342357,-14.950685176352803,116.53716967214001,-41.776762971266955,-16.89135458629233,-11.609067802987278,-15.942346412976258,6.453087560754321,-0.6056882538336134,12.639425928457364,-9.771621011721153
