,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,-8.901535009502625,-34.38440116110904,-18.70163747745083,-42.82968094377795,-4.93977381190038,-0.39006183021503515,5.330600798557381,-8.961578947583668,-27.87374111570627,-8.84215413534511,-47.58959371766848,-10.121418308219557,-36.315651972258664,-7.28434407916967,7.601107660048869,27.18326556225176,11.294029342316975,5.647482732077202,-26.721678376469328,59.319679828825805,-17.312164060427204,-16.02770759125544,-38.206717281451276,35.88379804596151,81.6951951494092,-55.91697815786515,12.545126800923164,-4.059004131692187,-32.52702399459042,-1.7155249608618663,-1.3429345591825603,24.78106539786281,-27.188247168674206
1,-53.197792693202096,21.09978835076685,22.108263009270047,-33.52875258405093,14.959133525349612,-24.41701263602227,-19.462583460085497,36.62934773218435,-8.470713317338365,-0.9466298776830817,24.503330372881127,-24.505196712499508,39.3831199969064,-76.929172378816,13.835895685831003,-42.848712484258044,-8.495412755968857,15.248076144999484,11.524651783696555,11.919718832172203,10.865085810071673,7.318231181935105,-21.808557937116166,-44.044294048432945,27.373441063784583,-37.5542890659782,17.507087902052277,-14.094654677419246,-40.593190781500084,19.60082653904024,-46.20689764753662,-55.960716706014814,9.27495382475753
2,45.00972670204977,-56.32955564064822,-6.164145257870109,24.756647840793786,8.202879277635565,-21.96497874245085,5.355488429009669,2.3311457184977717,26.421954855661728,-23.310285411818633,13.711701285804157,-14.611742339617383,58.64802226990752,5.440261866467588,69.12401371455553,-3.9191200864003553,-113.76772858028929,73.82012139512773,-51.0654087631083,-59.964239768668456,11.42561087140147,-47.714547416152016,31.32738239825824,65.74489642422321,-23.58501613079095,-21.687295238104642,-16.118759662254256,-30.69603977750057,-5.29494875098243,-9.219093962840057,-23.782042253307893,-28.882230928006198,-46.277763810057074
3,-11.423279634033,-16.028578815699113,1.8008855606260525,22.904090993391478,-22.409087387302495,-46.565921090366665,24.09299913344026,11.5191572338703,-20.081379391184566,-20.566895800446467,-26.503945314535134,-12.600131906579762,-9.498980689505235,-33.767691953651486,30.882777817778454,-2.5270904442621664,-3.2463971297821472,6.792297808804886,-5.595777977367637,-31.013991513490637,10.931806650609603,35.61248347484961,-24.48443545243578,-3.1968043499342063,27.582323895285104,23.2064786778933,-31.569487601177265,65.63617826669648,-58.75099665094272,26.629979955797673,9.053637735146006,34.267837302446374,-12.395943099874867
4,45.233154266238294,-76.31296617317497,-33.943724528673414,-32.336227437039625,19.009571217607828,19.10580816757691,2.3418442576729808,-13.75853689117909,23.0441588386934,-19.207120431709548,26.880954515978946,4.580515243145978,-8.314285155068788,4.885885339403051,-6.7622208310178635,13.216589307668308,-3.525579219327489,7.575172631760933,6.372581614336793,-13.217948914901102,9.671396696090323,28.856207073374293,-2.6173264637092646,13.114501821838243,21.137430697032315,50.2280715252969,-0.8587737530915184,8.805099711532819,19.304824732441944,-58.84193808085972,-5.0031929115238905,-5.766339670580504,-24.36409644565583
5,-66.57806294773445,75.38737233952665,34.219582183906624,44.30754783335897,-36.33260129956245,-1.5850531650124327,-21.969077371237827,2.6627919710153747,0.3928741434130397,-14.00926600371685,80.95240853306072,80.16443021047559,15.243694715210141,-31.0625409145898,91.07018198860662,98.4154655414794,15.660270556805793,-17.240495308928946,89.39590141575334,16.814036816773534,-48.837634651667706,-24.767544777280456,-37.89415938427204,49.375521350201936,18.953239985565265,43.00453274189111,3.077532031879726,-11.394709480890155,9.484406257704626,12.089745744659233,-10.854987458059894,-8.475491845842452,-1.8970184647129718
6,-25.177348964308536,8.180523393764329,3.235688535583658,42.76319320230834,-48.71800171307976,-37.88896977988134,3.4399209697785675,11.095077624409026,-15.268013609383576,-14.064010266768584,-43.17252189836919,-18.269931007819103,-15.549616200406371,-16.162672854705836,17.88765524474993,-16.18877362593198,16.24619069612641,11.955892850202106,-24.2567098607513,-48.82847978534475,-2.7806906736170633,1.603086292665258,-29.843892129058688,-16.902900069557653,-18.11314933508726,81.24686357679347,-28.888193391609715,11.735154632917842,58.184741851048614,-8.324152537581746,-27.287591210599103,11.102858234129108,38.30889498441808
7,212.52617653277792,-51.760244294639286,373.31191144669214,-9.90009696243441,-1.272150732951987,63.731331201274486,-50.86194141145772,-39.03879360059139,3.2737890759567403,-17.65425313713813,-25.1288511939268,4.1438064154525485,-13.522582479988118,0.3527144280078117,0.8445071913821394,-13.126256978813274,7.677662142308646,-4.050827818090321,2.285235874199949,-0.5286988385142646,0.004612922267404729,0.2610017286589511,-4.603795994132019,-2.689301781079597,0.26726306017245055,2.6402801702322103,0.06270085180972876,1.655399039579695,-0.5168513405917603,6.157617488743999,2.058535968198987,-3.7377396534638017,-4.956258370176726
8,23.40282579442832,-67.40302166454477,54.340225845775755,-32.31682534480254,8.939220549087912,-77.67778148654891,44.13822700170384,84.65397163548704,-81.29954270010768,15.813278142886887,64.68946004669334,-17.901824264197185,14.414945481903652,10.052325822226008,-86.41369979181903,91.15621993407373,-74.83621268148231,-19.155144825588902,-38.97724331555844,75.40568175748797,-21.648179811357444,-33.191226472671204,26.961559270467845,-33.66489379862833,-16.045387751183558,33.69620144484624,-10.409936612825035,24.44994848629428,2.705759696243074,8.687057906421355,10.85848211845977,-20.786831023661463,11.33031486679806
9,-2.4396575146808113,-22.578320919695994,13.163813734138792,6.490062047476984,-15.830600976067544,-60.170838030013385,25.990603656684282,12.98606420091717,-30.636113899813722,10.374914047879995,-22.111482009011777,-13.972488160478433,-8.3122336508096,-5.7751265615816925,2.9344060686903157,-19.043463624840367,-14.107254112875733,-16.04774785757999,10.208046315569096,-10.749433869630781,-36.66049264634036,-1.2821644222349053,-10.89816355957662,16.158033311232376,9.066378078853221,25.054028029764705,-11.850339357051729,-38.89918112538094,-17.345065713558117,-7.178899979644921,11.407760610197373,28.687047890494348,-37.01902651643801
