,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.03702353538138721,0.03697245505322346,0.03638231658556264,0.03625989432522624,0.036067243984709306,0.03529997855283803,0.03512777135016459,0.03485068886328485,0.034715942870377534,0.034230117224096315,0.03325281474986288,0.033031657566755745,0.031917296457491834,0.03126431082141233,0.0307419454647165,0.03018420100859241,0.029728271825086666,0.029193132741206117,0.028681336669090132,0.028512263032670387,0.02770223151133589,0.027011228442195716,0.02608607629210892,0.02536775362160257,0.02478330955420953,0.022871422769792937
