,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.046392980450874186,0.04151220096902278,0.03711758888246252,0.03455261248360824,0.03136695568415534,0.030658442044443845,0.029301581371203915,0.028622973836399907,0.027928397859292114,0.026776225132877186,0.025752806385370936,0.02475538543687945,0.024308313265417318,0.023765290094526558,0.02351254103242179,0.022960742864738502,0.02293036221029494,0.02212698279827074,0.021482817656938765,0.020984833303399012,0.020259079041082602,0.019865681054646627,0.019403661245911124,0.019065869908212046,0.018865292389250426,0.018660567864739706,0.0175251804582922,0.01711925884936894,0.016745504227619105,0.015969171928564417,0.015548588418601045,0.01526247575133679,0.014903912243552028,0.014199160708839136
