,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.03379589453566286,0.03375922301213656,0.03357993475665067,0.03332764155524603,0.0330881876631969,0.03287326751951885,0.032761841333205026,0.032470631883521804,0.032215596033525334,0.03215786978961306,0.03190607710371657,0.03179092401550025,0.03145826551904644,0.03134232454583242,0.0312840744442669,0.030815817691694322,0.03045584435369129,0.03042303120190594,0.02992833409504494,0.029731926311285274,0.02912147682064875,0.0284944225300386,0.027653704827517885,0.027371710285597643,0.025925686533381693,0.02426433482223864
