,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,3.4861872918586423,6.96555584241559,10.405157571032314,13.83554493197306,17.21983494610427,20.58889649846779,23.937446393089697,27.242024994040875,30.536775620120416,33.758931095484236,36.97686957946914,40.16479458437617,43.29247429316434,46.361738553294906,49.38816562708402,52.3708165631805,55.28648902389308,58.19102736710959,61.07022955096995,63.809220847934064,66.46431110692312,69.05075672917039,71.49551072428487,73.91092891719147,76.11906099246887,78.16785484493009,80.11873443949796
