,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,16.33585021300706,25.827294680468032,31.12489109827683,35.70919608207085,40.046231645652256,43.89582478637417,47.0451581934202,50.00115481612089,52.910202232097134,55.550714140216975,58.04643349648047,60.26267036333546,62.338411399797366,64.38963595658656,66.25405868503574,68.01222641978082,69.69684770153708,71.2356283851971,72.74589520341188,74.22266704138288,75.66470274657422,77.01915161148747,78.31988752888157,79.48387012013501,80.59646082227452
