,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.05454148963849872,0.054536935015301116,0.05452990988081533,0.05451900754651787,0.054507050958296444,0.054450701070514966,0.05443281335563974,0.05438521148997759,0.05429132115855692,0.05410517134286361,0.05404710575065549,0.053893772061796144,0.05324204420170515,0.05287022422198097,0.05198616454740175
