,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5.454148963849872,10.907842465379982,16.360833453461517,21.8127342081133,27.26343930394295,32.708509410994445,38.151790746558426,43.590311895556184,49.01944401141187,54.429961145698236,59.83467172076379,65.2240489269434,70.54825334711393,75.83527576931202,81.0338922240522
