,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,3.550610731760368,7.100378907686538,10.648020771184258,14.187289046480334,17.711027405653546,21.22724505356118,24.72058258883198,28.188391274463815,31.61198777184361,35.01846722775576,38.412021924743726,41.714367512478205,44.98581353626184,48.20265998557341,51.34388321950843,54.4397112225421,57.458073782340456,60.41419960712599,63.2957334077845,66.17336803411588,68.98751624429245,71.65540403102628,74.26262945791923,76.82884938206357,79.31358370029056,81.77484457134909
