,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,4.838356260383311,9.676588838480074,14.514288299179428,19.35175161035223,24.188498330810987,29.025229384499458,33.85997547174927,38.693557534330886,43.52623564109387,48.35435274658756,53.17777188547178,57.99581664932044,62.804998295675894,67.60775998489545,72.39575512734915,77.12881603544042,81.82490794702912
