,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,5.458256345821067,10.087923530554244,14.410887666043104,18.691782931047097,22.585257855114467,26.450591054029736,30.009370596854968,33.50171751348901,36.83759041280724,39.98635000664616,42.93855511257332,45.85903339791285,48.52878128540269,51.14435412739267,53.68076453853017,56.114755461235134,58.46844671456901,60.73423736662262,62.923663091910306,64.97945767223553,67.01590167255085,69.02911134917736,70.93511117908827,72.67259739462851,74.37552500114661,76.06058232165958,77.70967080957372,79.21979004838022,80.68722596175422
