,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,4.237236609469147,8.430880987550825,12.574558971961267,16.691179992842336,20.678993210745205,24.625537846504116,28.514724376633204,32.20022120927203,35.806621447133416,39.38908000984496,42.73918305895945,45.891863440992495,48.970995132508385,52.01394360062337,54.947538376361,57.75256157696437,60.45348746452406,63.02455473167493,65.44765714013568,67.77390390369409,70.0279893968588,72.17290791934417,74.21458652491741,76.09575360662456,77.82636268281007,79.50184156650312,81.1081814901134
