,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,137.23286841254026,-16.268581806787992,-51.49786948219981,-63.32222073858452,-60.48181842300207,4.2853547191127825,-58.36400323001952,26.674707573362074,-32.79058021074311,-49.0102924165733,-25.038977573639144,-12.929434737651633,-23.093999998442822,41.682909551778955,35.998707256394816,13.77057377122769,-41.660638797128236,47.58324300928766,-35.52118611464613,71.56388931672215,-55.91974955676117,-39.56160057639712,-43.366254949203764,24.127607716250818,-73.02123028688091,-24.923760162314483,-61.08733864943283,75.22989763250712,-92.31214035322284,49.27953975641726,34.28892687158165,96.19869080567682,9.76774686162546,-42.69688154941211,-6.542230479475847,2.1711149955659192,9.437434744337978,-16.73825614047524,8.39453041490173,-24.27533748176926,14.012094401152568,11.302650223511762,19.905673122735074,4.1753889862334095,12.965072672284817,9.515875362867707,13.508003432361594,5.483290414398206,-1.1568355648830126,-5.361537736630821,-21.891811128897242,-1.4015226388582689,6.727869635376244,5.52952901071339,9.813892110812727
1,10.336306147693959,-54.01726172264049,42.75241354269406,-2.725438183643016,36.078822221000664,-12.403119804522328,-8.44391749848172,-31.31789885389856,-2.7476015472827346,27.21109688579405,26.34251103222778,-2.2673645528006166,-70.8178147819839,24.453619552059497,16.343929512629188,-3.4160359432676324,-17.478648055339235,-11.580490735792575,-24.531573125385172,-40.69641315332758,13.852914200037329,2.8420042816924243,-44.811388814461544,-25.62641790972362,-6.300676724992219,0.1390781538041772,16.699334030506083,-5.450985929264248,28.736876990539532,15.98335967137721,68.88920946580735,39.0163062830978,8.302840100249385,80.94278042473265,-60.435037546060784,-48.57990947741955,39.97068503382656,52.8938178459622,59.890859881069495,48.63557857910523,-12.796833536147403,8.51308722996314,13.60040840810765,-48.30807738027995,10.544277091047771,-28.12541240010366,-40.97526914480735,14.793897666021351,-13.847512669071438,-13.926055919583812,-83.82616569898602,-0.18937511223025788,7.466415119039202,2.0174960277961347,-24.601567613477993
2,79.97328597265567,-103.31775580725814,14.305410709287278,46.88594032755119,11.73752220959963,-31.176034106118063,-20.12094376365894,50.528184971680936,4.966797948051105,23.147501588693824,-31.91629091815563,-40.293820486160826,-40.819173398431424,-117.31883789767473,-48.55401856076017,20.31504434494472,44.5513026451528,-47.431700469825344,38.40982015410749,-6.803171676567482,35.70793947284749,76.45972626087726,13.09137376752602,83.29772602923278,23.752071360807946,60.82876344912073,14.229670216744395,92.58488452458226,-44.0792072541478,-42.19605103596311,27.877348935784816,58.44898458399895,53.680829496921476,-4.602343680227818,38.080245209149595,-29.28692319336159,-50.65210624382771,4.4648049687114195,-9.474011556727353,21.27554977487728,-14.535500016630708,-16.44383529982607,-23.59716661315534,-34.38757626241118,1.9128918196587419,-12.138144280516311,-13.557372128770467,-5.22037973814687,7.486634370063098,-3.5766125157587103,8.51241125855312,-0.29607330698382067,-1.4967840796643606,-5.991915139151814,-4.75787508232168
3,-33.82456027684534,16.17945330034371,-23.32122789909975,-14.160010631523003,15.171057531566344,-33.930517226586915,-9.325634920969243,-52.14746662513149,30.695978157705465,15.788600821156333,22.96691302948851,-4.281421973875732,-30.944805309090487,-20.057113925478006,-5.344875841214692,4.845243204606543,-3.4225464147923135,10.117195729473924,-2.906457493551489,-28.609761085042255,-24.75104177562151,3.487219371909585,14.399917786709512,-17.542677458370843,31.148740865499246,13.147473370641736,62.461985790158074,20.933616394485167,10.282313984953403,21.168275065167702,13.624678241997305,5.053508477228689,16.325987029274643,11.885664443951768,13.339561617973043,26.90093208347112,11.621616478551648,-52.94644324930257,-49.09073764198101,-24.336376841267793,27.023635203028448,101.97517629642806,61.03065897198192,-20.095805903754137,21.81197978987422,-24.906056998367358,4.026594153914893,73.3197214560387,10.051303985128616,-49.09674684680565,19.51812964110268,-48.13028482424475,18.377158316470695,-6.332022660282526,22.72290984525801
4,-41.961769845552574,21.39872635502681,-16.111264276182578,-20.302610198380624,-6.446810580936615,-1.8305005156395104,-1.6327008986191274,-53.259787506873344,25.465588580468566,17.80688496515533,21.29902376471353,6.041807028845503,-14.708616263457786,5.774756296366298,-4.454676840327628,-19.91542242770591,-22.82905689156452,-2.4242830505557116,9.308179526339723,-3.7847153773817164,-8.416832402851034,7.311276955027723,-14.91049983691556,3.3056296822221687,7.212800438427995,-6.629497920006128,-5.38255212916223,22.60620531823432,5.18895691414632,8.056844585488452,10.259050756349312,-22.78415984935543,-5.021318936384331,-21.59362589978273,36.494748062243445,-23.25465760681948,17.7592202473686,-3.8294120941388456,-48.07881675005566,13.265121857238368,23.20310839238519,-26.084369495274316,6.6541327919405795,70.83480125396893,-43.23557880251962,-54.501945070868494,-63.774371800790696,-26.45477606175371,31.22080308911118,6.03297297211746,-32.95148111606452,-11.001982689501986,40.26458374230288,43.681837612823614,-74.4576168744269
5,-4.916168294171395,-69.88394842345616,67.44302523461961,-32.57410225999255,70.80047671085933,-17.165711102842288,12.728479938496458,-22.92430042883837,-29.712989520957926,-12.24640145538439,-24.51049690035726,39.43594652216493,50.92373801194741,21.280730198336858,39.76452613848203,-23.67234058686457,-22.6039744366495,58.505944925599195,-24.861346630639474,-15.816187633756968,5.644862049658412,70.94996241983475,119.4280135611018,-34.972404745884205,-47.47343363069752,31.64522313605567,-52.06210309949927,111.83361296431578,100.57906261722007,8.839675415158055,-37.227225290657984,6.851854516909437,10.813329251380479,-27.792037283386637,-30.78764707515702,25.435519539312708,9.861140841002209,13.86816072446282,-15.191996280733479,-1.2043623202024354,-1.0606298208135272,-24.463019070859538,17.58228976844656,-12.125797799264275,18.631974459029376,-12.166788939133323,-4.777323453572118,-27.05365236907061,-0.5337720076155058,-10.041484930995654,-4.71141384349654,0.2186285179975049,9.020415288086902,7.08709925870135,7.125214802154187
6,287.82085214651204,312.510280371251,295.7320862288623,88.62374807788282,-106.56557939119942,-117.2753742880576,-60.04246930414321,-29.022517784074076,42.50127277066873,5.328968567978187,-8.9594362313962,-9.824673962304939,28.782598725876294,4.201287371730688,3.773583093465307,-0.21502181571961354,-15.836953433571399,-14.583377478813802,-5.2933478539815555,10.593630612284988,-2.992558998823704,5.454841031386535,11.494590686942253,3.175475784535701,-2.171648007888375,-7.3754982009521495,0.9623520783421995,-4.405790748769869,6.5986516834976445,-4.255102046681934,1.6151955618230256,1.0986733281260026,4.963993646333026,1.5374633598243466,-1.2357950215697722,1.0954325665097038,0.25878611915523053,-0.3613104735966384,3.5137552807887222,0.646577341585916,0.6046177905244642,3.1217875014129257,-2.380948987691123,-0.008916717869124402,-2.6549223664292527,3.4244526928633956,-1.5255252765453635,1.4624310767257833,3.0605393512306405,-0.19841853663671327,2.3220195881113184,0.049014073256516744,-0.752151720882055,-1.4475529068227992,-2.479385769154619
7,142.69524525080692,-23.100240943062545,-61.16591001117936,35.94443145984585,-10.133269001320391,-38.02841786868873,111.37685665958583,-11.596413191547164,-58.923881622954376,136.038042044469,-47.20065999263953,-3.9227825448074207,95.7545423599984,-92.88037319273455,124.13293226904338,-118.42494952600859,-17.099519741240982,32.64506189139131,-84.49478518594661,18.67227523583491,6.6566907110998565,-54.38848363333052,-27.739671390780398,24.522898700476347,24.75289635624121,2.0367278741225086,28.351617596301853,12.922488996393758,-4.566376175913019,-15.213051557371912,13.628968875455707,-12.255433169435712,-6.1851162047811155,15.491854994611824,3.9840626810303417,-16.834809949844196,-5.552660021529027,-6.022254072770806,9.041217470976909,-3.10777704698386,-8.290245555194193,5.7438613229881845,2.8607925007452413,9.253782700632115,2.834476410137084,3.8887743203575647,-1.7425403644837865,-0.9682844642532106,-5.844486109418729,-5.749570167806541,5.881093470655983,0.644108968237029,2.2216905671570393,-1.387843738800957,0.9401747561437659
8,-34.46877840770964,-1.074673585692569,-15.776854465493875,27.41047757392346,-17.033362279162525,6.789082161279798,-16.591995668616907,-41.43397122761125,17.453698445736148,-3.8482961899886248,15.234287594967514,-9.939913188289845,-3.065063534683674,8.852004372045,1.7904547719687165,-17.63777583764478,-13.397323819096002,-10.687201859496628,-6.388354869454114,-5.472233096074006,14.651232908630398,1.3021789586653671,-20.172923607657207,-0.5729047624943788,1.0077357640578126,-13.282600427212474,-23.86928320526042,20.519788659303817,-5.817020876786004,-4.4797081133968994,-15.957397941020904,-27.85634028507788,-3.0176028737310823,-10.602387766199588,25.120973619132517,-2.5931626367797826,-16.657069065274733,6.733513851503954,-5.017980126903561,-8.593065119167957,-9.285425050550922,-5.362735858492392,24.954836609812595,-1.1650222692487238,1.7554973503349496,-17.440389382625696,-28.963408907085647,-4.834658391151154,-36.11994061022999,13.675774204006515,-11.341057601743424,26.00269748607763,-41.8162806505186,20.759256021471558,23.257803321655675
9,94.02434743676082,-73.88572410494828,-14.958545203424539,20.518212458192163,15.837136668280731,-0.8323523192765219,-26.08053840436678,11.561856685612556,-33.351959863416255,-20.388659285066595,-31.17167495684714,-1.007955994645431,32.63132940057193,18.1393344360575,-43.89179811130029,-31.626804830415317,-23.78886878825031,-28.174987408387214,-6.096630565538327,9.920866041984997,33.889514133580505,-18.346005617539205,31.225641746802687,-5.760832318421063,-6.9254258982786165,18.42619705486643,28.09457144184425,-14.35516629042111,18.103967918792858,-12.75508801318736,-20.8406946336041,25.997273964472875,25.82497023466547,40.32716972910021,-20.677479929699224,36.870420216399026,-15.639159411228718,44.641649443887154,-56.654844996129825,0.8160940657316766,41.55530342743939,49.55826097400617,-56.055561205501476,29.472591653612756,-8.955268017981826,6.894386209029604,38.19670501925983,52.54138169524485,6.13248329827961,74.93466681857743,-56.74378862846034,44.524770741527,4.044530650947607,31.02687887479824,29.75749919503452
