,0,1,2,3
0,-247.213669182565,-488.0416359313435,627.9562830008421,-329.46212761118915
1,-248.0161391165773,-168.85460593407896,47.981797947242875,771.7043509390759
2,-319.94144862015963,41.36359900100604,-413.8559839699343,-188.86032809487907
3,-338.4958441621332,35.165162347051414,-461.36249757322196,-211.12458587744072
4,1015.4507038992423,-248.06182385083747,-169.83279368939682,-18.3540434574609
5,138.2163971821876,828.4293043679343,369.1131942847177,-23.903265898118416
