,0,1,2
0,-666.1743927751196,-631.3514750397867,1357.8296679205077
1,-603.2312145894299,-426.3907967966089,174.20145512152274
2,-591.0218601136723,-138.03073343676564,-850.5912950188127
3,-599.3536126310229,-214.85232384855405,-930.8167090538302
4,2264.4828079171166,-562.3697598996588,-48.17074989683538
5,195.29827218832574,1972.9950890223756,297.54763092712886
