,0,1,2
0,-312.489383668446,-298.99499602083864,656.8249704344747
1,-285.23207416313033,-238.8142809054293,143.15126135006918
2,-304.392581226624,-118.59857775450685,-423.18647342779485
3,-293.0561479070696,-160.87566782311427,-464.35899196934787
4,1208.4466207440817,-191.48838519033316,-14.449520159142109
5,-13.276433779035136,1008.7719076942954,102.01875377202181
